uuid, score, group
9339d96a-45a3-4cee-bf66-8d76c1823aec, 1.0, 1
4a01b8ef-cc2c-428d-a4be-4dd343d1071a, 1.0, 0
9c0c143f-8cd2-4cab-8434-3a8ca4614b31, 1.0, 1
490643a5-0c5c-4a8b-b138-58974363ce62, 1.0, 1
1d1773bf-876b-493a-a6e1-eaf1ffeaf1f6, 1.0, 0
eff570e1-ef08-4fd2-b1ed-0b97f823a746, 1.0, 1
252b0020-bcdc-4303-9bff-c290392514ad, 1.0, 0
b4d4852b-0e1c-4411-95f7-c79b962465dc, 1.0, 1
e1aebdb4-5255-4a39-8d35-77bc6eb7d1e8, 1.0, 1
895e4e7a-4a7e-4918-9741-113510294ced, 1.0, 1
0f76383d-1ea3-4176-b34e-43c2253db386, 1.0, 0
29ecd3d0-b2b5-4e53-9013-0e39066e67ff, 1.0, 1
40baa1d4-71ac-471b-9e5d-2a845be724d1, 1.0, 0
5a08bc89-3d90-4155-9ac3-d8478d8738ec, 1.0, 0
cc45edbb-c8b3-4823-b19c-4ebd0ffcd9f0, 1.0, 1
fa9544b3-e19c-4405-9f12-4becbe61dffd, 1.0, 1
a40b3b33-05ed-4771-965e-ce1cbf34702e, 1.0, 1
105752fa-b541-47b8-81e9-7e5ab54d53bd, 1.0, 0
edfebad5-4bbe-4b65-bd6c-1f6e07c8096b, 1.0, 1
ffed2518-4721-4756-aade-7d70283fa33a, 1.0, 0
2d4d4b8b-da71-4faa-b39b-656137c01e42, 1.0, 0
b6f0a60f-0ae6-4480-8493-5b96d70d4da8, 1.0, 1
b18c526b-e58b-4d26-a5d5-70de78b28c5c, 1.0, 0
0cf88c1a-7363-4dd2-86d2-a6e469825ffa, 1.0, 1
b1be4137-d7fa-4319-95b3-d6766a60d4e8, 1.0, 0
eeacec4d-1275-4f2f-b935-5596d9870b38, 1.0, 1
7971e62d-ea00-461a-b7fd-938fc78680d4, 1.0, 0
73ae199f-98fb-4db8-85d8-820b273366ff, 1.0, 1
1603fd2f-e659-4282-9402-3d9527343114, 1.0, 1
06412c82-c7de-4eac-8261-22f7bc8c6097, 1.0, 0
b43daba7-5f7f-4f4d-9674-2af2df173d24, 1.0, 1
66c50e23-e88f-45b8-b24e-5f81a941f877, 1.0, 1
add1c1f9-d975-4cf8-95d6-2091f1884da7, 1.0, 1
f0a35fe4-dc6e-42c6-9871-9151276b56a8, 1.0, 0
35b25fca-be80-402f-bc81-313c7088892e, 1.0, 1
08996c5d-ba57-4491-ae26-3f3111d5cffd, 1.0, 0
e4a67835-3d98-4678-bc70-f022b3be8e1f, 1.0, 1
1c44c450-acd3-4341-bf94-fb9e6c9b180a, 1.0, 1
58fae97c-d06b-481d-b068-1c360afa0353, 1.0, 0
c34fe592-2d41-4321-bf08-8236f7d88467, 1.0, 1
4605d95e-5cdb-4fc7-ad14-bb9dce4ebf11, 1.0, 0
6e4fb626-62d7-45f3-8f8c-13da671f2779, 1.0, 1
31bc7a31-9a5e-4880-bdd9-1c13ef0fc999, 1.0, 0
1434a57a-c20e-4d17-be41-43a0a1115ddd, 1.0, 1
9a37abd7-8e82-48cc-8e43-a730290ffb44, 1.0, 0
621d1418-24a0-490b-b1ab-7257ff135be2, 1.0, 1
e0e01249-df7f-4d48-8895-04f6049a6c46, 1.0, 1
7e48cd7e-aabd-4c3d-8fce-e1f846a5a224, 1.0, 0
1fe8a0b5-61c1-4696-b931-c4ccc4f2763e, 1.0, 1
19bb483f-669f-489f-abbc-a61a0cb66006, 1.0, 1
ea1583cd-f85a-4113-8050-794deef041b7, 1.0, 1
8db42fc2-fd60-4806-93a7-7f873b504800, 1.0, 1
318e26f5-42bf-4bea-8a1b-23aea956df00, 1.0, 1
0adbe17a-aa8b-4492-8a4d-0bc98254c3c7, 1.0, 1
f58427b8-37b2-414a-845a-7713c28bbf62, 1.0, 1
af2d6e73-8c00-4b2a-b5ea-4769314880f7, 1.0, 1
7bdfde96-56b9-4099-bd1e-4cc532e7d20e, 1.0, 0
0e4c49e1-8bef-4386-adaa-cd1121bd2794, 1.0, 1
66e62c4b-b9e7-472c-a54e-845392d837c3, 1.0, 0
b5adcf23-f355-4df4-88f6-ab504e2be06e, 1.0, 1
5fd779a4-3880-4c29-8e05-84292a4b4453, 1.0, 1
565ac6a0-b224-4c99-a32b-a746451d3104, 1.0, 1
36bdfdd7-32cd-4c51-b8a7-aec581a66062, 1.0, 1
17617411-6bd2-48b2-8ac6-de69e15720d1, 1.0, 0
94a35cac-2cd8-45a9-aa23-beb3f39cd862, 1.0, 1
6f88fb71-c183-4cae-93ec-d4af83ceaa80, 1.0, 0
67c8f5f5-fd37-4ed3-a28a-7b15e5fe0833, 1.0, 1
3df854ae-4d88-4328-a94a-6308ef37ecc6, 1.0, 0
bd486837-5afc-4627-9d6d-a43491e1a586, 1.0, 1
810afea0-16a1-4d9a-bec1-1f96eb1c4e3f, 1.0, 0
2a4665fe-1abe-4d26-b7c3-448fdf6b9a9b, 1.0, 1
e5463db2-1be0-4846-baa1-db41c91faf7d, 1.0, 1
22bcb6d2-51d8-4681-92c8-97707551a37f, 1.0, 1
67b9ee52-8186-4de6-8751-57b3ee5d7136, 1.0, 0
80f61e98-c6d5-4cbf-9f6a-6984d554596d, 1.0, 0
a4ecc173-fc43-44d1-9474-8796a6fe18b1, 1.0, 1
16c55b2f-d19b-432d-8d44-f4082cd6c684, 1.0, 0
f6bdfb46-fa34-4f56-a14c-338558a6eb7c, 1.0, 1
4132741f-3c8d-404f-bf31-38ae448ae650, 1.0, 1
ff9f702c-e50b-4cc7-a11c-c3272e2236a2, 1.0, 1
23770f0e-1102-4d86-9f4b-fd4ff887c175, 1.0, 0
cb946648-5eb4-42bd-b6c5-f39f4e0b11f3, 1.0, 1
4c908865-ad58-48fd-9007-6e4340df8d3f, 1.0, 0
39d8c086-fb2c-4a5d-a8cc-3be9269a5220, 1.0, 1
ab7b6cfe-dae4-4695-978d-9a1483253297, 1.0, 1
8d398b2c-754d-488d-84e9-2f8cb1c97d84, 1.0, 1
b426c42c-43d7-4bbf-8e97-236e85adf3ca, 1.0, 1
2e4f2a83-332b-4215-a47d-b947cf8e17fd, 1.0, 1
688f49eb-dd0e-4767-b924-8b08fa77d501, 1.0, 1
e4caa32a-53b6-48da-ac92-987a6417bd04, 1.0, 1
a1dd329c-c08d-426b-8484-fe94156e9dfb, 1.0, 1
04d433c3-c1ab-46ce-93d3-242d9460119b, 1.0, 1
aa0c1b78-24af-4dc2-887b-216dc5672b20, 1.0, 1
c804667c-c593-49e3-9cb1-4c8c72a1136c, 1.0, 0
1cc9aa5d-5517-4414-9433-c0f691c56873, 1.0, 0
6f83484e-e18d-482c-b78e-b6f5fc23178c, 1.0, 1
664fb103-86c5-4f2b-8ca9-e448b751b422, 1.0, 1
ed0bbc89-20c1-47d7-bb3c-dbe6a6253fbe, 1.0, 1
0d6663e3-0206-443d-b235-aedc0be1a17b, 1.0, 1
3a76d742-fc63-4f85-ad53-f2838d2cef80, 1.0, 1
1a743b62-34f7-48d8-8d5b-89ab88e34cd8, 1.0, 0
5011954b-7273-46d6-8e17-f7295cd8f6fd, 1.0, 1
4487bdc3-9ffd-4424-abb3-7d455daf19cd, 1.0, 0
1ddba4af-1386-4663-94f6-55bc0b76b2f1, 1.0, 1
c533d1ca-2c77-49b6-8624-b541f869efed, 1.0, 0
a4e34efc-e584-4a0e-a703-e6432732f0d9, 1.0, 0
c4901e18-4c55-4068-b895-a91048f749e4, 1.0, 1
97957a15-9274-40be-a80b-89f6f8131fc8, 1.0, 1
f6c17729-d0da-4fa7-8c50-b042b41f5e9d, 1.0, 1
6fdabcdf-4bad-447b-8fb0-e4b28693b4ae, 1.0, 1
c5906762-a127-4364-a2df-afb07c8e3957, 1.0, 1
532bb0db-12f0-4b49-a3b1-4f53aaa6bddf, 1.0, 0
a26a9011-c526-4ce6-9a75-bec9bc1bdae3, 1.0, 1
ca34fa75-c0ef-4d9b-abc0-86d2e3482374, 1.0, 1
aefd20d7-9443-463f-ab3f-66177ff1bb56, 0.972972972972973, 1
29292ea5-b2e4-4d5a-8fa8-0ecfca6fccf6, 1.0, 0
71665eee-15d7-4eec-a98e-2c80210849d7, 1.0, 0
bc816f84-fad7-4586-b0c5-107abf95b498, 0.972972972972973, 1
e7f5862a-4c38-478e-94f2-1b3134381618, 1.0, 0
145638c5-1e1a-47f1-9855-66a2d77e83b9, 0.972972972972973, 1
dad107b5-1fbf-47a7-ab07-a39b5c852f27, 1.0, 0
b59e6e98-f648-4be8-8b78-3491844255c6, 0.972972972972973, 1
56ed73e0-40f9-4533-afb2-c0e9dbce862b, 1.0, 0
0661360f-2d47-473e-9457-731555898660, 0.972972972972973, 1
b1c8a821-28b9-45ed-b030-3a347f42bf17, 1.0, 0
3a742408-2f14-4687-b983-2f7af3ec577d, 0.972972972972973, 1
1a958c31-9eba-4f2c-88ed-ced6e0c038c4, 1.0, 0
8797f6b0-7738-49f2-bfeb-a04deb4e1f80, 1.0, 0
6abb279e-5b2e-465b-a0ce-b92432035281, 0.972972972972973, 1
f307d3e2-79c6-4e1b-ada9-3795cf5a17b5, 1.0, 0
6c11c161-7a36-4c5a-a00d-95697944b7bd, 0.972972972972973, 1
1ac4ecd0-0594-4668-8371-a87a911fcd87, 1.0, 0
fbfc6e97-6c95-4a4e-b50b-2e1de26479cb, 0.972972972972973, 1
fe98560c-349f-487c-978b-37414904549e, 1.0, 0
f7f1845f-6c52-4398-90d0-f544c5af9dca, 0.972972972972973, 1
8d92b0b1-61bf-4905-8dc2-513b31bd37d7, 1.0, 0
9ba0bde2-5250-4d5a-83d4-2008cbba9000, 0.972972972972973, 1
caa2b3e4-3614-49f1-a999-c2ecc673878d, 1.0, 0
338c9b79-433a-40b9-a4fb-1216147079ac, 0.972972972972973, 1
f9a23585-e757-4871-85c4-c112ca4d272a, 1.0, 0
22506205-19ec-476d-ac28-ee4d754f365b, 1.0, 0
882496a4-e9eb-4e20-ace7-34696ef6e4ad, 0.972972972972973, 1
14cebb49-9273-4cb2-9186-807381af36b4, 1.0, 0
3eec8bf0-77f6-45d7-96a9-ea380fc784fc, 0.972972972972973, 1
1403a02a-1d89-4ada-9a9a-ca949c6ac1ea, 1.0, 0
5ea2666b-601e-4caf-bfd8-a6fdbaa4cd43, 0.972972972972973, 1
17086403-b8e9-4bbc-90e3-8aaa48c19738, 1.0, 0
46b5ecd9-fa60-45ee-bc7d-eec6895c20ef, 0.972972972972973, 1
b1fd313f-b8ce-4c68-ad7e-6ae7e9b73c08, 1.0, 0
d1450919-2ef5-4610-84b3-096291eb0641, 0.972972972972973, 1
a1b619ba-15aa-4bbd-a5ba-30a0779fa5ff, 1.0, 0
3d2fb540-a2e6-47c9-a7f5-117322b7d839, 0.972972972972973, 1
02e37435-6688-43a1-9087-2cb28204683f, 1.0, 0
6a4b70fe-e061-49af-af6e-cd369a781d6c, 1.0, 0
abe17187-1eef-41a0-b035-1601625a2cfd, 0.972972972972973, 1
9ae30bfe-f45f-4448-9d73-08fdc6141c35, 1.0, 0
f261b7ba-a845-4548-8cdd-ebf718ac822f, 0.972972972972973, 1
2943f85e-741f-4bcf-9229-ef379ad93aaf, 1.0, 0
77878ff6-ca01-4249-8418-c4f48f981e2c, 0.972972972972973, 1
0a4f6e7a-4f13-4657-af54-78cd33e16918, 1.0, 0
43f0eaf3-4c5a-461a-8263-5f65f77d996b, 0.972972972972973, 1
59a59422-dc42-48e4-9d8b-3f36298201ff, 1.0, 0
b516a478-9388-4634-bba2-f48bcb923228, 0.972972972972973, 1
60ba0d86-6710-460f-b147-8eceb258166b, 1.0, 0
88e8be33-bd36-4895-9d39-a6f687efc82b, 0.972972972972973, 1
a9323396-22be-4e9a-8876-b4c401981ecd, 1.0, 0
f961e660-4431-4443-99d0-5575930c715a, 1.0, 0
9251931e-c727-4691-b33f-27d74e5a188f, 0.972972972972973, 1
0013937c-d7b8-454e-acda-e87d47d516bb, 1.0, 0
7e6ab2d5-f0ba-4166-9447-a39451912e58, 0.972972972972973, 1
1c6642c9-b306-455d-8c8a-91fccceba399, 1.0, 0
d74c8b3e-1329-4f32-8dde-bc63def3e1c3, 0.972972972972973, 1
21a1d93e-cc43-49fe-b797-61a1feec39c5, 1.0, 0
4f479953-822c-4065-bf0c-9e63c6c21a62, 0.972972972972973, 1
3fe1bf13-53cf-4871-9ed3-39af8a4be2b6, 1.0, 0
898e9ba0-7776-4a52-82a3-2b4b91a14990, 0.972972972972973, 1
ff4ea988-a4be-4d1b-9b2c-a2db9ac28f24, 1.0, 0
7ebd6f06-0503-4d4b-b802-d4ace56269d9, 0.972972972972973, 1
2e7068de-d502-4b1f-8f25-2995c1e3854e, 1.0, 0
683f8ba5-87da-409c-ac0d-7488338208df, 1.0, 0
59716bd3-849f-4536-9678-cba2daca0e4c, 0.972972972972973, 1
512f2879-19b1-448f-b344-564bb5a64e7d, 1.0, 0
60926914-734e-4506-828e-04a4b8d60af9, 0.972972972972973, 1
b83c8f98-7b6e-4258-a663-b852c7885909, 1.0, 0
ee45f7ab-6697-4084-ba0e-f334a5741b3d, 0.972972972972973, 1
ade89f6f-afd1-482d-9b94-40d7d1e30bd5, 1.0, 0
6ad6f090-9c0a-40a4-bb02-dd6b5f322bab, 0.972972972972973, 1
fe9838fb-1b53-4cbf-9a83-b8c6650bb626, 1.0, 0
b0cf58ba-7765-4f3d-89fc-c0b9ec82ee21, 0.972972972972973, 1
cd03aa38-174e-4d3b-aaaa-62fafd9d90bf, 1.0, 0
ee587f6d-6780-4e32-ad80-6c51fc3596dc, 0.972972972972973, 1
b022259c-329d-4ceb-8e1f-7d7e8ff4d98c, 1.0, 0
a42da3af-99e0-4a45-b61b-74e24d4e92a2, 1.0, 0
4ec97c42-553a-4057-9b1c-bd17c77c8f10, 0.972972972972973, 1
649b697b-37b6-429c-87fe-21d7ed89885f, 1.0, 0
2e80ec1f-aad8-481b-850d-e1259c03c3d4, 0.972972972972973, 1
e1bb7eb2-23e3-4f7e-90b9-ba780c74c479, 1.0, 0
73328cce-7167-4dd9-8631-25f0050ea6cf, 0.972972972972973, 1
a610569f-f991-4cd9-bd5c-8f37641bc5cf, 1.0, 0
6405957a-4418-4ea4-9fbe-1c81d2e90479, 0.972972972972973, 1
430142ef-b38b-4a02-b7b3-2ab491334714, 1.0, 0
ff149ab6-6273-4412-bc83-729c988d8c4e, 0.972972972972973, 1
f5fc29e3-d1c3-4db4-a432-589919b49bb1, 1.0, 0
1d759b16-5294-420a-923f-28aeb8669db0, 0.972972972972973, 1
b56376f6-2e28-4415-8f96-6f5fe0f6d69d, 1.0, 0
2bab905e-a6b2-4976-a6a8-6d67af197d7e, 1.0, 0
8239ba62-5a2d-486a-a42a-fa576c15d2e2, 0.972972972972973, 1
1ea9d424-dd2b-4ae2-b0d6-227c53e5eca7, 1.0, 0
4de4bca0-3876-4413-bdc4-7d7e22b27420, 0.972972972972973, 1
6db2e6ed-0a59-4e58-b452-76f08268b6df, 1.0, 0
86d62f02-11f4-4163-8144-9ca504ca0e6d, 0.972972972972973, 1
f1e1fb12-0ed5-4ddf-ae3a-535de94c7eca, 1.0, 0
a80b0f3d-7568-467f-b663-bdf74de36784, 0.972972972972973, 1
c71099af-3e7f-4fd7-807e-558ae5feee57, 1.0, 0
0f709d07-6da6-4557-8a11-dff2d826922e, 0.972972972972973, 1
9769e6ce-2bd2-4f99-87b0-c67aef4acf62, 1.0, 0
46fee27d-e81a-46eb-8cc0-6b518a1da1bc, 0.972972972972973, 1
829ec463-0702-49b5-9fcc-3703d5af7b11, 1.0, 0
ae4e5647-4a92-45ce-84ae-4bb62e236c22, 0.972972972972973, 1
c94465b6-4790-454e-838b-c9ff2792f777, 1.0, 0
5a8f2342-80d1-4c8e-94a8-50b014e79d17, 1.0, 0
540c2ebb-2cf5-47f5-86a7-2600c49650d4, 0.972972972972973, 1
167e73b7-34ac-43ac-a65b-a635bb5b7eb3, 1.0, 0
f4e95b72-ea23-45d5-97e5-7ecde54fa8a8, 0.972972972972973, 1
9551a922-1c58-4686-892e-767fd0b96b83, 1.0, 0
e3bd521f-0efb-4956-9408-b2d95f694527, 0.972972972972973, 1
654ad30c-1c1d-4a97-bc1b-11e2df06ad6a, 1.0, 0
83f87dc6-8074-4436-984a-cc92af935839, 0.972972972972973, 1
c8f56688-47ab-4305-93c5-09940425028e, 1.0, 0
5180b92c-de6d-4ef1-bfb3-9566b76d2d78, 0.972972972972973, 1
85bbab4a-a058-4845-8e3a-5bc6c8d7f403, 1.0, 0
1ab5d3b9-67bb-47ab-878e-96ec80b89cd3, 0.972972972972973, 1
dccb9bec-16d4-4919-81a2-fe26ad005732, 1.0, 0
9b576cb6-5348-4c71-965e-404a47928227, 0.972972972972973, 1
43775852-02d6-4f3c-b843-b0bba861a21a, 1.0, 0
baf64140-9856-44c7-83f0-d431c97be695, 1.0, 0
c03be28f-2e22-4acb-816c-bfeb4ee96096, 0.972972972972973, 1
4fc80ef5-8681-4a14-a6cc-f575aa794639, 1.0, 0
c523a67e-3f1b-4b9d-bcc4-19c3458b6010, 0.972972972972973, 1
09bb4317-3edd-4a77-a6c2-e078bab9188f, 1.0, 0
3821f090-d529-4d96-954a-54a812014587, 0.972972972972973, 1
61b112fa-36e1-4e5b-a3a0-772a2475b5fd, 1.0, 0
ba895d50-a57c-4c68-a23b-9372aa34c0c0, 0.972972972972973, 1
a7a08441-ae7a-426c-9da5-d82a14f93991, 1.0, 0
57c1ed97-44fa-4a56-9c44-99afea6af605, 0.972972972972973, 1
73381d6b-b9b7-4881-84f8-7f8e738377a9, 1.0, 0
e447ea7f-2387-4157-80ab-90ca060b5064, 0.972972972972973, 1
02c3f918-b346-49f5-a670-c7e2f3ceef45, 1.0, 0
b05d0933-77c7-4bb5-93fa-c6551b6d288e, 0.972972972972973, 1
7b4f74d2-633e-4c5e-a61d-31c92d275121, 1.0, 0
5a4f3af9-4318-4f22-97b1-64889f55f74f, 1.0, 0
9c9a362a-c612-4a6a-b76e-d6ce17494cff, 0.972972972972973, 1
938a08f4-172b-44d5-84cc-1b363d4fb333, 1.0, 0
9a4842f6-d804-48bb-845f-7854c0a0f5e4, 0.972972972972973, 1
e94a89ea-79f7-4728-9302-3cdb9a531e1d, 1.0, 0
98525489-0e95-4e1b-8a8e-abaf46b2be88, 0.972972972972973, 1
754e205f-1cb2-4b87-b701-3b7836319b08, 1.0, 0
031e990a-c894-4be2-8442-b7e4975ad8dc, 0.972972972972973, 1
9ea48c96-4624-4f28-bbeb-4a23e9187d79, 1.0, 0
ee76ccce-2aa5-40a9-985d-126f75bc62df, 0.972972972972973, 1
c23688e1-271a-436d-95c6-50279431fcb6, 1.0, 0
864c5336-e885-47fe-9c5f-8d071e285cc1, 0.972972972972973, 1
fc2ce28f-9108-425f-bdea-83f6f5b0bf34, 1.0, 0
d67614e8-87aa-42db-be68-82af8f80813d, 0.972972972972973, 1
2644ea5f-7a17-44ab-aff8-f1454f413c32, 1.0, 0
a533d8d4-c784-4d10-a114-fe26694ba198, 1.0, 0
81a4cc5b-20fc-4072-8404-78809884a524, 0.972972972972973, 1
eed7f074-3eb3-4b1f-9b24-f3f28befd8ee, 1.0, 0
52dc8c9f-c692-4ef8-80f7-c28e721d5870, 0.972972972972973, 1
ad24960b-5f02-4b1b-9a84-bddee41871ba, 1.0, 0
aa736231-d65c-4591-b438-9e5edaff2cb4, 0.972972972972973, 1
21285909-70fd-46ab-891a-041b07f0f931, 1.0, 0
83facb33-6b84-4900-a747-65c7c34f31fe, 0.972972972972973, 1
0d8dee00-e657-4fc3-a60f-f6a92fffe33b, 1.0, 0
b4f38d64-9259-44cd-90b5-11c9edc9a96c, 0.972972972972973, 1
9d95ddd5-0563-43dd-bee1-fa14761567ab, 1.0, 0
f264fc26-bd24-4ecb-aabc-b11c74a6f785, 0.972972972972973, 1
feba8329-46f4-40b0-8987-3bdb47f21f4c, 1.0, 0
0f32aeb9-493e-4082-8a17-00065770cc92, 0.972972972972973, 1
8ad6a5e4-0dba-48a2-80f4-33da1a473a50, 1.0, 0
7e079b7d-5406-4144-9eeb-578328489b7b, 0.972972972972973, 1
23fdb823-7e08-4be5-a990-b2812fc037d6, 1.0, 0
8f0b1dae-7e05-4ee1-ac10-918963ff2688, 1.0, 0
cfa14fa1-cf6c-4fa8-9d4b-500774605378, 0.972972972972973, 1
a5553232-7b0d-42a9-a725-8581c7352458, 1.0, 0
f91f2f68-aba8-4e2f-877a-37fe2e1a6d48, 0.972972972972973, 1
e6fba107-bfdc-4250-a6ac-25eb9ce1c23a, 1.0, 0
4a3d38a7-43cb-443c-8f29-6e636b27eab0, 0.972972972972973, 1
f7fc7346-6094-4446-b5d4-0c77c58b041a, 1.0, 0
9e9b10b2-ccca-44cb-a24c-954a594ce80c, 0.972972972972973, 1
ceab19dc-6304-4916-bfb6-03c618012d0f, 1.0, 0
3fc4af88-db23-4239-a39c-c54e4f8a105e, 0.972972972972973, 1
278b766e-3ecd-4dc3-bf98-c1be65ed8608, 1.0, 0
9cdecc0a-ff18-4480-8c25-043b0ffe2b7b, 0.972972972972973, 1
665d0513-46dd-40e2-b124-6b9ea50e4e2a, 1.0, 0
a15d5dec-2aba-4e2c-87bc-62478f0c494b, 0.972972972972973, 1
93c26265-01a2-4ab3-9971-40af6dcd8a2b, 1.0, 0
cbca57a3-05eb-4195-be66-8384587b82c3, 1.0, 0
03261ae7-bb49-4374-a534-58b6b14c434b, 0.972972972972973, 1
bbe6df7a-7b78-4f7b-a652-fe6329472769, 1.0, 0
dcfa3497-44e7-4bb7-abae-7ecfe90a0d82, 0.972972972972973, 1
96dce778-3506-46cb-953a-8faa42789d3a, 1.0, 0
754b9362-709d-4a79-b217-5340ea875405, 0.972972972972973, 1
96a5cdc8-a7b5-4d81-b0e4-0337f7583ec4, 1.0, 0
ddf66e21-f0ce-4b3b-8d46-e155380d49b8, 0.972972972972973, 1
0478cadf-e0fa-45fd-8f61-355805e1da9c, 1.0, 0
74e07afe-da7e-4501-860f-ab84eeab5472, 0.972972972972973, 1
42ffea2d-b2ec-4c3a-aee6-00316ee56a1b, 1.0, 0
0e60ff7a-d273-45b8-8adb-e5e02034bc69, 0.972972972972973, 1
a57aa8f2-cde3-453b-950b-bbc621e752cd, 1.0, 0
d2d84f93-4512-4a84-9518-91c47e95deca, 0.972972972972973, 1
397c6bd6-e8ea-4d0e-8eb0-9fbedd0c654a, 1.0, 0
b12a5cae-db82-4e04-9e11-083f56b73884, 0.972972972972973, 1
dc0911c5-a9a0-4c5a-a660-bc5598babe2e, 1.0, 0
986b1dda-2698-4d1c-af4c-9bf6916cf7fa, 1.0, 0
ed9b104a-1646-414b-83c7-1b0abd8c946b, 0.972972972972973, 1
f3087409-a9b5-4f11-97a3-3b3662e0b41b, 1.0, 0
c32822dd-42eb-499e-9a5e-f58dac559326, 0.972972972972973, 1
2d566176-ce4c-440d-aa4b-59ffc7669c6d, 1.0, 0
0468ad17-ce41-47f4-bf40-3ae9d522b56a, 0.972972972972973, 1
963de48f-5109-4d24-97d7-7f23a345cdd5, 1.0, 0
d90e6d29-ce3a-45ac-bea1-ca3aa1c5e227, 0.972972972972973, 1
83e7f4ce-4f83-4b6f-87a0-5b04e4f1eec0, 1.0, 0
6ee65db2-6573-436f-801f-5f141cf0011d, 0.972972972972973, 1
