,gender,age_cat,quality,id,z
60,male,middle,0.7279845991510709,226,middle
61,female,young,0.4229271308537014,869,young
62,male,young,0.41991331907118945,428,young
63,male,young,0.41943814162334087,906,young
64,male,young,0.40399857336588696,152,young
65,male,young,0.39518756524049425,194,young
66,female,young,0.38929435755505387,565,young
67,male,young,0.3891445169024034,561,young
68,female,young,0.38691831292016765,596,young
69,female,young,0.372760889574994,420,young
70,male,young,0.3698002775199987,998,young
71,female,young,0.3642413781814382,575,young
72,male,young,0.3631666807273442,992,young
73,male,young,0.3625783358117901,217,young
74,female,young,0.3604267373645925,614,young
75,female,young,0.3571677031694445,417,young
76,female,young,0.3532926224254795,118,young
77,male,young,0.3509719810571195,476,young
78,male,young,0.3507585525644787,208,young
79,female,young,0.34242854552574553,11,young
80,male,old,0.5939028705187888,54,old
81,male,old,0.5902084799736079,956,old
82,female,old,0.5894806825178771,482,old
83,female,young,0.3341193147119597,517,young
84,male,old,0.5880804908729415,62,old
85,male,old,0.5775017722749463,814,old
86,male,old,0.57732722050626,227,old
87,female,young,0.31814869355320036,618,young
88,female,young,0.31489689955765526,59,young
89,male,young,0.31368967497170025,254,young
90,female,young,0.3087191205486939,550,young
91,male,young,0.3067069746416731,203,young
92,female,young,0.30540122038286177,752,young
93,male,young,0.3018736692198339,228,young
94,male,young,0.30182645052677176,188,young
95,male,young,0.2971768258209443,236,young
96,male,old,0.5765301689673713,669,old
97,female,young,0.2905137960429476,252,young
98,female,young,0.28791110168136325,613,young
99,female,young,0.2863374600372461,817,young
100,female,young,0.2823411846477549,724,young
101,male,young,0.28127089427167995,966,young
102,male,old,0.5698863414578866,980,old
103,female,old,0.558044365424836,487,old
104,male,old,0.5527911284260311,213,old
105,male,old,0.5519134903176496,928,old
106,male,young,0.2748321532857285,218,young
107,male,old,0.5487874554412933,87,old
108,male,young,0.2742970080976911,495,young
109,male,old,0.5410695600602888,560,old
110,male,old,0.5409197194076384,838,old
111,male,old,0.5395283419187411,793,old
112,male,old,0.5383082108900158,6,old
113,female,old,0.5341258938498598,760,old
114,male,old,0.5335133100052004,839,old
115,male,old,0.53314563378189,326,old
116,male,old,0.531950686056131,978,old
117,male,young,0.2707008324340796,605,young
118,male,old,0.5295104239986804,16,old
119,male,old,0.5286541916978206,678,old
120,male,old,0.5252078566868595,773,old
121,male,old,0.5211193474502536,541,old
122,male,old,0.5196895654243324,237,old
123,male,old,0.5191500131582758,781,old
124,male,old,0.5165473187966915,844,old
125,female,old,0.5151899387667989,83,old
126,male,old,0.5149330690765409,989,old
127,male,old,0.5134604754355767,712,old
128,female,young,0.2683461936067149,593,young
129,male,young,0.26720066811302773,436,young
130,male,young,0.26331582883916305,743,young
131,female,old,0.5119362560235313,261,old
132,male,old,0.5118078211784023,800,old
133,male,old,0.5084301106680249,662,old
134,male,young,0.2526985483085005,731,young
135,female,old,0.5070985435236729,702,old
136,female,old,0.5039732956255344,955,old
137,male,old,0.5032883097848465,13,old
138,female,old,0.5025095161406086,967,old
139,female,old,0.5015978805732224,186,old
140,male,old,0.4998575569425959,522,old
141,male,old,0.4929707105594849,798,old
142,female,old,0.4817200699592157,801,old
143,male,old,0.4771606329571368,149,old
144,male,old,0.47383454821784066,629,old
145,male,old,0.47268241210712475,179,old
146,female,old,0.46779370341875937,263,old
147,male,old,0.46528481686072504,891,old
148,male,old,0.4601304243260634,994,old
149,male,old,0.4590343210644479,61,old
150,female,young,0.24412363364841846,521,young
151,male,middle,0.7193623084022832,653,middle
152,male,middle,0.7137711429567968,927,middle
153,male,middle,0.7121657073926846,657,middle
154,male,middle,0.7048705767102296,868,middle
155,male,middle,0.6935986876980825,395,middle
156,male,middle,0.6878529597306394,888,middle
157,male,middle,0.6829681859333625,549,middle
158,male,middle,0.6812171593989753,266,middle
159,male,middle,0.6738145274919823,787,middle
160,female,middle,0.6728393040846058,491,middle
161,male,middle,0.6713276763240436,415,middle
162,male,middle,0.6685235155387276,778,middle
163,male,middle,0.6638570494990412,501,middle
164,female,middle,0.6578591737106465,375,middle
165,male,middle,0.6561627634645678,63,middle
166,male,middle,0.6478757254365212,542,middle
167,female,middle,0.6436890013183459,153,middle
168,male,middle,0.6431747897508994,552,middle
169,male,middle,0.6420231258271141,328,middle
170,female,young,0.23584147488532156,340,young
171,male,middle,0.6357003854304519,684,middle
172,female,middle,0.628366220628399,211,middle
173,male,middle,0.6277500166839383,3,middle
174,male,middle,0.6232288268232397,877,middle
175,male,middle,0.6224714389865231,51,middle
176,male,middle,0.6200393615025367,368,middle
177,male,middle,0.6162211005858895,895,middle
178,female,middle,0.6150266250470613,292,middle
179,male,middle,0.6127576094497826,791,middle
180,female,middle,0.6125947049587184,116,middle
181,male,middle,0.6125939179805007,268,middle
182,male,middle,0.6124234584985463,968,middle
183,male,middle,0.6121347948882931,616,middle
184,male,middle,0.6075383699099823,687,middle
185,male,middle,0.6050552962374887,315,middle
186,male,middle,0.6043274987817578,822,middle
187,male,middle,0.5963003209611963,98,middle
188,male,middle,0.5958465493208693,286,middle
189,male,middle,0.595504528587456,520,middle
190,male,middle,0.5954869002753795,46,middle
191,female,middle,0.5890571308411098,870,middle
192,male,middle,0.5885942302534574,74,middle
193,male,middle,0.5878626553022815,676,middle
194,female,middle,0.586479619782492,73,middle
195,female,middle,0.5864498720058626,833,middle
196,male,middle,0.5863415838031069,719,middle
197,male,middle,0.5837809140783478,78,middle
198,male,middle,0.5815353504319566,106,middle
199,male,middle,0.5794589871023715,659,middle
