,gender,age_cat,quality,id,z
264,male,middle,0.5558375211067558,685,male
265,male,middle,0.5551331756019124,949,male
266,male,young,0.5550475523718265,93,male
267,male,old,0.5527911284260311,213,male
268,male,middle,0.5525728206684405,639,male
269,male,old,0.5519134903176496,928,male
270,male,middle,0.5510446663653066,19,male
271,male,middle,0.550721533109118,938,male
272,male,middle,0.5492251727259793,919,male
273,male,old,0.5487874554412933,87,male
274,male,middle,0.5476154874794914,671,male
275,male,middle,0.5474612397488218,780,male
276,male,middle,0.5470587790882889,890,male
277,male,middle,0.5468705338986146,408,male
278,male,middle,0.5440139603639995,563,male
279,female,middle,0.2157395328749133,331,female
280,male,middle,0.5433171698500461,959,male
281,male,middle,0.5431673291973956,794,male
282,male,old,0.5410695600602888,560,male
283,male,old,0.5409197194076384,838,male
284,male,old,0.5395283419187411,793,male
285,male,middle,0.5391002257683112,160,male
286,male,middle,0.5383170250460539,343,male
287,male,old,0.5383082108900158,6,male
288,male,middle,0.5367027753259035,198,male
289,male,middle,0.5355640178448885,840,male
290,male,middle,0.5352774003780014,199,male
291,male,middle,0.5347762526489688,453,male
292,male,middle,0.5346951938925454,879,male
293,male,old,0.5335133100052004,839,male
294,male,old,0.53314563378189,326,male
295,male,middle,0.532806918356991,567,male
296,male,old,0.531950686056131,978,male
297,male,middle,0.530563715645253,772,male
298,female,middle,0.2152988250730001,244,female
299,female,middle,0.21499473668968003,691,female
300,male,old,0.5295104239986804,16,male
301,male,middle,0.5289324671956,963,male
302,male,old,0.5286541916978206,678,male
303,male,middle,0.5281020477802807,742,male
304,male,middle,0.5269203212885792,652,male
305,male,old,0.5252078566868595,773,male
306,male,middle,0.5234412479837619,786,male
307,male,middle,0.5233161184471471,880,male
308,male,young,0.5228149707181146,43,male
309,male,old,0.5211193474502536,541,male
310,male,old,0.5196895654243324,237,male
311,female,middle,0.21499473668968003,531,female
312,female,middle,0.2147334599214029,920,female
313,male,old,0.5191500131582758,781,male
314,male,middle,0.5190429841206684,169,male
315,male,middle,0.5178274175656057,571,male
316,male,old,0.5165473187966915,844,male
317,male,middle,0.5154372073228008,450,male
318,male,old,0.5149330690765409,989,male
319,male,old,0.5134604754355767,712,male
320,male,middle,0.5126388701762957,668,male
321,male,old,0.5118078211784023,800,male
322,male,middle,0.5090678778156508,100,male
323,male,old,0.5084301106680249,662,male
324,male,middle,0.5066918331807645,594,male
325,female,middle,0.214285826711174,911,female
326,female,young,0.20940341384855013,82,female
327,male,middle,0.5053520814629484,404,male
328,male,middle,0.5051853994764391,154,male
329,male,middle,0.5049793685790448,904,male
330,male,old,0.5032883097848465,13,male
331,male,middle,0.5003728702795472,776,male
332,male,old,0.4998575569425959,522,male
333,female,young,0.20621835560586624,865,female
334,female,middle,0.20489135293517693,572,female
335,male,middle,0.49900714828054704,269,male
336,male,young,0.49822835463630905,280,male
337,male,middle,0.4966776927561489,818,male
338,female,middle,0.2009500086252813,952,female
339,female,middle,0.19966377142626895,524,female
340,male,middle,0.49524854031280185,977,male
341,male,middle,0.4947517996617882,825,male
342,male,middle,0.4942508093283991,392,male
343,male,old,0.4929707105594849,798,male
344,male,middle,0.4904818132481802,829,male
345,male,middle,0.4880448564992439,900,male
346,male,middle,0.4863953501549403,768,male
347,male,middle,0.48638527683375377,272,male
348,male,middle,0.4842278547477452,99,male
349,male,middle,0.4827477061158911,202,male
350,male,middle,0.48172888411525394,361,male
351,male,middle,0.48145060861747446,457,male
352,male,middle,0.48027328920379214,867,male
353,male,middle,0.47825909715340537,36,male
354,male,old,0.4771606329571368,149,male
355,male,young,0.4744290315634928,101,male
356,male,old,0.47383454821784066,629,male
357,male,middle,0.4733587411874179,530,male
358,male,old,0.47268241210712475,179,male
359,male,middle,0.47264699808732813,5,male
360,male,middle,0.4711456010435961,498,male
361,male,young,0.47061879782466637,951,male
362,male,middle,0.4684956879889496,625,male
363,male,middle,0.4680291673014958,452,male
364,male,middle,0.4669116582323588,699,male
365,male,middle,0.46633385882492195,477,male
366,female,middle,0.19814395909224267,419,female
367,female,middle,0.1978442777869417,324,female
368,male,middle,0.4659011782008293,580,male
369,male,middle,0.4657077389549181,105,male
370,male,old,0.46528481686072504,891,male
371,male,middle,0.46221937930713186,184,male
372,male,old,0.4601304243260634,994,male
373,male,middle,0.4597193069051358,991,male
374,male,middle,0.4591629133052204,454,male
375,female,middle,0.19315829468745635,312,female
376,female,middle,0.19274151102336132,909,female
377,female,middle,0.1914697542235547,526,female
378,female,middle,0.18990713027448541,345,female
379,female,old,0.18969747927728958,251,female
380,female,middle,0.1896118560472036,362,female
381,female,middle,0.18935057927892648,985,female
382,female,middle,0.1887084050532816,14,female
383,female,young,0.18596846169052997,337,female
384,female,middle,0.18588724553846311,49,female
385,female,middle,0.18418485425792994,704,female
386,female,young,0.18213430381388535,570,female
387,female,middle,0.18203420018459363,954,female
388,female,middle,0.18177733049433567,139,female
389,female,middle,0.18099979601524602,64,female
390,female,young,0.17988559225462333,804,female
391,female,middle,0.17975825917899915,500,female
392,female,middle,0.1761904147312249,441,female
393,female,young,0.1759291379629478,573,female
394,female,young,0.17505590693258555,12,female
395,female,young,0.17357890621360225,934,female
396,female,middle,0.17173800676675352,85,female
397,female,middle,0.1711814557711946,647,female
398,female,middle,0.17025408063945444,455,female
399,male,old,0.4590343210644479,61,male
