,lsat,gender,race1,z,id,quality
168,47.0,female,white,female,14932,0.972972972972973
169,47.0,female,white,female,4436,0.972972972972973
170,47.0,female,white,female,21337,0.972972972972973
171,47.0,female,white,female,227,0.972972972972973
172,47.0,female,white,female,14678,0.972972972972973
173,47.0,female,white,female,877,0.972972972972973
174,47.0,female,white,female,3960,0.972972972972973
175,47.0,female,white,female,12806,0.972972972972973
176,47.0,female,white,female,13863,0.972972972972973
177,47.0,female,white,female,13245,0.972972972972973
178,47.0,female,white,female,14113,0.972972972972973
179,47.0,female,white,female,9849,0.972972972972973
180,47.0,female,white,female,17947,0.972972972972973
181,47.0,female,white,female,13494,0.972972972972973
182,47.0,female,white,female,802,0.972972972972973
183,47.0,female,white,female,14786,0.972972972972973
184,47.0,female,white,female,13584,0.972972972972973
185,47.0,female,white,female,12875,0.972972972972973
186,47.0,female,white,female,7126,0.972972972972973
187,47.0,female,white,female,4604,0.972972972972973
188,47.0,female,white,female,11565,0.972972972972973
189,47.0,female,white,female,9782,0.972972972972973
190,47.0,female,white,female,14484,0.972972972972973
191,47.0,female,hisp,female,21461,0.972972972972973
192,47.0,female,asian,female,9697,0.972972972972973
193,47.0,female,white,female,4778,0.972972972972973
194,47.0,female,white,female,13211,0.972972972972973
195,47.0,female,white,female,3126,0.972972972972973
196,47.0,female,white,female,3104,0.972972972972973
197,47.0,female,white,female,20667,0.972972972972973
198,47.0,female,white,female,13461,0.972972972972973
199,47.0,female,white,female,2179,0.972972972972973
200,47.0,female,white,female,5658,0.972972972972973
201,47.0,female,white,female,13521,0.972972972972973
202,47.0,female,white,female,13134,0.972972972972973
203,47.0,female,white,female,13077,0.972972972972973
204,47.0,female,white,female,18887,0.972972972972973
205,47.0,female,white,female,13472,0.972972972972973
206,47.0,female,white,female,388,0.972972972972973
207,47.0,female,white,female,13395,0.972972972972973
208,47.0,female,white,female,13485,0.972972972972973
209,47.0,female,white,female,6229,0.972972972972973
210,47.0,female,white,female,10306,0.972972972972973
211,47.0,female,white,female,20554,0.972972972972973
212,47.0,female,white,female,20527,0.972972972972973
213,47.0,female,asian,female,20551,0.972972972972973
214,47.0,female,white,female,8832,0.972972972972973
215,47.0,female,white,female,13617,0.972972972972973
216,47.0,female,white,female,21475,0.972972972972973
217,47.0,female,white,female,20878,0.972972972972973
218,47.0,female,white,female,14074,0.972972972972973
219,47.0,female,white,female,8818,0.972972972972973
220,47.0,female,white,female,1207,0.972972972972973
221,47.0,female,white,female,10630,0.972972972972973
222,47.0,female,asian,female,13091,0.972972972972973
223,47.0,female,white,female,3080,0.972972972972973
224,47.0,female,white,female,5597,0.972972972972973
225,47.0,female,white,female,5802,0.972972972972973
226,47.0,female,white,female,15128,0.972972972972973
227,47.0,female,white,female,13098,0.972972972972973
228,47.0,female,white,female,6035,0.972972972972973
229,47.0,female,white,female,12296,0.972972972972973
230,47.0,female,white,female,9021,0.972972972972973
231,47.0,female,white,female,13999,0.972972972972973
232,47.0,female,white,female,6723,0.972972972972973
233,47.0,female,white,female,10088,0.972972972972973
234,47.0,female,white,female,14962,0.972972972972973
235,47.0,female,white,female,19110,0.972972972972973
236,47.0,female,white,female,5340,0.972972972972973
237,47.0,female,white,female,3470,0.972972972972973
238,47.0,female,white,female,18088,0.972972972972973
239,47.0,female,white,female,1930,0.972972972972973
240,47.0,female,white,female,14518,0.972972972972973
241,47.0,female,white,female,13883,0.972972972972973
242,47.0,female,white,female,7637,0.972972972972973
243,47.0,female,white,female,14416,0.972972972972973
244,47.0,female,white,female,1927,0.972972972972973
245,47.0,female,white,female,11883,0.972972972972973
246,47.0,female,other,female,9506,0.972972972972973
247,47.0,female,white,female,3768,0.972972972972973
248,47.0,female,white,female,7781,0.972972972972973
249,48.0,male,white,male,13316,1.0
250,47.0,female,other,female,5377,0.972972972972973
251,47.0,female,white,female,8039,0.972972972972973
252,47.0,female,white,female,1970,0.972972972972973
253,47.0,female,white,female,5496,0.972972972972973
254,47.0,female,white,female,5510,0.972972972972973
255,47.0,female,white,female,20465,0.972972972972973
256,47.0,female,white,female,13743,0.972972972972973
257,48.0,male,hisp,male,16237,1.0
258,48.0,male,white,male,8181,1.0
259,47.0,female,white,female,10140,0.972972972972973
260,47.0,female,white,female,507,0.972972972972973
261,47.0,female,white,female,17235,0.972972972972973
262,47.0,female,white,female,9302,0.972972972972973
263,48.0,male,white,male,15958,1.0
264,48.0,male,white,male,14688,1.0
265,48.0,male,white,male,14272,1.0
266,47.0,female,white,female,17059,0.972972972972973
267,47.0,female,white,female,9327,0.972972972972973
268,47.0,female,white,female,7994,0.972972972972973
269,47.0,female,white,female,15050,0.972972972972973
270,48.0,male,white,male,3280,1.0
271,48.0,male,white,male,14796,1.0
272,46.0,female,white,female,13618,0.9459459459459459
273,46.0,female,white,female,2384,0.9459459459459459
274,46.0,female,white,female,8688,0.9459459459459459
275,48.0,male,white,male,356,1.0
276,48.0,male,white,male,17009,1.0
277,46.0,female,white,female,8740,0.9459459459459459
278,46.0,female,white,female,20858,0.9459459459459459
279,48.0,male,asian,male,14263,1.0
280,48.0,male,white,male,21067,1.0
281,46.0,female,asian,female,201,0.9459459459459459
282,46.0,female,white,female,20790,0.9459459459459459
283,48.0,male,white,male,6235,1.0
284,48.0,male,white,male,13037,1.0
285,46.0,female,white,female,2308,0.9459459459459459
286,46.0,female,white,female,18793,0.9459459459459459
287,48.0,male,white,male,4516,1.0
288,48.0,male,white,male,10260,1.0
289,46.0,female,white,female,13045,0.9459459459459459
290,46.0,female,white,female,1081,0.9459459459459459
291,48.0,male,white,male,6417,1.0
292,48.0,male,white,male,5476,1.0
293,46.0,female,white,female,10455,0.9459459459459459
294,46.0,female,white,female,18552,0.9459459459459459
295,48.0,male,white,male,12981,1.0
296,48.0,male,white,male,13780,1.0
297,46.0,female,white,female,20999,0.9459459459459459
298,48.0,male,white,male,13002,1.0
299,48.0,male,white,male,9261,1.0
300,46.0,female,white,female,1577,0.9459459459459459
301,46.0,female,white,female,17509,0.9459459459459459
302,48.0,male,white,male,9290,1.0
303,48.0,male,white,male,9239,1.0
304,46.0,female,white,female,21229,0.9459459459459459
305,48.0,male,white,male,16876,1.0
306,48.0,male,white,male,4823,1.0
307,46.0,female,asian,female,13207,0.9459459459459459
308,48.0,male,white,male,14791,1.0
309,48.0,male,white,male,14593,1.0
310,46.0,female,white,female,21226,0.9459459459459459
311,48.0,male,white,male,13341,1.0
312,48.0,male,white,male,3249,1.0
313,46.0,female,white,female,4320,0.9459459459459459
314,48.0,male,white,male,20498,1.0
315,48.0,male,white,male,575,1.0
316,46.0,female,white,female,4301,0.9459459459459459
317,48.0,male,white,male,4106,1.0
318,48.0,male,white,male,570,1.0
319,46.0,female,white,female,9685,0.9459459459459459
320,48.0,male,white,male,14531,1.0
321,48.0,male,white,male,7737,1.0
322,46.0,female,white,female,7246,0.9459459459459459
323,48.0,male,other,male,9589,1.0
324,48.0,male,white,male,12014,1.0
325,48.0,male,white,male,21304,1.0
326,48.0,male,white,male,520,1.0
327,46.0,female,white,female,14663,0.9459459459459459
328,48.0,male,white,male,14997,1.0
329,48.0,male,white,male,12975,1.0
330,46.0,female,white,female,19617,0.9459459459459459
331,48.0,male,white,male,21371,1.0
332,48.0,male,white,male,21311,1.0
333,48.0,male,white,male,904,1.0
334,48.0,male,white,male,3600,1.0
335,46.0,female,white,female,4923,0.9459459459459459
336,48.0,male,white,male,7600,1.0
337,48.0,male,white,male,5062,1.0
338,48.0,male,asian,male,13335,1.0
339,48.0,male,white,male,13342,1.0
340,46.0,female,white,female,13887,0.9459459459459459
341,48.0,male,white,male,578,1.0
342,48.0,male,white,male,7761,1.0
343,48.0,male,other,male,13370,1.0
344,48.0,male,white,male,1912,1.0
345,46.0,female,white,female,21296,0.9459459459459459
346,48.0,male,white,male,14406,1.0
347,48.0,male,white,male,17282,1.0
348,48.0,male,white,male,13892,1.0
349,48.0,male,white,male,21160,1.0
350,48.0,male,white,male,7681,1.0
351,48.0,male,white,male,4227,1.0
352,46.0,female,white,female,21300,0.9459459459459459
353,48.0,male,white,male,3644,1.0
354,48.0,male,white,male,6936,1.0
355,48.0,male,white,male,423,1.0
356,48.0,male,white,male,438,1.0
357,48.0,male,white,male,1816,1.0
358,48.0,male,white,male,4294,1.0
359,46.0,female,white,female,4849,0.9459459459459459
360,48.0,male,white,male,20449,1.0
361,48.0,male,white,male,3446,1.0
362,48.0,male,white,male,3455,1.0
363,48.0,male,hisp,male,21114,1.0
364,48.0,male,white,male,8037,1.0
365,48.0,male,asian,male,4862,1.0
366,48.0,male,white,male,17049,1.0
367,48.0,male,white,male,10073,1.0
368,48.0,male,white,male,14845,1.0
369,48.0,male,white,male,4973,1.0
370,48.0,male,white,male,3812,1.0
371,48.0,male,white,male,9976,1.0
372,46.0,female,white,female,4904,0.9459459459459459
373,48.0,male,white,male,14474,1.0
374,48.0,male,white,male,19845,1.0
375,48.0,male,white,male,13189,1.0
376,48.0,male,white,male,1981,1.0
377,48.0,male,white,male,21125,1.0
378,48.0,male,white,male,15002,1.0
379,48.0,male,white,male,5800,1.0
380,48.0,male,white,male,3150,1.0
381,48.0,male,white,male,8651,1.0
382,48.0,male,white,male,21441,1.0
383,48.0,male,white,male,6069,1.0
384,48.0,male,asian,male,20841,1.0
385,48.0,male,white,male,2720,1.0
386,48.0,male,hisp,male,6165,1.0
387,48.0,male,white,male,12300,1.0
388,48.0,male,white,male,13496,1.0
389,48.0,male,white,male,8676,1.0
390,48.0,male,white,male,22260,1.0
391,48.0,male,white,male,13116,1.0
392,48.0,male,white,male,2799,1.0
393,48.0,male,white,male,5683,1.0
394,48.0,male,white,male,231,1.0
395,48.0,male,white,male,13582,1.0
396,48.0,male,white,male,14153,1.0
397,48.0,male,white,male,21406,1.0
398,48.0,male,white,male,21419,1.0
399,48.0,male,white,male,15158,1.0
400,48.0,male,asian,male,13072,1.0
401,48.0,male,white,male,4,1.0
402,48.0,male,white,male,8830,1.0
403,48.0,male,white,male,31,1.0
404,48.0,male,white,male,12558,1.0
405,48.0,male,white,male,16343,1.0
406,48.0,male,white,male,4662,1.0
407,48.0,male,white,male,14126,1.0
408,48.0,male,white,male,20919,1.0
409,48.0,male,white,male,12389,1.0
410,48.0,male,white,male,20959,1.0
411,48.0,male,white,male,10625,1.0
412,48.0,male,white,male,4406,1.0
413,48.0,male,white,male,10500,1.0
414,48.0,male,white,male,12394,1.0
415,48.0,male,white,male,2450,1.0
416,48.0,male,white,male,12555,1.0
417,48.0,male,white,male,13588,1.0
418,48.0,male,white,male,21255,1.0
419,48.0,male,white,male,1615,1.0
420,48.0,male,hisp,male,8756,1.0
421,48.0,male,white,male,14005,1.0
422,48.0,male,white,male,14003,1.0
423,48.0,male,white,male,12444,1.0
424,48.0,male,white,male,2632,1.0
425,48.0,male,white,male,20887,1.0
426,48.0,male,white,male,9778,1.0
427,48.0,male,white,male,20952,1.0
428,48.0,male,white,male,136,1.0
429,48.0,male,white,male,20900,1.0
430,48.0,male,white,male,2649,1.0
431,48.0,male,white,male,3166,1.0
432,48.0,male,white,male,7290,1.0
433,48.0,male,white,male,247,1.0
434,48.0,male,white,male,278,1.0
435,48.0,male,white,male,9091,1.0
436,48.0,male,white,male,2970,1.0
437,48.0,male,white,male,13545,1.0
438,48.0,male,white,male,9698,1.0
439,48.0,male,white,male,8198,1.0
440,48.0,male,white,male,14225,1.0
441,48.0,male,white,male,9124,1.0
442,48.0,male,white,male,20653,1.0
443,48.0,male,white,male,12272,1.0
444,48.0,male,white,male,692,1.0
445,48.0,male,white,male,5539,1.0
446,48.0,male,white,male,15567,1.0
447,48.0,male,white,male,1003,1.0
448,48.0,male,white,male,3196,1.0
449,48.0,male,white,male,5548,1.0
450,48.0,male,white,male,5547,1.0
451,48.0,male,white,male,652,1.0
452,48.0,male,white,male,18937,1.0
453,48.0,male,white,male,21252,1.0
454,48.0,male,white,male,2749,1.0
455,48.0,male,white,male,9126,1.0
456,48.0,male,white,male,2776,1.0
457,47.0,male,asian,male,717,0.972972972972973
458,47.0,male,white,male,14532,0.972972972972973
459,47.0,male,white,male,11671,0.972972972972973
460,47.0,male,white,male,232,0.972972972972973
461,47.0,male,white,male,11707,0.972972972972973
462,47.0,male,white,male,666,0.972972972972973
463,47.0,male,white,male,4280,0.972972972972973
464,47.0,male,white,male,11654,0.972972972972973
465,47.0,male,white,male,17462,0.972972972972973
466,47.0,male,white,male,600,0.972972972972973
467,47.0,male,black,male,21740,0.972972972972973
468,47.0,male,white,male,17900,0.972972972972973
469,47.0,male,white,male,7360,0.972972972972973
470,47.0,male,white,male,7279,0.972972972972973
471,47.0,male,white,male,21746,0.972972972972973
472,47.0,male,white,male,596,0.972972972972973
473,47.0,male,white,male,9003,0.972972972972973
474,47.0,male,white,male,17756,0.972972972972973
475,47.0,male,white,male,18013,0.972972972972973
476,47.0,male,white,male,19292,0.972972972972973
477,47.0,male,hisp,male,15893,0.972972972972973
478,47.0,male,white,male,13208,0.972972972972973
479,47.0,male,white,male,10014,0.972972972972973
480,47.0,male,white,male,4901,0.972972972972973
481,47.0,male,white,male,8970,0.972972972972973
482,47.0,male,white,male,859,0.972972972972973
483,47.0,male,white,male,17646,0.972972972972973
484,47.0,male,white,male,8949,0.972972972972973
485,47.0,male,white,male,9714,0.972972972972973
486,47.0,male,white,male,4794,0.972972972972973
487,47.0,male,white,male,19779,0.972972972972973
488,47.0,male,white,male,8795,0.972972972972973
489,47.0,male,white,male,8810,0.972972972972973
490,47.0,male,white,male,13695,0.972972972972973
491,47.0,male,white,male,14640,0.972972972972973
492,47.0,male,white,male,21223,0.972972972972973
493,47.0,male,white,male,1148,0.972972972972973
494,47.0,male,other,male,13865,0.972972972972973
495,47.0,male,hisp,male,13543,0.972972972972973
496,47.0,male,white,male,13250,0.972972972972973
497,47.0,male,white,male,2730,0.972972972972973
498,47.0,male,white,male,823,0.972972972972973
499,47.0,male,white,male,14756,0.972972972972973
500,47.0,male,white,male,21301,0.972972972972973
501,47.0,male,white,male,14591,0.972972972972973
502,47.0,male,white,male,2797,0.972972972972973
503,47.0,male,white,male,1498,0.972972972972973
504,47.0,male,white,male,14846,0.972972972972973
505,47.0,male,white,male,4725,0.972972972972973
506,47.0,male,white,male,9908,0.972972972972973
507,47.0,male,white,male,1600,0.972972972972973
508,47.0,male,white,male,4486,0.972972972972973
509,47.0,male,white,male,4827,0.972972972972973
510,47.0,male,white,male,120,0.972972972972973
511,47.0,male,white,male,14713,0.972972972972973
512,47.0,male,white,male,14620,0.972972972972973
513,47.0,male,white,male,6892,0.972972972972973
514,47.0,male,white,male,2786,0.972972972972973
515,47.0,male,white,male,13822,0.972972972972973
516,47.0,male,white,male,9986,0.972972972972973
517,47.0,male,white,male,1766,0.972972972972973
518,47.0,male,white,male,8938,0.972972972972973
519,47.0,male,white,male,14635,0.972972972972973
520,47.0,male,white,male,4992,0.972972972972973
521,47.0,male,white,male,4993,0.972972972972973
522,47.0,male,asian,male,9733,0.972972972972973
523,47.0,male,hisp,male,12514,0.972972972972973
524,47.0,male,white,male,17542,0.972972972972973
525,47.0,male,white,male,13725,0.972972972972973
526,47.0,male,other,male,1700,0.972972972972973
527,47.0,male,white,male,20642,0.972972972972973
528,47.0,male,white,male,9048,0.972972972972973
529,47.0,male,white,male,13978,0.972972972972973
530,47.0,male,white,male,3093,0.972972972972973
531,47.0,male,white,male,16764,0.972972972972973
532,47.0,male,white,male,21008,0.972972972972973
533,47.0,male,white,male,20587,0.972972972972973
534,47.0,male,white,male,13466,0.972972972972973
535,47.0,male,white,male,14378,0.972972972972973
536,47.0,male,white,male,13648,0.972972972972973
537,47.0,male,white,male,8471,0.972972972972973
538,47.0,male,white,male,16690,0.972972972972973
539,47.0,male,white,male,16724,0.972972972972973
540,47.0,male,white,male,9008,0.972972972972973
541,47.0,male,white,male,21417,0.972972972972973
542,47.0,male,white,male,12195,0.972972972972973
543,47.0,male,white,male,20567,0.972972972972973
544,47.0,male,white,male,9221,0.972972972972973
545,47.0,male,white,male,9219,0.972972972972973
546,47.0,male,white,male,16913,0.972972972972973
547,47.0,male,white,male,8165,0.972972972972973
548,47.0,male,white,male,13444,0.972972972972973
549,47.0,male,white,male,3233,0.972972972972973
550,46.0,female,asian,female,9913,0.9459459459459459
551,47.0,male,white,male,20531,0.972972972972973
552,47.0,male,white,male,9102,0.972972972972973
553,47.0,male,white,male,21021,0.972972972972973
554,47.0,male,white,male,18330,0.972972972972973
555,47.0,male,white,male,21547,0.972972972972973
556,47.0,male,white,male,15093,0.972972972972973
557,46.0,female,white,female,9889,0.9459459459459459
558,47.0,male,white,male,21435,0.972972972972973
559,47.0,male,white,male,20564,0.972972972972973
560,47.0,male,white,male,20539,0.972972972972973
561,47.0,male,white,male,6339,0.972972972972973
562,47.0,male,white,male,20914,0.972972972972973
563,47.0,male,white,male,26,0.972972972972973
564,47.0,male,white,male,14014,0.972972972972973
565,47.0,male,white,male,12543,0.972972972972973
566,47.0,male,white,male,2604,0.972972972972973
567,47.0,male,white,male,13575,0.972972972972973
568,47.0,male,white,male,1172,0.972972972972973
569,47.0,male,white,male,8682,0.972972972972973
570,47.0,male,white,male,13042,0.972972972972973
571,47.0,male,white,male,1150,0.972972972972973
572,47.0,male,white,male,12445,0.972972972972973
573,47.0,male,white,male,8916,0.972972972972973
574,47.0,male,white,male,14129,0.972972972972973
575,47.0,male,white,male,15320,0.972972972972973
576,47.0,male,white,male,18666,0.972972972972973
577,47.0,male,white,male,13097,0.972972972972973
578,47.0,male,white,male,2583,0.972972972972973
579,47.0,male,white,male,13125,0.972972972972973
580,47.0,male,white,male,10409,0.972972972972973
581,47.0,male,white,male,13977,0.972972972972973
582,47.0,male,white,male,15481,0.972972972972973
583,47.0,male,white,male,10684,0.972972972972973
584,47.0,male,white,male,1198,0.972972972972973
585,47.0,male,white,male,5786,0.972972972972973
586,47.0,male,white,male,18858,0.972972972972973
587,47.0,male,white,male,20910,0.972972972972973
588,47.0,male,white,male,2809,0.972972972972973
589,47.0,male,white,male,2855,0.972972972972973
590,47.0,male,white,male,14167,0.972972972972973
591,47.0,male,white,male,1238,0.972972972972973
592,47.0,male,white,male,14010,0.972972972972973
593,47.0,male,white,male,12368,0.972972972972973
594,47.0,male,white,male,12334,0.972972972972973
595,47.0,male,white,male,20769,0.972972972972973
596,47.0,male,asian,male,5657,0.972972972972973
597,47.0,male,asian,male,2024,0.972972972972973
598,47.0,male,black,male,1997,0.972972972972973
599,47.0,male,white,male,5221,0.972972972972973
600,47.0,male,white,male,5186,0.972972972972973
601,47.0,male,white,male,5212,0.972972972972973
602,47.0,male,white,male,919,0.972972972972973
603,47.0,male,white,male,916,0.972972972972973
604,47.0,male,white,male,5216,0.972972972972973
605,47.0,male,white,male,14419,0.972972972972973
606,47.0,male,white,male,12647,0.972972972972973
607,47.0,male,white,male,6687,0.972972972972973
608,47.0,male,white,male,6716,0.972972972972973
609,47.0,male,hisp,male,10068,0.972972972972973
610,47.0,male,white,male,10064,0.972972972972973
611,47.0,male,white,male,5371,0.972972972972973
612,47.0,male,white,male,20403,0.972972972972973
613,47.0,male,white,male,5341,0.972972972972973
614,47.0,male,white,male,6661,0.972972972972973
615,47.0,male,white,male,13339,0.972972972972973
616,47.0,male,white,male,12757,0.972972972972973
617,47.0,male,white,male,3948,0.972972972972973
618,47.0,male,white,male,13347,0.972972972972973
619,47.0,male,white,male,13357,0.972972972972973
620,47.0,male,white,male,11919,0.972972972972973
621,47.0,male,other,male,21956,0.972972972972973
622,47.0,male,white,male,14369,0.972972972972973
623,47.0,male,white,male,1914,0.972972972972973
624,47.0,male,white,male,7767,0.972972972972973
625,47.0,male,asian,male,11850,0.972972972972973
626,47.0,male,hisp,male,11852,0.972972972972973
627,47.0,male,white,male,12742,0.972972972972973
628,47.0,male,white,male,586,0.972972972972973
629,47.0,male,white,male,7713,0.972972972972973
630,47.0,male,white,male,9448,0.972972972972973
631,47.0,male,white,male,1925,0.972972972972973
632,47.0,male,white,male,13157,0.972972972972973
633,47.0,male,white,male,12998,0.972972972972973
634,47.0,male,white,male,19070,0.972972972972973
635,47.0,male,white,male,5366,0.972972972972973
636,47.0,male,white,male,449,0.972972972972973
637,47.0,male,white,male,1969,0.972972972972973
638,47.0,male,white,male,15071,0.972972972972973
639,47.0,male,asian,male,10109,0.972972972972973
640,47.0,male,white,male,10281,0.972972972972973
641,47.0,male,white,male,13797,0.972972972972973
642,47.0,male,white,male,6415,0.972972972972973
643,47.0,male,white,male,13169,0.972972972972973
644,47.0,male,white,male,10852,0.972972972972973
645,47.0,male,white,male,6388,0.972972972972973
646,47.0,male,white,male,20473,0.972972972972973
647,47.0,male,white,male,20439,0.972972972972973
648,47.0,male,white,male,16894,0.972972972972973
649,47.0,male,white,male,2140,0.972972972972973
650,47.0,male,white,male,13956,0.972972972972973
651,47.0,male,white,male,15575,0.972972972972973
652,47.0,male,white,male,10107,0.972972972972973
653,47.0,male,white,male,3708,0.972972972972973
654,47.0,male,white,male,14990,0.972972972972973
655,47.0,male,white,male,3657,0.972972972972973
656,47.0,male,white,male,439,0.972972972972973
657,47.0,male,white,male,20398,0.972972972972973
658,47.0,male,white,male,6448,0.972972972972973
659,47.0,male,white,male,20365,0.972972972972973
