score,group,uuid
1.0,3,8e6ed0b5-fe77-478d-aa75-ddd98c1b7757
1.0,0,b2a1bd5f-6501-452b-835d-e5d61e584d4e
1.0,0,18eb733d-60f3-478b-ae66-d2fe517850d3
1.0,0,33f61e0e-bab2-43f9-b86a-74054ba8df91
1.0,0,9fcdacd3-1cac-47ae-8401-92b03aa32e99
1.0,0,b2ef8050-b9a1-4d79-81b5-24f2a540e386
1.0,0,f155df78-3fd0-4d26-a157-888fd019480f
1.0,0,cebbf14e-a047-4bc7-9686-92460b9badd5
1.0,0,bba4ed5f-46e2-4100-a681-8a623e02a7ed
1.0,0,2a11106f-c85d-4ff0-8fa5-6351bbd88f85
1.0,0,19251f98-e061-474c-bcfc-89eab99da01f
1.0,0,72bc1e17-9c8d-4f99-8f80-9fbc0dda261c
1.0,0,a6f1e91f-3456-4ea0-99af-320b0798babc
1.0,0,43b5962f-61e9-4a36-9d72-a36629fea982
1.0,0,5a36ad4c-c893-436e-8814-a86b28640a2c
1.0,0,26a0fa52-cc59-4305-80d9-dfc13ef46ffa
1.0,0,bfdacb2c-3eb2-47be-8cb6-9d4465821e82
1.0,0,61e8a517-5d92-4421-bf67-f1278f6b7899
1.0,0,ef613c44-f51b-4970-a3e7-01abb97d1134
1.0,0,c181dd5d-2a9d-4d5a-9694-82bab3403a2e
1.0,0,d46a221e-c541-4a53-b68a-2fd10c935755
1.0,0,d444057d-7f9b-4cf0-9e01-5da021002814
1.0,0,f005cd02-8e73-4ecc-b9c6-edb71c228165
1.0,0,5f85fe63-6e82-4373-823c-8ac40162eb24
1.0,0,74b27ce1-2735-4085-a6e1-4b5a5094c04c
1.0,0,b7282e31-cbec-432e-b822-183bf5a9797c
1.0,0,f76cb56e-c686-44d8-a206-d2708ac49c00
1.0,6,8c1e3e3a-67fe-4d7e-a76a-451ee112fe9f
1.0,0,44b4e9a2-6817-4e8e-92d2-701ac3d8fe3e
1.0,0,2ef183fc-faca-497b-93b7-a6eee538226b
1.0,0,d26cda5a-9f03-45a3-a728-c4df1bc6a9ef
1.0,0,1ebee0ce-2242-4d5f-9633-856688f68fcb
1.0,0,03dbae54-f6f6-4523-b579-fe834acfc508
1.0,0,b22fbd7e-28fb-4568-92c3-d4d79feacb9e
1.0,0,15bc7840-744d-4b06-8db9-0321aec866e0
1.0,0,ce1cc87a-732a-46ff-ab67-c31ce8f557ca
1.0,0,6ccb38b0-b384-45eb-bdb3-f078af3561d2
1.0,0,1b78d9bd-cd4e-45b5-a3c9-e4b843b834e1
1.0,0,6ccae58e-2ef9-4d09-9882-d4c6b885ed2d
1.0,0,8a851b1e-5b1c-42c8-9cbf-2d1e28a86182
1.0,0,d2d0da69-d6ea-4b91-953d-7452fbde5abf
1.0,4,3a08ccc9-d921-4e25-8edd-caefc45131b5
1.0,6,c4c35cc1-e0dd-481d-b907-dec3a8e8f69e
1.0,0,f849d4f0-bc60-42b4-80b4-d13015269e1d
1.0,0,873a40a9-3e87-4ac0-853f-95b99129e026
1.0,0,8a54a020-8405-4a4e-8adf-48094ef0f6a8
1.0,0,88fd0ee5-0523-4dc2-b2d5-4de8f113a8d6
1.0,0,892a64a1-0d19-4d2a-a764-5a1e0baf2552
1.0,0,634d491b-1d74-4d5e-ad5e-dcb13b30910a
1.0,0,5ba116c8-12ef-4ddb-bd30-2ee48321602e
1.0,0,99b02b1a-508e-48d7-b781-80a915f0e85c
1.0,0,440dd79d-6fad-4f00-b873-399d8d62ca27
1.0,0,4a09c853-fba2-42f5-9298-50dad529938e
1.0,0,14447ef6-f343-48c9-8c88-05b387926009
1.0,0,e88c0bc4-4b02-4519-8a4f-20fbd789d817
1.0,0,ec89e51a-b334-430a-8de9-6de638295ccf
1.0,0,e99c9acc-3009-4181-be81-efb1a824138c
1.0,0,ad3632ce-139a-4006-bbda-c1f6029fcd9a
1.0,0,96cdc6cc-82bb-4b9c-8bd1-d51552a48f04
1.0,0,a05ac276-eec0-403f-a0ea-46eba21e197e
1.0,0,47fb2ffe-4116-44f4-a0be-aca2f8e60ed8
1.0,0,2079d0af-9721-488b-8e8e-5578064f30b1
1.0,5,5bc24721-c6a3-4c9e-867d-a4362b9b81fc
1.0,0,327a5443-c3c8-44f6-bd3d-67414f7e503b
1.0,0,6ca3cb97-fa89-44dc-8285-4d2cc8004edc
1.0,0,cd036845-91f8-46d7-9805-962311c7b76d
1.0,0,b1811eb1-4f2d-4eb6-9db8-90cfc99b40be
1.0,0,f36d8b52-cc8e-40c2-b84e-3f0ceb087b1e
1.0,0,bedffb38-827a-4381-a6d1-ae326f418fd6
1.0,0,270cc1d6-d5e9-4b54-b7b1-7ed92e2e71f5
1.0,0,6624b0dc-4bfa-40b3-b108-1d0a5a86d1a6
1.0,0,31ed603c-0b10-4b5f-8bfc-6c3b63e399b6
1.0,0,b2784e7f-36bd-401f-9d24-9e6ea80f9bee
1.0,0,9f6ae6c1-1172-4107-8b02-0bc133a3b511
1.0,0,a29d126c-dceb-4dcd-b4e5-874ad3092633
1.0,0,b2df3d85-1bd0-4f1d-b28e-d5f1ec30f625
1.0,0,43361836-ee56-454b-b3c3-742356a361bc
1.0,0,08716939-1f80-40aa-8c27-4f60e6c5777e
1.0,0,e67b5711-3c83-4223-9a48-1d8e60f9e3da
1.0,0,c887b10f-6239-4976-9868-825724c59ef1
1.0,0,607e11af-ed08-46bc-8343-e295e25cb01d
1.0,0,0b1a4f6f-7245-43da-b72e-a1d8bf496cf4
1.0,0,29b80f21-69aa-47c1-b851-d7274a8b4064
1.0,0,f5b14e28-2ee5-457a-a11b-706dbb55519a
1.0,0,8fb1ed1c-f3b6-4006-b900-5c27db2ed376
1.0,0,9c0ff00c-b18e-4349-8172-4a42e4e60c4c
1.0,0,0a30c6c4-e23d-44d6-8a63-1b2c23d1ec02
1.0,0,bfbddd9d-5492-43d9-a56d-3e94e57a7fd8
1.0,0,2921c716-56d8-4e04-84f5-682c6601be64
1.0,0,1797a98f-bea6-44d2-b12d-8de34b7c3431
1.0,0,d7a46e41-103d-4635-8fff-147a1541b027
1.0,0,d30b046a-d9cd-4ee5-8d94-6fcaf9c6770f
1.0,0,a3100e11-ac30-4522-8d26-e8f6e280423c
1.0,0,042c3f39-de7a-4e87-86ee-697baf9501b8
1.0,0,b6e6a97e-3a0e-48c4-a7e9-9d996fab2d1a
1.0,0,03fe3f65-e7fe-4f02-8f3d-5a58d7e781bd
1.0,0,29cdb1c0-9ae3-41dd-b34a-733d18de48ce
1.0,0,5bbfbdbc-8636-46f5-8d47-5ca21b45e387
1.0,0,31078052-2891-400a-bcd7-87d948e894e4
1.0,0,1813fb29-ed8b-41eb-94b6-666849f31def
1.0,0,c40efa42-9a64-4403-9af1-91c3aff37ad1
1.0,0,a778498b-509b-4bd6-8dd8-049da8c08caf
1.0,0,8940848b-0530-4d2e-80ee-88f5f1b1b981
1.0,0,942f4559-338f-44db-a7bf-c6b084afa01f
1.0,0,c8664e4f-1163-4701-8255-32a73f481550
1.0,0,b4452596-38f0-482c-b037-869408d43e40
1.0,0,08a39b94-d483-4c7b-ae5f-a2465f2bf041
1.0,0,1a91ca12-ecbc-46f7-a4d1-14de660c133e
1.0,0,fb2b40ce-61a2-4517-a002-aee592f397e4
1.0,0,759a345a-4964-488f-a81a-5bc17d2479b3
1.0,0,0872e43a-50d7-4968-9d5b-91099ef486fb
1.0,0,1c08efab-ae20-4ea7-94a1-c9e67ecc45e4
1.0,0,70ace99c-c67d-425b-a794-fe2e311e7ee6
1.0,0,06848fea-5070-467d-99be-8c5e2f378d9c
1.0,0,7b5fc943-f80c-43dd-ae68-266d0851fb42
1.0,0,ff83e125-f34b-4192-af2f-a36c3545cb45
1.0,0,fe3869a0-9334-4287-a12c-1512e32cac5f
1.0,0,4714e6bd-ddfd-459d-b1cd-c675e9b2a40a
1.0,0,93c6cae3-3e1c-45c5-a59c-8ebe9a6179c5
1.0,0,5ca1d3f5-3f20-49bf-9f76-e25df4ef3b30
1.0,0,9c4adedf-65b4-441c-881c-e4dac84e31bd
1.0,0,d5c3b158-ab65-428a-b973-9992e92e7c57
1.0,0,baa43690-0ae8-4e79-9735-fba1812e3591
1.0,0,108ac486-004b-49d2-83c2-298338825a98
1.0,0,23460330-613c-4727-9f6d-64a3810c71c2
1.0,0,199913c6-ec60-4309-b816-30b0ffeafa04
1.0,0,b2fefb74-df0e-4a1a-b3f2-16b7dfa13d46
1.0,0,81be2df5-7323-49b4-b8f8-91faaf46ced1
1.0,0,430d85f0-b374-47c2-acdb-9071c4965fdc
1.0,0,bf8a0bc0-02ca-4744-9b49-ff600f027d5b
1.0,0,85cc068c-6c89-422a-8132-95659f06bd25
1.0,0,52a07071-ba27-4fcc-8c86-22cca1bdb85e
1.0,0,ada1fa54-7b82-4f9f-ad11-9b260315fbdb
1.0,0,8300ab82-c532-4b2e-8a86-29abbbfaa39a
1.0,0,88a8c544-944d-4b30-9074-eff3606d9fc4
1.0,0,88fdbc26-4744-41ca-abe9-e800a1a4e4d9
1.0,0,ad799c89-c01d-424a-a9ed-215424d2844b
1.0,0,a0217ed2-eee6-406f-8c0f-e95abc85298a
1.0,0,aa5a88c1-8d49-4919-be83-7b3e4da9824f
1.0,0,35b48237-0f52-409a-9c45-7c6c79892a51
1.0,0,7d764d60-34df-465e-941f-23785a3ab046
1.0,0,a6c2d117-b4db-4353-8b26-3160ad94583b
1.0,0,8bc715ae-fc41-4bda-b5eb-9e984d053872
1.0,0,94eb34fc-4ac9-4d1a-ac6b-d6e0d0fcb715
1.0,0,03d0b9a5-01bc-4d88-b17c-a085ae8c4a61
1.0,0,e37fdcbc-c940-4875-9377-4636aae02241
1.0,0,3a32a3af-f289-4c3f-87db-99b5d0e1853e
1.0,0,44473051-26b3-4bc0-9c10-5417d84df62f
1.0,0,93b27cc0-d074-4619-9774-106ac37e35e6
1.0,0,6e2d7879-61c4-46fe-8621-c71d83d93999
1.0,0,d5c69751-ecc2-4a8e-9c2b-dd34689d70a9
1.0,0,a0727174-4e3d-4c9c-a3cd-c47a639425da
1.0,0,06e3da14-1a92-4405-9376-72310a488a2e
1.0,0,984aad6b-7196-43b5-8e8d-eb0e8f376ea4
1.0,0,6dc17008-d13b-4298-a030-3993f01e51cd
1.0,0,74f8646a-8edf-4a3f-83dd-7833e111a2bd
1.0,0,5837c6c1-fbc2-4c76-b7cc-dbe9f288cc7c
1.0,0,8491b82b-feee-42a7-a432-84884d6f65bf
1.0,0,72527aab-6b5c-49af-a5d4-d8d51fbfb486
1.0,0,c2783843-cc09-4828-8761-32c4cabf4a96
1.0,0,03f49060-ffca-4bee-bd79-8c4af3acf144
1.0,0,650d7db9-0c16-41b5-84d9-0ff3a60bd463
1.0,0,933818f1-5d94-4eb7-96f1-bbe7d666fa90
1.0,0,7822959c-60c4-42a7-8911-4d0811a7261b
1.0,0,782cc0d3-63cf-427b-a3eb-c5d88b6b28a1
1.0,0,1e8cf7b9-a7c4-4575-97ae-99b908487c11
1.0,0,ac59abc3-6c2b-479e-905d-9e3e7cb034fb
1.0,0,7bd24815-2249-4ed4-b402-14471fba04e8
1.0,0,af8ddecf-7763-4e2d-b4fc-6bec6dd6c849
1.0,0,8754d49e-3eec-4728-b1cb-8bfd86ec9887
1.0,0,e6af1f09-06d7-43d8-ae59-ed24a158cec6
1.0,5,b39c16d2-765f-4d4a-9b84-7e1c3e06ca27
1.0,0,edac7949-9c92-46f6-a5cd-467ee5b27166
1.0,0,30e02cfa-d8fd-4766-b933-1294bdc950d4
1.0,6,e6cf4bc9-f19f-4ab6-9d25-a9e6bdff80ec
1.0,0,3adbf567-e0ce-4474-939c-e650a921a8a3
1.0,0,094827ee-96dd-4914-a5ac-2a0af55dfa13
1.0,0,cdb5a20e-0874-4944-99bd-9ff25d5db028
1.0,0,2f45cfbb-bfb9-4c12-ade5-787ca576c385
1.0,0,ab5ecaaf-4b72-4bc0-9e5b-a04841de3849
1.0,0,37c04a51-e97f-44c3-a66c-771d4c42f770
1.0,0,185527e7-4982-40d9-85c2-f875d4150869
1.0,0,c1b49618-7cab-4cc1-bc5d-73ec1966a84c
1.0,0,f708e9be-33f1-4c34-9de6-9f82010e999c
1.0,0,9f14eb2d-7119-468e-b4a8-1a1347bdf0ee
1.0,0,4b1282b1-15eb-4e3a-ac11-64718e252a75
1.0,0,baca5494-8caa-4c67-bf48-2e067c35b6f4
1.0,0,4c90fff7-e616-4694-8b0c-656b1b3a14df
1.0,0,757de0dd-bec2-45f2-a39c-75e72abf1e79
1.0,0,76e5f67e-3317-4517-9ec9-81d55100b545
1.0,0,b94ddef3-bad4-4911-a2fc-abc4074c70ae
1.0,0,af3ede31-d92b-4814-b3d4-9068bb2bd765
1.0,5,2cc1da5e-0030-4870-a9ef-0aaf4630c81d
1.0,0,1c7b9766-9102-4b1f-97d7-dd330e2677c5
1.0,0,e2c51445-181c-42a2-9368-4e6bbf8a9865
1.0,0,bde55a46-3e71-4652-afa4-ecc3d2d693b4
1.0,4,a6e354bd-a78a-444b-8d10-c8b98106a34c
1.0,0,028d9a41-dea1-4ecd-af1a-c3463cbf4925
1.0,0,c131fb08-1c27-4e49-9471-e5a69f988596
1.0,5,ae9b0e55-1f9f-4f6d-bb55-6cf244975d73
1.0,0,0fd083e5-475c-4e1e-802f-1d07f21bb6f0
1.0,0,0ff5e3fe-3ce0-48a3-9cff-22b1fb1fb72c
1.0,0,82f9053c-313f-47ae-b3c4-eb637cc63f00
1.0,0,6ac717d0-3853-42e2-a78a-bcc978c212d6
1.0,0,67b80393-cd8e-4f4a-80cd-284477d9a4fa
1.0,0,b2c1babf-07f2-450e-b057-e70983a03c82
1.0,0,67c6f09e-4ed5-4959-960c-73e0e18b4521
1.0,0,87963472-f09b-4f3d-abd1-45df32afcb69
1.0,0,add7af5b-ddde-4c17-b9e3-a4d2e086313d
1.0,0,f63b949a-fd74-45bd-9765-4a3e30e12bb6
1.0,0,aef34f85-e56b-4dac-8976-c6914e50a160
1.0,6,1f018694-c935-42ca-9871-86c3f48c3a83
1.0,0,7c8d8d01-ca44-430b-9843-2643c4d99e77
1.0,0,41b0cb07-52ec-4f5e-9163-4d9968071958
0.972972972972973,0,7bd58984-320e-47bf-b8b5-2339185c0e33
0.972972972972973,0,e57afb65-10e6-432d-bbec-359d655e08ce
0.972972972972973,0,6d5cd3d3-747f-41dc-afee-5e823aa28328
0.972972972972973,0,a53700f0-9b3a-457e-8da6-70d80491066b
0.972972972972973,0,711a1de6-97be-42a3-9d45-9ed0961923f0
0.972972972972973,0,9620d16a-b8c9-43ea-b9e4-a2c9201171d2
0.972972972972973,0,a40c9fd4-7478-43cf-810b-e448761c96f2
0.972972972972973,0,2a3ef464-de68-4014-b2ba-9ee6f773a1d9
0.972972972972973,0,9b6e733d-8ac4-4745-ac8b-1ea78da88167
0.972972972972973,4,e3a36925-3448-4051-8b82-05beba99da08
0.972972972972973,0,07726f36-bf22-4b8f-823c-a20dbfe3dc7d
0.972972972972973,0,e3cd1886-cef2-42c1-898e-8593f55cd128
0.972972972972973,6,6a34b705-2df6-4722-b75d-6225c5fe1960
0.972972972972973,0,9f981e9c-80c4-4b74-975b-9b87aff1c1da
0.972972972972973,0,c5505f90-5a9f-4339-8f23-7dfd1d46a8a5
0.972972972972973,0,e380de33-eeb6-442f-88d4-ddcb49879f92
0.972972972972973,0,d3fc80c3-9a39-4e0b-ac2c-09508fb26580
0.972972972972973,0,d4be4876-30a1-4413-aed1-81f7874a7d48
0.972972972972973,0,bc892edd-5dbe-47d5-b103-da449ad3813f
0.972972972972973,0,9711416a-319c-452e-9b0f-eb3ead634e52
0.972972972972973,0,48678890-4c09-4f4e-95a2-30f4f8e0cd29
0.972972972972973,0,204b95c9-c662-4f48-aaec-201d16f49965
0.972972972972973,0,abafbd42-2572-4c36-abd5-e3e03735ca43
0.972972972972973,0,b2c37311-63a3-4088-8e10-0d8512b780fd
0.972972972972973,0,e211234b-9b60-45be-8f8d-548c4fa621f2
0.972972972972973,0,80fbedad-677e-46eb-907d-43ba37dcdf6f
0.972972972972973,0,598beea3-796a-4a35-8fde-10c96a9316f2
0.972972972972973,0,3691d543-803b-423c-96a1-140a1d734051
0.972972972972973,0,53f5dd7e-e7f3-45ef-a37a-89de038ce7a5
0.972972972972973,4,bd0bd0ed-6bf3-4ecb-938b-839d20cf3bd6
0.972972972972973,0,8d397e94-2dd6-419f-96d8-567545f8b131
0.972972972972973,0,5b0f56c4-b965-4e4e-82ed-8ad806671a6b
0.972972972972973,0,df9f06a2-429c-46ba-8b9d-aa0f36bf6fa8
0.972972972972973,0,feb4bdd7-8c7f-48b0-a55e-c4cd7fe83054
0.972972972972973,0,d56f74f0-9f73-412e-8465-9176ee2bc84c
0.972972972972973,0,1ed367ff-50d3-46ef-9c88-45fe6a5d6ad3
0.972972972972973,0,36621fa0-1397-4ac0-a515-f697ca4cf9c4
0.972972972972973,0,3cca5d26-567e-4dad-8f96-6942b91abede
0.972972972972973,0,98b56d0f-d189-48ec-8b24-e0f5e4e0de67
0.972972972972973,2,6e51aabc-d0fa-494a-af2e-04e80fbf546a
0.972972972972973,0,92516297-52c5-458b-b55b-1bad3ea03fb4
0.972972972972973,5,a726f42d-e0c8-4817-8aec-3568f0fa924a
0.972972972972973,0,8e3693d8-5e3a-409a-9a38-2ec788f3bf31
0.972972972972973,0,81355a93-2d5a-44e6-9122-0902b6c2f9a1
0.972972972972973,0,a6658371-c925-4358-a928-633c1128fae6
0.972972972972973,0,bc938fcc-199f-4dfe-8242-98ff69f7869e
0.972972972972973,0,19126750-a87b-428b-b062-257f14601bb6
0.972972972972973,0,f0ca0628-2559-457c-9514-748db94fa188
0.972972972972973,0,a0ab6edf-a5b0-4930-94d4-79a32d50ada4
0.972972972972973,0,eefb0698-ed63-4341-86ca-b0159ca41789
0.972972972972973,0,83b959aa-c072-4cf7-a269-bf915bca6d9a
0.972972972972973,0,44b1b07b-d6ac-40cb-a996-9dff2c88fc16
0.972972972972973,0,7f71bb2a-a1a3-49d4-89d3-9b1fab3ea84f
0.972972972972973,0,428abe81-b767-46aa-8a9a-1a2af7d33ebb
0.972972972972973,0,6bd2cf26-4e6b-4f63-873a-9bdb771b9b7e
0.972972972972973,0,f61145a9-94c1-4318-aa47-9ed57ce1e635
0.972972972972973,0,46166eb8-4350-48ee-bdfd-061fb644766e
0.972972972972973,0,e92d3e08-1824-4f00-8ba5-28e8e82f5815
0.972972972972973,0,c685f0e2-4a91-4407-8478-13b9d6b26b2a
0.972972972972973,0,97a8ad26-6307-48ab-b50c-df944cf829d5
0.972972972972973,0,a4238b04-843c-4f8a-943e-b1368d2c49ff
0.972972972972973,0,4fc491ee-739c-4443-89c6-f2423caa26d7
0.972972972972973,0,fbd8db19-e7c9-4895-a2fd-9961894d013a
0.972972972972973,0,0d311b8e-8e8a-4416-951d-0ea98f33fb22
0.972972972972973,0,3ba61406-354a-40ce-aa3c-67f87ab54afd
0.972972972972973,0,62c2ab6f-1a62-44af-b503-7902c661062e
0.972972972972973,0,7ea410f9-59f2-47cb-9c39-deb01edbfe2e
0.972972972972973,0,c879967e-62bf-462f-bc15-5e543b5c9691
0.972972972972973,0,96b136a7-6792-4ed3-b466-00c564083965
0.972972972972973,0,cd4ef6f6-c771-4f3d-8d22-9eebccc209a6
0.972972972972973,0,f9270f2d-58e8-41be-9327-c68786f62369
0.972972972972973,0,9d582947-80fb-4636-9ca8-018133197b85
0.972972972972973,0,a61b9206-fba4-4f27-90f0-a1a7fe67f996
0.972972972972973,0,f80e926b-d9d7-4d38-aca0-febc7b6fb98f
0.972972972972973,3,b6e3b0f0-b261-4275-96de-1f5f6027842b
0.972972972972973,0,762774fe-0109-430c-86d5-dd6b1fbe4c4f
0.972972972972973,0,1c54dab7-73be-47cd-ab27-b5f434887684
0.972972972972973,0,11a7b660-bdb5-4e5b-8a1b-cb5229687707
0.972972972972973,0,ab1646e0-77db-4b99-8482-5dd7bbffee7f
0.972972972972973,0,4ce77fee-a067-4566-97ad-67d42bea2637
0.972972972972973,0,5a08f673-ac65-404b-b5b5-e3b9f95865f9
0.972972972972973,0,e7a7c543-2711-4d6d-870a-e145b6ea9e6f
0.972972972972973,0,26684dcc-4f11-490f-b561-ae94e616450b
0.972972972972973,0,a471c1f7-496a-4eb7-89c7-47d39f6b562b
0.972972972972973,0,037fb98e-bced-4611-99b9-7bcbeb41f710
0.972972972972973,0,37ea84b6-e730-4c2f-9d71-bd50003872a0
0.972972972972973,0,24ce6ce3-8dcd-4058-a5b5-272cd32a65be
0.972972972972973,0,5e28ca16-a10c-4101-a42e-90907d36f946
0.972972972972973,0,2fce70f4-6d0c-4b40-b444-d0dc70fc3a13
0.972972972972973,0,361792fc-d887-4607-9457-6716fd1e7b83
0.972972972972973,0,a46d5b45-8493-47bd-bf23-336bf4b96ce7
0.972972972972973,0,3f9b0f79-a597-4ddc-8a70-a45343a7d3b7
0.972972972972973,0,00ba52a7-e6a2-479d-8f6f-0a122fa01c02
0.972972972972973,0,55a63981-15d0-465a-bb5e-713a5ce2425e
0.972972972972973,0,5e923b35-29a3-41b0-813d-a0e69bc78f11
0.972972972972973,0,76146a92-e309-4538-b294-5acb6c0ccd95
0.972972972972973,0,597c450e-9794-4564-89a8-ce52a642c378
0.972972972972973,0,b202e197-452f-4b23-8e15-ba813675540f
0.972972972972973,0,c68d0cd1-81f8-4f4f-a265-500e18e4aef1
