,lsat,gender,race1,z,id,quality,rank
65,47.0,male,hisp,hisp_male,12514,0.972972972972973,340
66,47.0,male,black,black_male,1997,0.972972972972973,350
67,47.0,female,asian,asian_female,13091,0.972972972972973,352
68,47.0,female,hisp,hisp_female,21461,0.972972972972973,385
69,47.0,male,hisp,hisp_male,13543,0.972972972972973,413
70,47.0,male,asian,asian_male,9733,0.972972972972973,481
71,47.0,female,asian,asian_female,9756,0.972972972972973,482
72,47.0,female,asian,asian_female,20551,0.972972972972973,489
73,47.0,female,asian,asian_female,5099,0.972972972972973,492
74,47.0,male,black,black_male,21740,0.972972972972973,497
75,47.0,female,hisp,hisp_female,4881,0.972972972972973,512
76,47.0,female,asian,asian_female,9697,0.972972972972973,513
77,47.0,male,asian,asian_male,717,0.972972972972973,516
78,47.0,male,hisp,hisp_male,15893,0.972972972972973,520
79,47.0,male,asian,asian_male,11850,0.972972972972973,525
80,47.0,female,asian,asian_female,14057,0.972972972972973,527
81,47.0,male,hisp,hisp_male,11852,0.972972972972973,529
82,47.0,male,asian,asian_male,5657,0.972972972972973,539
83,47.0,male,asian,asian_male,2024,0.972972972972973,546
84,46.0,male,asian,asian_male,15084,0.9459459459459459,558
85,46.0,male,black,black_male,16373,0.9459459459459459,563
86,46.0,female,black,black_female,6460,0.9459459459459459,577
87,46.0,female,asian,asian_female,9026,0.9459459459459459,579
88,46.0,male,asian,asian_male,13271,0.9459459459459459,585
89,46.0,male,hisp,hisp_male,15601,0.9459459459459459,592
90,46.0,male,hisp,hisp_male,19315,0.9459459459459459,595
91,46.0,male,asian,asian_male,10860,0.9459459459459459,600
92,46.0,female,asian,asian_female,2327,0.9459459459459459,622
93,46.0,male,asian,asian_male,13431,0.9459459459459459,625
94,46.0,female,asian,asian_female,454,0.9459459459459459,628
95,46.0,female,black,black_female,6976,0.9459459459459459,629
96,46.0,female,asian,asian_female,21057,0.9459459459459459,630
97,46.0,female,asian,asian_female,928,0.9459459459459459,631
98,46.0,male,asian,asian_male,3120,0.9459459459459459,638
99,46.0,female,hisp,hisp_female,17335,0.9459459459459459,642
100,46.0,male,asian,asian_male,21352,0.9459459459459459,646
101,46.0,male,asian,asian_male,14384,0.9459459459459459,656
102,46.0,female,asian,asian_female,17014,0.9459459459459459,658
103,46.0,male,asian,asian_male,1208,0.9459459459459459,659
104,46.0,female,asian,asian_female,13207,0.9459459459459459,660
105,46.0,male,asian,asian_male,6316,0.9459459459459459,661
106,46.0,female,asian,asian_female,9913,0.9459459459459459,662
107,46.0,male,hisp,hisp_male,7605,0.9459459459459459,663
108,46.0,female,asian,asian_female,22047,0.9459459459459459,664
109,46.0,male,asian,asian_male,8765,0.9459459459459459,665
110,46.0,female,asian,asian_female,201,0.9459459459459459,666
111,46.0,male,black,black_male,5527,0.9459459459459459,667
112,45.0,male,asian,asian_male,10284,0.918918918918919,668
113,45.0,female,asian,asian_female,1548,0.918918918918919,669
114,45.0,female,asian,asian_female,3531,0.918918918918919,670
115,45.0,female,asian,asian_female,2614,0.918918918918919,671
116,45.0,male,asian,asian_male,14252,0.918918918918919,672
117,45.0,female,hisp,hisp_female,11184,0.918918918918919,673
118,45.0,male,asian,asian_male,20435,0.918918918918919,674
119,45.0,male,hisp,hisp_male,13510,0.918918918918919,675
120,45.0,male,asian,asian_male,14386,0.918918918918919,676
121,45.0,female,asian,asian_female,8848,0.918918918918919,677
122,45.0,female,asian,asian_female,2027,0.918918918918919,678
123,45.0,female,asian,asian_female,9841,0.918918918918919,679
124,45.0,male,asian,asian_male,16485,0.918918918918919,680
125,45.0,male,hisp,hisp_male,3793,0.918918918918919,681
126,45.0,male,asian,asian_male,8663,0.918918918918919,682
127,45.0,female,hisp,hisp_female,16720,0.918918918918919,683
128,45.0,male,asian,asian_male,9504,0.918918918918919,684
129,45.0,male,hisp,hisp_male,20709,0.918918918918919,685
130,45.0,male,asian,asian_male,13008,0.918918918918919,686
131,45.0,male,asian,asian_male,7829,0.918918918918919,687
132,45.0,male,asian,asian_male,8900,0.918918918918919,688
133,45.0,female,hisp,hisp_female,3670,0.918918918918919,689
134,45.0,female,black,black_female,10138,0.918918918918919,690
135,45.0,male,hisp,hisp_male,13174,0.918918918918919,691
136,45.0,male,hisp,hisp_male,13177,0.918918918918919,692
137,45.0,female,asian,asian_female,9294,0.918918918918919,693
138,45.0,female,asian,asian_female,14586,0.918918918918919,694
139,45.0,female,asian,asian_female,14392,0.918918918918919,695
140,45.0,male,asian,asian_male,20504,0.918918918918919,696
141,45.0,male,asian,asian_male,19371,0.918918918918919,697
142,45.0,female,asian,asian_female,14642,0.918918918918919,698
143,44.0,female,hisp,hisp_female,19298,0.8918918918918919,699
144,44.0,female,hisp,hisp_female,2892,0.8918918918918919,700
145,44.0,male,hisp,hisp_male,730,0.8918918918918919,701
146,44.0,female,asian,asian_female,5152,0.8918918918918919,702
147,44.0,female,asian,asian_female,551,0.8918918918918919,703
148,44.0,female,hisp,hisp_female,21318,0.8918918918918919,704
149,44.0,female,asian,asian_female,21330,0.8918918918918919,705
150,44.0,female,asian,asian_female,19462,0.8918918918918919,706
151,44.0,male,asian,asian_male,14611,0.8918918918918919,707
152,44.0,female,black,black_female,19612,0.8918918918918919,708
153,44.0,male,asian,asian_male,4809,0.8918918918918919,709
154,44.0,female,black,black_female,4804,0.8918918918918919,710
155,44.0,male,hisp,hisp_male,14595,0.8918918918918919,711
156,44.0,male,asian,asian_male,13302,0.8918918918918919,712
157,44.0,female,asian,asian_female,14002,0.8918918918918919,713
158,44.0,female,asian,asian_female,13996,0.8918918918918919,714
159,44.0,female,hisp,hisp_female,5423,0.8918918918918919,715
160,44.0,male,hisp,hisp_male,14087,0.8918918918918919,716
161,44.0,male,asian,asian_male,8969,0.8918918918918919,717
162,44.0,female,hisp,hisp_female,21434,0.8918918918918919,719
163,44.0,female,hisp,hisp_female,8567,0.8918918918918919,720
164,44.0,female,hisp,hisp_female,19187,0.8918918918918919,721
165,44.0,male,asian,asian_male,19234,0.8918918918918919,722
166,44.0,female,hisp,hisp_female,2613,0.8918918918918919,724
167,44.0,male,hisp,hisp_male,17142,0.8918918918918919,728
168,44.0,male,hisp,hisp_male,12549,0.8918918918918919,729
169,44.0,male,hisp,hisp_male,19929,0.8918918918918919,732
170,44.0,male,black,black_male,6729,0.8918918918918919,737
171,44.0,female,hisp,hisp_female,1177,0.8918918918918919,744
172,44.0,female,hisp,hisp_female,3388,0.8918918918918919,749
173,44.0,male,hisp,hisp_male,3371,0.8918918918918919,750
174,44.0,female,hisp,hisp_female,9690,0.8918918918918919,751
175,44.0,female,black,black_female,6358,0.8918918918918919,754
176,44.0,female,hisp,hisp_female,1950,0.8918918918918919,755
177,44.0,female,hisp,hisp_female,1246,0.8918918918918919,758
178,43.0,male,hisp,hisp_male,21664,0.8648648648648649,765
179,43.0,female,hisp,hisp_female,11208,0.8648648648648649,766
180,43.0,female,black,black_female,4327,0.8648648648648649,768
181,43.0,male,hisp,hisp_male,14323,0.8648648648648649,769
182,43.0,male,black,black_male,19523,0.8648648648648649,776
183,43.0,female,hisp,hisp_female,422,0.8648648648648649,778
184,43.0,female,black,black_female,4207,0.8648648648648649,783
185,43.0,male,black,black_male,8186,0.8648648648648649,787
186,43.0,female,hisp,hisp_female,9600,0.8648648648648649,788
187,43.0,female,black,black_female,18581,0.8648648648648649,789
188,43.0,male,hisp,hisp_male,2187,0.8648648648648649,790
189,43.0,male,black,black_male,21692,0.8648648648648649,792
190,43.0,male,hisp,hisp_male,881,0.8648648648648649,793
191,43.0,female,hisp,hisp_female,860,0.8648648648648649,794
192,43.0,male,hisp,hisp_male,4734,0.8648648648648649,801
193,42.5,male,hisp,hisp_male,22013,0.8513513513513513,803
194,42.0,male,hisp,hisp_male,12801,0.8378378378378378,805
195,42.0,male,black,black_male,12707,0.8378378378378378,806
196,42.0,male,hisp,hisp_male,14868,0.8378378378378378,808
197,42.0,male,black,black_male,18396,0.8378378378378378,810
198,42.0,male,hisp,hisp_male,6528,0.8378378378378378,812
199,42.0,male,black,black_male,21794,0.8378378378378378,813
200,42.0,male,hisp,hisp_male,5839,0.8378378378378378,816
201,42.0,female,hisp,hisp_female,16307,0.8378378378378378,817
202,42.0,male,hisp,hisp_male,9550,0.8378378378378378,819
203,42.0,female,hisp,hisp_female,7659,0.8378378378378378,820
204,42.0,female,hisp,hisp_female,19005,0.8378378378378378,822
205,42.0,female,black,black_female,10692,0.8378378378378378,824
206,42.0,female,black,black_female,18927,0.8378378378378378,825
207,42.0,female,hisp,hisp_female,7630,0.8378378378378378,826
208,42.0,male,black,black_male,15357,0.8378378378378378,828
209,42.0,male,black,black_male,10523,0.8378378378378378,830
210,42.0,male,hisp,hisp_male,15691,0.8378378378378378,831
211,42.0,female,hisp,hisp_female,1359,0.8378378378378378,833
212,42.0,female,black,black_female,14865,0.8378378378378378,835
213,42.0,male,black,black_male,15705,0.8378378378378378,836
214,42.0,male,black,black_male,19086,0.8378378378378378,837
215,42.0,male,black,black_male,21985,0.8378378378378378,838
216,42.0,female,black,black_female,4203,0.8378378378378378,839
217,42.0,male,black,black_male,1099,0.8378378378378378,840
218,42.0,female,hisp,hisp_female,14991,0.8378378378378378,841
219,42.0,male,hisp,hisp_male,15604,0.8378378378378378,845
220,42.0,male,hisp,hisp_male,11773,0.8378378378378378,847
221,42.0,female,hisp,hisp_female,7917,0.8378378378378378,850
222,42.0,female,hisp,hisp_female,14166,0.8378378378378378,855
223,42.0,female,hisp,hisp_female,21291,0.8378378378378378,856
224,42.0,male,black,black_male,11369,0.8378378378378378,857
225,42.0,female,black,black_female,11945,0.8378378378378378,860
226,42.0,female,hisp,hisp_female,7067,0.8378378378378378,862
227,42.0,female,hisp,hisp_female,11674,0.8378378378378378,863
228,42.0,female,hisp,hisp_female,8802,0.8378378378378378,864
229,42.0,male,hisp,hisp_male,1966,0.8378378378378378,865
230,42.0,female,black,black_female,1176,0.8378378378378378,866
231,42.0,male,hisp,hisp_male,3274,0.8378378378378378,871
232,42.0,female,black,black_female,12243,0.8378378378378378,874
233,42.0,female,hisp,hisp_female,4941,0.8378378378378378,875
234,42.0,male,hisp,hisp_male,1739,0.8378378378378378,889
235,42.0,male,black,black_male,21736,0.8378378378378378,890
236,42.0,female,hisp,hisp_female,16881,0.8378378378378378,894
237,42.0,female,hisp,hisp_female,14441,0.8378378378378378,895
238,41.5,female,hisp,hisp_female,14712,0.8243243243243243,898
239,41.0,female,hisp,hisp_female,505,0.8108108108108109,904
240,41.0,female,black,black_female,21508,0.8108108108108109,905
241,41.0,female,black,black_female,7949,0.8108108108108109,910
242,41.0,female,black,black_female,20003,0.8108108108108109,911
243,41.0,female,hisp,hisp_female,17022,0.8108108108108109,913
244,41.0,female,black,black_female,8521,0.8108108108108109,914
245,41.0,female,black,black_female,19801,0.8108108108108109,916
246,41.0,female,black,black_female,7488,0.8108108108108109,917
247,41.0,female,hisp,hisp_female,18585,0.8108108108108109,919
248,41.0,male,black,black_male,18164,0.8108108108108109,936
249,41.0,male,black,black_male,18279,0.8108108108108109,940
250,41.0,female,black,black_female,15984,0.8108108108108109,953
251,41.0,male,black,black_male,15850,0.8108108108108109,955
252,41.0,male,black,black_male,8271,0.8108108108108109,956
253,41.0,male,black,black_male,22291,0.8108108108108109,959
254,41.0,female,black,black_female,6659,0.8108108108108109,982
255,41.0,female,black,black_female,12525,0.8108108108108109,984
256,40.5,female,black,black_female,18159,0.7972972972972973,994
257,40.0,female,black,black_female,19326,0.7837837837837838,997
258,40.0,male,black,black_male,16353,0.7837837837837838,1000
259,40.0,female,black,black_female,10478,0.7837837837837838,1004
260,40.0,male,black,black_male,15966,0.7837837837837838,1011
261,40.0,male,black,black_male,1965,0.7837837837837838,1021
262,40.0,female,black,black_female,7386,0.7837837837837838,1025
263,40.0,male,black,black_male,22194,0.7837837837837838,1029
264,40.0,female,black,black_female,5685,0.7837837837837838,1031
265,40.0,female,black,black_female,11192,0.7837837837837838,1034
266,40.0,female,black,black_female,22235,0.7837837837837838,1035
267,40.0,male,black,black_male,3368,0.7837837837837838,1039
268,40.0,female,black,black_female,11765,0.7837837837837838,1040
269,40.0,male,black,black_male,11904,0.7837837837837838,1046
270,40.0,male,black,black_male,11665,0.7837837837837838,1047
271,40.0,male,black,black_male,10854,0.7837837837837838,1049
272,40.0,male,black,black_male,6041,0.7837837837837838,1059
273,40.0,male,black,black_male,6112,0.7837837837837838,1062
274,40.0,male,black,black_male,21946,0.7837837837837838,1065
275,40.0,male,black,black_male,22002,0.7837837837837838,1066
276,40.0,female,black,black_female,11419,0.7837837837837838,1067
277,40.0,female,black,black_female,8646,0.7837837837837838,1079
278,40.0,male,black,black_male,1317,0.7837837837837838,1090
279,40.0,female,black,black_female,1020,0.7837837837837838,1098
280,40.0,male,black,black_male,8341,0.7837837837837838,1100
281,39.0,male,black,black_male,15285,0.7567567567567568,1126
282,39.0,female,black,black_female,14979,0.7567567567567568,1133
283,39.0,male,black,black_male,15315,0.7567567567567568,1146
284,39.0,female,black,black_female,21632,0.7567567567567568,1152
285,39.0,male,black,black_male,5402,0.7567567567567568,1153
286,39.0,female,black,black_female,506,0.7567567567567568,1154
287,39.0,male,black,black_male,21542,0.7567567567567568,1155
288,39.0,male,black,black_male,22139,0.7567567567567568,1158
289,39.0,female,black,black_female,22206,0.7567567567567568,1159
290,39.0,female,black,black_female,11333,0.7567567567567568,1160
291,39.0,female,black,black_female,7216,0.7567567567567568,1161
292,39.0,female,black,black_female,6109,0.7567567567567568,1169
293,39.0,male,black,black_male,8443,0.7567567567567568,1171
294,39.0,male,black,black_male,8473,0.7567567567567568,1178
295,39.0,male,black,black_male,3345,0.7567567567567568,1184
296,39.0,female,black,black_female,3224,0.7567567567567568,1185
297,39.0,female,black,black_female,3245,0.7567567567567568,1188
298,39.0,female,black,black_female,2610,0.7567567567567568,1197
299,39.0,female,black,black_female,1780,0.7567567567567568,1227
