,lsat,gender,race1,z,id,quality
12619,35.0,male,white,male,12619,0.6486486486486487
17728,35.0,female,white,female,17728,0.6486486486486487
9419,31.0,female,black,female,9419,0.5405405405405406
4818,42.0,female,white,female,4818,0.8378378378378378
17638,46.0,male,white,male,17638,0.9459459459459459
11478,42.0,male,white,male,11478,0.8378378378378378
14315,41.0,male,white,male,14315,0.8108108108108109
8146,44.0,male,white,male,8146,0.8918918918918919
6454,34.0,female,white,female,6454,0.6216216216216216
20337,32.0,female,black,female,20337,0.5675675675675675
5101,43.0,male,white,male,5101,0.8648648648648649
504,33.0,male,white,male,504,0.5945945945945946
17307,38.0,male,white,male,17307,0.7297297297297297
10652,35.0,male,white,male,10652,0.6486486486486487
11976,35.0,female,white,female,11976,0.6486486486486487
16604,32.0,female,white,female,16604,0.5675675675675675
13077,47.0,female,white,female,13077,0.972972972972973
3852,34.0,female,white,female,3852,0.6216216216216216
15380,35.0,female,white,female,15380,0.6486486486486487
6511,41.0,male,white,male,6511,0.8108108108108109
13370,48.0,male,other,male,13370,1.0
5360,31.0,male,hisp,male,5360,0.5405405405405406
22355,21.0,female,black,female,22355,0.2702702702702703
15882,33.0,male,white,male,15882,0.5945945945945946
15221,33.5,male,white,male,15221,0.6081081081081081
11283,31.5,male,white,male,11283,0.5540540540540541
12775,28.0,male,hisp,male,12775,0.4594594594594595
20587,47.0,male,white,male,20587,0.972972972972973
12701,42.0,female,white,female,12701,0.8378378378378378
6463,37.0,male,white,male,6463,0.7027027027027027
14591,47.0,male,white,male,14591,0.972972972972973
19208,23.0,female,white,female,19208,0.32432432432432434
2967,30.0,female,black,female,2967,0.5135135135135135
17836,42.5,female,white,female,17836,0.8513513513513513
17819,28.0,female,white,female,17819,0.4594594594594595
14387,41.0,female,white,female,14387,0.8108108108108109
13779,42.0,female,white,female,13779,0.8378378378378378
6508,34.0,male,white,male,6508,0.6216216216216216
13172,41.0,female,white,female,13172,0.8108108108108109
14624,42.0,female,white,female,14624,0.8378378378378378
4592,34.0,male,white,male,4592,0.6216216216216216
6019,37.0,male,white,male,6019,0.7027027027027027
368,37.5,female,white,female,368,0.7162162162162162
8207,29.0,male,hisp,male,8207,0.4864864864864865
3131,29.5,male,other,male,3131,0.5
486,39.0,male,white,male,486,0.7567567567567568
6281,33.0,female,other,female,6281,0.5945945945945946
2863,37.0,male,white,male,2863,0.7027027027027027
6343,38.0,male,white,male,6343,0.7297297297297297
21536,39.5,male,white,male,21536,0.7702702702702703
8645,41.0,female,white,female,8645,0.8108108108108109
31,48.0,male,white,male,31,1.0
15127,45.0,male,white,male,15127,0.918918918918919
6212,33.0,male,white,male,6212,0.5945945945945946
1188,38.0,male,white,male,1188,0.7297297297297297
14930,43.0,female,white,female,14930,0.8648648648648649
8626,46.0,female,white,female,8626,0.9459459459459459
16096,34.0,male,white,male,16096,0.6216216216216216
22037,31.7,male,white,male,22037,0.5594594594594594
17597,44.0,female,white,female,17597,0.8918918918918919
10602,35.0,female,white,female,10602,0.6486486486486487
3040,39.0,female,white,female,3040,0.7567567567567568
19445,40.0,female,white,female,19445,0.7837837837837838
19854,34.0,male,white,male,19854,0.6216216216216216
5370,36.0,female,white,female,5370,0.6756756756756757
7325,42.0,female,white,female,7325,0.8378378378378378
3091,38.0,male,asian,male,3091,0.7297297297297297
4608,36.0,female,white,female,4608,0.6756756756756757
11189,34.0,female,white,female,11189,0.6216216216216216
20281,40.0,male,white,male,20281,0.7837837837837838
9592,41.0,male,white,male,9592,0.8108108108108109
18665,36.5,female,asian,female,18665,0.6891891891891891
14037,35.0,male,white,male,14037,0.6486486486486487
10596,37.0,male,white,male,10596,0.7027027027027027
4548,30.0,female,white,female,4548,0.5135135135135135
7583,34.0,male,white,male,7583,0.6216216216216216
15856,28.0,female,black,female,15856,0.4594594594594595
19917,31.0,male,black,male,19917,0.5405405405405406
2650,39.0,male,white,male,2650,0.7567567567567568
12648,39.0,male,white,male,12648,0.7567567567567568
21967,23.0,male,hisp,male,21967,0.32432432432432434
10224,31.0,female,white,female,10224,0.5405405405405406
20395,44.0,female,white,female,20395,0.8918918918918919
13247,35.0,male,white,male,13247,0.6486486486486487
17546,31.0,male,asian,male,17546,0.5405405405405406
18573,34.0,female,white,female,18573,0.6216216216216216
9123,40.0,female,white,female,9123,0.7837837837837838
9179,32.0,male,other,male,9179,0.5675675675675675
21623,39.0,male,white,male,21623,0.7567567567567568
14674,36.0,female,white,female,14674,0.6756756756756757
20634,37.0,female,white,female,20634,0.7027027027027027
12453,32.0,male,asian,male,12453,0.5675675675675675
5674,33.0,female,white,female,5674,0.5945945945945946
15364,39.0,male,white,male,15364,0.7567567567567568
16505,46.0,male,white,male,16505,0.9459459459459459
8861,36.0,female,white,female,8861,0.6756756756756757
17005,32.0,female,white,female,17005,0.5675675675675675
355,38.0,male,white,male,355,0.7297297297297297
17662,37.0,female,white,female,17662,0.7027027027027027
3931,23.0,female,black,female,3931,0.32432432432432434
5233,45.0,male,white,male,5233,0.918918918918919
17387,34.0,male,white,male,17387,0.6216216216216216
6814,43.0,male,white,male,6814,0.8648648648648649
4408,27.0,female,white,female,4408,0.43243243243243246
13250,47.0,male,white,male,13250,0.972972972972973
12573,39.0,male,white,male,12573,0.7567567567567568
3737,39.0,male,white,male,3737,0.7567567567567568
14858,37.0,male,white,male,14858,0.7027027027027027
17124,36.0,female,white,female,17124,0.6756756756756757
1395,37.0,male,white,male,1395,0.7027027027027027
19296,28.0,male,white,male,19296,0.4594594594594595
7777,39.0,male,white,male,7777,0.7567567567567568
627,41.0,male,white,male,627,0.8108108108108109
8811,40.0,male,white,male,8811,0.7837837837837838
7021,33.0,female,asian,female,7021,0.5945945945945946
17059,47.0,female,white,female,17059,0.972972972972973
17154,33.0,male,white,male,17154,0.5945945945945946
12996,31.0,male,white,male,12996,0.5405405405405406
8174,37.0,male,white,male,8174,0.7027027027027027
12809,22.0,male,hisp,male,12809,0.2972972972972973
9692,36.0,male,white,male,9692,0.6756756756756757
13038,38.0,male,white,male,13038,0.7297297297297297
10886,33.0,female,white,female,10886,0.5945945945945946
8965,39.0,male,white,male,8965,0.7567567567567568
6268,35.0,male,white,male,6268,0.6486486486486487
11999,35.0,male,white,male,11999,0.6486486486486487
21686,36.5,male,white,male,21686,0.6891891891891891
17808,37.0,male,white,male,17808,0.7027027027027027
20914,47.0,male,white,male,20914,0.972972972972973
2606,39.0,male,white,male,2606,0.7567567567567568
9751,40.0,female,white,female,9751,0.7837837837837838
19075,35.0,male,white,male,19075,0.6486486486486487
6829,35.0,female,white,female,6829,0.6486486486486487
2644,33.0,female,white,female,2644,0.5945945945945946
17513,39.0,male,white,male,17513,0.7567567567567568
2612,37.0,female,white,female,2612,0.7027027027027027
15545,28.0,female,black,female,15545,0.4594594594594595
11708,37.0,male,white,male,11708,0.7027027027027027
14992,18.0,male,black,male,14992,0.1891891891891892
9279,41.0,female,white,female,9279,0.8108108108108109
15645,30.0,male,white,male,15645,0.5135135135135135
19881,35.0,female,white,female,19881,0.6486486486486487
8898,37.0,female,white,female,8898,0.7027027027027027
16769,31.5,male,white,male,16769,0.5540540540540541
10265,40.0,female,white,female,10265,0.7837837837837838
12768,34.0,male,white,male,12768,0.6216216216216216
19568,31.0,male,hisp,male,19568,0.5405405405405406
767,39.0,male,white,male,767,0.7567567567567568
17538,33.0,male,asian,male,17538,0.5945945945945946
3711,35.0,male,white,male,3711,0.6486486486486487
13021,37.0,female,black,female,13021,0.7027027027027027
4938,37.0,male,white,male,4938,0.7027027027027027
22092,41.0,female,white,female,22092,0.8108108108108109
2585,26.0,female,hisp,female,2585,0.40540540540540543
7983,43.0,female,white,female,7983,0.8648648648648649
16186,38.0,male,asian,male,16186,0.7297297297297297
18733,44.0,male,white,male,18733,0.8918918918918919
786,41.0,female,white,female,786,0.8108108108108109
22346,31.0,male,white,male,22346,0.5405405405405406
9735,41.0,female,white,female,9735,0.8108108108108109
22165,42.0,male,white,male,22165,0.8378378378378378
10661,46.0,female,white,female,10661,0.9459459459459459
1998,37.5,male,white,male,1998,0.7162162162162162
20602,29.0,male,white,male,20602,0.4864864864864865
11987,32.0,female,white,female,11987,0.5675675675675675
21878,36.0,male,white,male,21878,0.6756756756756757
237,34.0,female,white,female,237,0.6216216216216216
19769,39.0,male,white,male,19769,0.7567567567567568
7096,41.0,female,white,female,7096,0.8108108108108109
22207,38.0,male,white,male,22207,0.7297297297297297
14799,36.0,female,white,female,14799,0.6756756756756757
12803,26.0,male,white,male,12803,0.40540540540540543
6719,35.0,male,white,male,6719,0.6486486486486487
19508,36.0,male,white,male,19508,0.6756756756756757
5,40.0,female,white,female,5,0.7837837837837838
17144,28.0,male,black,male,17144,0.4594594594594595
16407,33.0,female,white,female,16407,0.5945945945945946
1544,43.0,male,white,male,1544,0.8648648648648649
2670,44.0,male,white,male,2670,0.8918918918918919
920,38.0,female,white,female,920,0.7297297297297297
9148,37.0,male,white,male,9148,0.7027027027027027
13590,31.0,male,white,male,13590,0.5405405405405406
9649,43.0,male,white,male,9649,0.8648648648648649
2893,41.5,male,white,male,2893,0.8243243243243243
13651,44.0,female,white,female,13651,0.8918918918918919
1317,40.0,male,black,male,1317,0.7837837837837838
9574,34.0,male,white,male,9574,0.6216216216216216
14241,41.0,female,white,female,14241,0.8108108108108109
22208,33.0,female,white,female,22208,0.5945945945945946
10730,36.0,male,hisp,male,10730,0.6756756756756757
13719,38.0,female,white,female,13719,0.7297297297297297
3830,33.0,female,white,female,3830,0.5945945945945946
15861,34.0,male,white,male,15861,0.6216216216216216
16913,47.0,male,white,male,16913,0.972972972972973
17709,41.0,male,white,male,17709,0.8108108108108109
3929,44.0,female,white,female,3929,0.8918918918918919
6732,30.0,female,white,female,6732,0.5135135135135135
10422,38.0,female,white,female,10422,0.7297297297297297
11662,32.0,male,hisp,male,11662,0.5675675675675675
15334,43.0,male,white,male,15334,0.8648648648648649
20149,34.0,male,white,male,20149,0.6216216216216216
18556,35.0,male,white,male,18556,0.6486486486486487
15702,40.0,male,white,male,15702,0.7837837837837838
13318,43.0,male,white,male,13318,0.8648648648648649
8738,41.0,female,other,female,8738,0.8108108108108109
19719,42.0,male,white,male,19719,0.8378378378378378
18455,35.0,female,black,female,18455,0.6486486486486487
12437,40.0,male,white,male,12437,0.7837837837837838
527,37.0,male,white,male,527,0.7027027027027027
20391,40.0,female,white,female,20391,0.7837837837837838
9936,36.0,male,white,male,9936,0.6756756756756757
13253,41.0,male,white,male,13253,0.8108108108108109
10478,40.0,female,black,female,10478,0.7837837837837838
15231,27.0,female,black,female,15231,0.43243243243243246
1239,32.0,female,asian,female,1239,0.5675675675675675
1829,39.0,male,white,male,1829,0.7567567567567568
6303,35.0,female,hisp,female,6303,0.6486486486486487
10117,39.0,male,white,male,10117,0.7567567567567568
16761,38.0,male,white,male,16761,0.7297297297297297
10678,27.0,female,asian,female,10678,0.43243243243243246
1965,40.0,male,black,male,1965,0.7837837837837838
2034,37.0,male,white,male,2034,0.7027027027027027
7396,35.0,male,asian,male,7396,0.6486486486486487
21057,46.0,female,asian,female,21057,0.9459459459459459
3160,35.0,female,white,female,3160,0.6486486486486487
21498,33.0,male,black,male,21498,0.5945945945945946
7266,48.0,female,other,female,7266,1.0
19730,44.0,male,white,male,19730,0.8918918918918919
5078,40.0,male,white,male,5078,0.7837837837837838
10914,41.0,male,white,male,10914,0.8108108108108109
15477,31.0,female,black,female,15477,0.5405405405405406
13089,33.0,male,white,male,13089,0.5945945945945946
12341,43.0,male,white,male,12341,0.8648648648648649
3365,36.0,female,black,female,3365,0.6756756756756757
11553,37.0,female,black,female,11553,0.7027027027027027
7247,40.0,male,white,male,7247,0.7837837837837838
4176,31.0,male,white,male,4176,0.5405405405405406
295,40.0,male,white,male,295,0.7837837837837838
5231,32.5,male,white,male,5231,0.581081081081081
20264,42.0,female,asian,female,20264,0.8378378378378378
17128,37.0,female,white,female,17128,0.7027027027027027
18864,36.0,female,white,female,18864,0.6756756756756757
12053,38.0,male,white,male,12053,0.7297297297297297
5334,42.0,female,white,female,5334,0.8378378378378378
22119,33.0,male,black,male,22119,0.5945945945945946
482,44.0,female,white,female,482,0.8918918918918919
1895,37.0,male,white,male,1895,0.7027027027027027
13407,39.0,male,white,male,13407,0.7567567567567568
7930,31.0,male,asian,male,7930,0.5405405405405406
17851,38.0,male,white,male,17851,0.7297297297297297
8002,41.0,female,white,female,8002,0.8108108108108109
2641,39.0,male,white,male,2641,0.7567567567567568
16071,36.0,male,white,male,16071,0.6756756756756757
3519,35.0,male,white,male,3519,0.6486486486486487
10082,46.0,male,white,male,10082,0.9459459459459459
17269,35.0,male,white,male,17269,0.6486486486486487
12852,34.0,male,asian,male,12852,0.6216216216216216
22198,27.0,male,black,male,22198,0.43243243243243246
7854,32.5,male,white,male,7854,0.581081081081081
21858,32.0,male,asian,male,21858,0.5675675675675675
17838,26.0,male,other,male,17838,0.40540540540540543
13052,41.0,female,white,female,13052,0.8108108108108109
1287,37.0,female,white,female,1287,0.7027027027027027
6632,42.5,male,white,male,6632,0.8513513513513513
20964,32.5,female,white,female,20964,0.581081081081081
18586,36.0,male,white,male,18586,0.6756756756756757
7639,32.0,female,black,female,7639,0.5675675675675675
16523,41.0,male,white,male,16523,0.8108108108108109
21211,39.0,male,white,male,21211,0.7567567567567568
6539,35.0,female,white,female,6539,0.6486486486486487
2406,42.0,female,white,female,2406,0.8378378378378378
14041,45.0,female,white,female,14041,0.918918918918919
1689,46.0,male,white,male,1689,0.9459459459459459
6435,41.0,male,white,male,6435,0.8108108108108109
16272,42.0,male,white,male,16272,0.8378378378378378
9664,35.0,female,white,female,9664,0.6486486486486487
9499,45.0,female,white,female,9499,0.918918918918919
3514,35.0,male,white,male,3514,0.6486486486486487
1532,34.0,female,white,female,1532,0.6216216216216216
13802,41.0,female,white,female,13802,0.8108108108108109
13351,40.0,male,white,male,13351,0.7837837837837838
18668,36.5,female,white,female,18668,0.6891891891891891
2215,43.0,male,asian,male,2215,0.8648648648648649
12878,31.0,female,white,female,12878,0.5405405405405406
727,38.0,female,white,female,727,0.7297297297297297
18413,28.0,female,black,female,18413,0.4594594594594595
17106,34.0,female,white,female,17106,0.6216216216216216
11343,38.0,male,white,male,11343,0.7297297297297297
17981,45.0,male,white,male,17981,0.918918918918919
9293,36.0,female,white,female,9293,0.6756756756756757
19873,27.7,male,white,male,19873,0.45135135135135135
922,36.0,male,white,male,922,0.6756756756756757
13701,42.0,male,white,male,13701,0.8378378378378378
12761,40.0,male,white,male,12761,0.7837837837837838
5877,41.0,male,white,male,5877,0.8108108108108109
17021,36.5,female,white,female,17021,0.6891891891891891
18527,40.0,female,white,female,18527,0.7837837837837838
2930,45.0,female,white,female,2930,0.918918918918919
2464,44.0,male,white,male,2464,0.8918918918918919
12293,40.0,male,white,male,12293,0.7837837837837838
6240,33.0,male,white,male,6240,0.5945945945945946
9455,35.0,female,white,female,9455,0.6486486486486487
21402,39.0,male,white,male,21402,0.7567567567567568
20753,42.0,female,white,female,20753,0.8378378378378378
10398,36.0,male,white,male,10398,0.6756756756756757
8320,37.0,female,hisp,female,8320,0.7027027027027027
10546,33.0,male,white,male,10546,0.5945945945945946
18697,28.0,male,black,male,18697,0.4594594594594595
11342,34.0,male,white,male,11342,0.6216216216216216
17753,40.0,female,white,female,17753,0.7837837837837838
15081,38.0,male,white,male,15081,0.7297297297297297
13314,37.0,male,white,male,13314,0.7027027027027027
4817,40.0,male,white,male,4817,0.7837837837837838
16102,40.0,female,white,female,16102,0.7837837837837838
14510,30.5,female,asian,female,14510,0.527027027027027
5372,34.0,male,white,male,5372,0.6216216216216216
7732,28.0,female,black,female,7732,0.4594594594594595
13007,33.0,female,white,female,13007,0.5945945945945946
9961,30.0,female,white,female,9961,0.5135135135135135
16155,27.0,female,white,female,16155,0.43243243243243246
19768,37.0,male,white,male,19768,0.7027027027027027
15950,40.0,female,asian,female,15950,0.7837837837837838
7010,32.0,male,white,male,7010,0.5675675675675675
13724,43.0,male,white,male,13724,0.8648648648648649
8805,39.0,male,white,male,8805,0.7567567567567568
22284,24.0,female,black,female,22284,0.35135135135135137
5522,40.0,male,white,male,5522,0.7837837837837838
4587,37.0,male,white,male,4587,0.7027027027027027
3890,28.0,male,white,male,3890,0.4594594594594595
18129,42.0,female,white,female,18129,0.8378378378378378
4013,42.0,female,white,female,4013,0.8378378378378378
21843,32.5,female,white,female,21843,0.581081081081081
10090,37.0,female,white,female,10090,0.7027027027027027
8641,41.0,female,white,female,8641,0.8108108108108109
17160,35.0,male,white,male,17160,0.6486486486486487
10313,41.0,female,white,female,10313,0.8108108108108109
7967,36.0,female,white,female,7967,0.6756756756756757
5766,36.0,female,white,female,5766,0.6756756756756757
21290,38.0,male,hisp,male,21290,0.7297297297297297
14036,42.0,male,white,male,14036,0.8378378378378378
14495,37.0,male,other,male,14495,0.7027027027027027
4338,35.5,male,white,male,4338,0.6621621621621622
4617,39.0,female,white,female,4617,0.7567567567567568
12862,36.0,male,hisp,male,12862,0.6756756756756757
19649,35.0,male,white,male,19649,0.6486486486486487
18429,40.0,male,hisp,male,18429,0.7837837837837838
2169,28.0,female,white,female,2169,0.4594594594594595
13933,45.0,male,other,male,13933,0.918918918918919
2354,31.0,female,white,female,2354,0.5405405405405406
1807,46.0,male,white,male,1807,0.9459459459459459
4166,26.0,male,white,male,4166,0.40540540540540543
6282,28.0,male,asian,male,6282,0.4594594594594595
15556,35.0,male,white,male,15556,0.6486486486486487
15008,39.0,female,white,female,15008,0.7567567567567568
3309,39.0,female,hisp,female,3309,0.7567567567567568
22159,32.0,female,black,female,22159,0.5675675675675675
17996,40.0,male,white,male,17996,0.7837837837837838
1629,33.0,female,black,female,1629,0.5945945945945946
16480,40.0,male,white,male,16480,0.7837837837837838
692,48.0,male,white,male,692,1.0
19994,42.0,male,white,male,19994,0.8378378378378378
2595,35.0,male,white,male,2595,0.6486486486486487
3409,43.0,female,asian,female,3409,0.8648648648648649
5480,32.0,female,black,female,5480,0.5675675675675675
2107,26.0,male,white,male,2107,0.40540540540540543
12283,40.0,female,white,female,12283,0.7837837837837838
15631,37.0,male,white,male,15631,0.7027027027027027
5595,42.0,male,white,male,5595,0.8378378378378378
3862,23.0,male,asian,male,3862,0.32432432432432434
7068,42.0,male,white,male,7068,0.8378378378378378
6944,36.0,male,white,male,6944,0.6756756756756757
57,39.0,male,white,male,57,0.7567567567567568
17004,38.0,male,white,male,17004,0.7297297297297297
11626,41.0,male,white,male,11626,0.8108108108108109
2153,35.0,male,white,male,2153,0.6486486486486487
14745,32.0,female,white,female,14745,0.5675675675675675
10133,34.0,male,white,male,10133,0.6216216216216216
10314,43.0,male,white,male,10314,0.8648648648648649
13800,38.0,female,white,female,13800,0.7297297297297297
21272,37.0,female,white,female,21272,0.7027027027027027
5860,37.0,female,white,female,5860,0.7027027027027027
15637,23.0,male,white,male,15637,0.32432432432432434
15520,38.0,male,white,male,15520,0.7297297297297297
15721,37.0,male,white,male,15721,0.7027027027027027
10257,37.0,male,white,male,10257,0.7027027027027027
21364,33.0,male,white,male,21364,0.5945945945945946
3704,32.0,female,white,female,3704,0.5675675675675675
15871,38.0,male,white,male,15871,0.7297297297297297
10331,32.0,male,white,male,10331,0.5675675675675675
3221,36.0,female,white,female,3221,0.6756756756756757
5096,39.0,male,white,male,5096,0.7567567567567568
12214,31.0,male,white,male,12214,0.5405405405405406
12078,32.0,male,white,male,12078,0.5675675675675675
847,36.5,male,white,male,847,0.6891891891891891
6371,23.0,female,black,female,6371,0.32432432432432434
11744,41.0,male,white,male,11744,0.8108108108108109
20271,43.0,male,white,male,20271,0.8648648648648649
12979,38.0,male,white,male,12979,0.7297297297297297
16464,36.0,male,white,male,16464,0.6756756756756757
7223,44.0,male,white,male,7223,0.8918918918918919
14504,30.5,male,white,male,14504,0.527027027027027
592,40.0,female,asian,female,592,0.7837837837837838
11215,38.0,male,white,male,11215,0.7297297297297297
7473,38.0,male,white,male,7473,0.7297297297297297
16294,42.0,female,white,female,16294,0.8378378378378378
1952,48.0,female,white,female,1952,1.0
3427,31.0,male,white,male,3427,0.5405405405405406
13435,35.0,female,white,female,13435,0.6486486486486487
9873,36.0,male,white,male,9873,0.6756756756756757
10700,39.0,female,white,female,10700,0.7567567567567568
17889,40.0,male,white,male,17889,0.7837837837837838
6189,37.0,female,asian,female,6189,0.7027027027027027
1705,36.0,male,white,male,1705,0.6756756756756757
5919,42.0,female,asian,female,5919,0.8378378378378378
17470,31.0,female,white,female,17470,0.5405405405405406
15860,28.0,female,black,female,15860,0.4594594594594595
22068,27.7,female,black,female,22068,0.45135135135135135
1341,32.0,male,white,male,1341,0.5675675675675675
18579,36.0,female,white,female,18579,0.6756756756756757
21145,43.0,male,white,male,21145,0.8648648648648649
681,34.0,male,white,male,681,0.6216216216216216
8661,41.0,female,white,female,8661,0.8108108108108109
3179,40.0,female,white,female,3179,0.7837837837837838
21436,35.0,male,white,male,21436,0.6486486486486487
4497,43.0,female,white,female,4497,0.8648648648648649
17735,28.0,male,white,male,17735,0.4594594594594595
13835,42.0,female,other,female,13835,0.8378378378378378
6031,28.0,male,asian,male,6031,0.4594594594594595
10727,31.5,male,white,male,10727,0.5540540540540541
821,38.0,male,white,male,821,0.7297297297297297
6966,29.0,male,white,male,6966,0.4864864864864865
20007,31.0,female,white,female,20007,0.5405405405405406
11712,38.0,male,white,male,11712,0.7297297297297297
22140,40.0,male,white,male,22140,0.7837837837837838
11808,33.0,male,white,male,11808,0.5945945945945946
14068,35.0,male,white,male,14068,0.6486486486486487
19908,35.0,male,white,male,19908,0.6486486486486487
20704,48.0,female,white,female,20704,1.0
9367,29.0,female,hisp,female,9367,0.4864864864864865
494,42.0,male,white,male,494,0.8378378378378378
13183,45.0,female,white,female,13183,0.918918918918919
9776,35.0,female,white,female,9776,0.6486486486486487
5645,33.0,male,white,male,5645,0.5945945945945946
18087,32.0,female,black,female,18087,0.5675675675675675
2350,32.0,female,hisp,female,2350,0.5675675675675675
9752,46.0,female,white,female,9752,0.9459459459459459
4670,40.0,female,white,female,4670,0.7837837837837838
7773,37.0,female,white,female,7773,0.7027027027027027
8515,36.0,male,white,male,8515,0.6756756756756757
15195,33.0,female,white,female,15195,0.5945945945945946
9712,33.0,female,white,female,9712,0.5945945945945946
12610,34.0,female,asian,female,12610,0.6216216216216216
10007,42.0,female,white,female,10007,0.8378378378378378
8793,35.0,female,white,female,8793,0.6486486486486487
16669,41.0,male,white,male,16669,0.8108108108108109
8787,38.5,male,white,male,8787,0.7432432432432432
17526,32.0,female,white,female,17526,0.5675675675675675
2963,43.0,female,white,female,2963,0.8648648648648649
4582,31.0,male,asian,male,4582,0.5405405405405406
11685,36.0,male,white,male,11685,0.6756756756756757
15851,36.0,male,white,male,15851,0.6756756756756757
