,lsat,gender,race1,z,id,quality
8137,35.0,female,asian,asian,8137,0.6486486486486487
15247,44.0,male,white,white,15247,0.8918918918918919
12273,40.0,female,white,white,12273,0.7837837837837838
3842,35.0,female,white,white,3842,0.6486486486486487
8192,20.0,male,black,black,8192,0.24324324324324326
16356,44.0,male,white,white,16356,0.8918918918918919
21423,38.0,female,white,white,21423,0.7297297297297297
8599,36.0,female,white,white,8599,0.6756756756756757
7041,37.0,male,white,white,7041,0.7027027027027027
13062,42.0,female,white,white,13062,0.8378378378378378
5729,38.0,male,asian,asian,5729,0.7297297297297297
16101,36.0,female,white,white,16101,0.6756756756756757
1981,48.0,male,white,white,1981,1.0
9895,38.0,female,white,white,9895,0.7297297297297297
21377,34.0,female,white,white,21377,0.6216216216216216
14637,35.5,male,white,white,14637,0.6621621621621622
13691,40.0,female,white,white,13691,0.7837837837837838
315,40.0,female,white,white,315,0.7837837837837838
14092,25.0,female,white,white,14092,0.3783783783783784
13154,40.0,male,white,white,13154,0.7837837837837838
3724,42.0,female,white,white,3724,0.8378378378378378
14342,32.0,female,white,white,14342,0.5675675675675675
1059,42.0,male,white,white,1059,0.8378378378378378
662,46.0,male,white,white,662,0.9459459459459459
15069,38.0,male,white,white,15069,0.7297297297297297
4890,37.0,male,white,white,4890,0.7027027027027027
21861,36.0,male,white,white,21861,0.6756756756756757
10389,36.0,male,white,white,10389,0.6756756756756757
20261,36.0,male,white,white,20261,0.6756756756756757
15179,27.5,female,white,white,15179,0.44594594594594594
21149,34.0,male,white,white,21149,0.6216216216216216
13737,35.0,female,white,white,13737,0.6486486486486487
5685,40.0,female,black,black,5685,0.7837837837837838
18680,35.0,female,white,white,18680,0.6486486486486487
597,45.0,male,white,white,597,0.918918918918919
22032,33.0,male,hisp,hisp,22032,0.5945945945945946
2463,39.0,male,white,white,2463,0.7567567567567568
300,38.0,male,white,white,300,0.7297297297297297
12790,40.0,male,white,white,12790,0.7837837837837838
1155,43.0,male,white,white,1155,0.8648648648648649
10136,44.0,male,white,white,10136,0.8918918918918919
7575,33.0,male,white,white,7575,0.5945945945945946
15134,22.0,male,white,white,15134,0.2972972972972973
14871,35.0,female,white,white,14871,0.6486486486486487
7463,41.0,male,white,white,7463,0.8108108108108109
14365,34.0,male,white,white,14365,0.6216216216216216
6469,40.0,female,white,white,6469,0.7837837837837838
16032,36.0,female,hisp,hisp,16032,0.6756756756756757
1419,36.0,male,white,white,1419,0.6756756756756757
10617,35.0,female,white,white,10617,0.6486486486486487
21824,41.0,male,white,white,21824,0.8108108108108109
12872,44.0,male,white,white,12872,0.8918918918918919
4839,34.0,female,white,white,4839,0.6216216216216216
19998,32.0,male,black,black,19998,0.5675675675675675
14175,44.0,female,white,white,14175,0.8918918918918919
9003,47.0,male,white,white,9003,0.972972972972973
14190,44.0,female,white,white,14190,0.8918918918918919
8520,31.0,male,white,white,8520,0.5405405405405406
12469,30.0,male,hisp,hisp,12469,0.5135135135135135
4864,36.0,female,white,white,4864,0.6756756756756757
13179,42.0,female,white,white,13179,0.8378378378378378
16321,36.0,male,white,white,16321,0.6756756756756757
17697,28.0,female,black,black,17697,0.4594594594594595
9194,40.0,male,white,white,9194,0.7837837837837838
12519,29.0,male,black,black,12519,0.4864864864864865
14838,45.0,male,white,white,14838,0.918918918918919
2470,39.0,male,white,white,2470,0.7567567567567568
4261,28.0,male,white,white,4261,0.4594594594594595
12950,46.0,female,white,white,12950,0.9459459459459459
9323,38.0,male,white,white,9323,0.7297297297297297
3904,34.0,female,white,white,3904,0.6216216216216216
1969,47.0,male,white,white,1969,0.972972972972973
7952,37.0,male,hisp,hisp,7952,0.7027027027027027
8396,37.0,female,white,white,8396,0.7027027027027027
21421,40.0,female,white,white,21421,0.7837837837837838
16947,40.0,male,white,white,16947,0.7837837837837838
12547,40.0,male,white,white,12547,0.7837837837837838
7343,33.0,male,asian,asian,7343,0.5945945945945946
14664,43.0,female,white,white,14664,0.8648648648648649
5202,26.7,male,white,white,5202,0.4243243243243243
13531,32.0,female,white,white,13531,0.5675675675675675
10749,28.0,female,hisp,hisp,10749,0.4594594594594595
12484,26.5,male,white,white,12484,0.4189189189189189
4225,38.5,female,white,white,4225,0.7432432432432432
17476,36.0,female,white,white,17476,0.6756756756756757
14761,41.0,male,white,white,14761,0.8108108108108109
16850,42.0,female,white,white,16850,0.8378378378378378
3294,29.0,female,white,white,3294,0.4864864864864865
21013,34.0,female,white,white,21013,0.6216216216216216
22181,29.5,male,black,black,22181,0.5
17687,38.5,male,white,white,17687,0.7432432432432432
221,34.0,female,white,white,221,0.6216216216216216
15704,40.0,male,white,white,15704,0.7837837837837838
6387,34.0,male,white,white,6387,0.6216216216216216
13177,45.0,male,hisp,hisp,13177,0.918918918918919
9864,37.0,female,white,white,9864,0.7027027027027027
16102,40.0,female,white,white,16102,0.7837837837837838
11019,34.0,male,white,white,11019,0.6216216216216216
5114,41.0,female,white,white,5114,0.8108108108108109
13487,36.0,female,white,white,13487,0.6756756756756757
19566,40.0,male,white,white,19566,0.7837837837837838
14876,44.0,female,white,white,14876,0.8918918918918919
12622,46.0,male,white,white,12622,0.9459459459459459
15287,30.0,female,white,white,15287,0.5135135135135135
20049,29.0,female,black,black,20049,0.4864864864864865
16665,37.0,female,white,white,16665,0.7027027027027027
18662,41.0,female,white,white,18662,0.8108108108108109
685,48.0,female,white,white,685,1.0
9801,30.0,female,white,white,9801,0.5135135135135135
1705,36.0,male,white,white,1705,0.6756756756756757
12761,40.0,male,white,white,12761,0.7837837837837838
6456,32.5,male,white,white,6456,0.581081081081081
19950,46.0,female,white,white,19950,0.9459459459459459
3767,28.5,female,white,white,3767,0.47297297297297297
18521,38.5,male,white,white,18521,0.7432432432432432
20552,42.0,male,white,white,20552,0.8378378378378378
10399,35.0,male,black,black,10399,0.6486486486486487
7927,40.0,female,hisp,hisp,7927,0.7837837837837838
15644,41.0,female,white,white,15644,0.8108108108108109
17159,34.0,male,white,white,17159,0.6216216216216216
7886,37.0,male,hisp,hisp,7886,0.7027027027027027
20952,48.0,male,white,white,20952,1.0
6818,26.5,male,white,white,6818,0.4189189189189189
7811,28.0,male,white,white,7811,0.4594594594594595
16629,33.0,male,white,white,16629,0.5945945945945946
19952,27.0,male,white,white,19952,0.43243243243243246
21607,37.0,male,white,white,21607,0.7027027027027027
7554,41.0,male,white,white,7554,0.8108108108108109
12122,33.0,male,white,white,12122,0.5945945945945946
13630,48.0,female,white,white,13630,1.0
15656,34.0,male,black,black,15656,0.6216216216216216
15234,28.5,male,white,white,15234,0.47297297297297297
9567,35.0,female,white,white,9567,0.6486486486486487
11289,31.0,female,asian,asian,11289,0.5405405405405406
17027,39.0,male,white,white,17027,0.7567567567567568
447,40.0,female,white,white,447,0.7837837837837838
530,30.0,female,white,white,530,0.5135135135135135
21895,36.0,female,white,white,21895,0.6756756756756757
18914,39.0,male,white,white,18914,0.7567567567567568
664,40.0,female,white,white,664,0.7837837837837838
20010,37.0,male,white,white,20010,0.7027027027027027
21444,44.0,female,white,white,21444,0.8918918918918919
4257,37.0,female,white,white,4257,0.7027027027027027
6049,43.0,female,white,white,6049,0.8648648648648649
8346,41.0,male,white,white,8346,0.8108108108108109
5716,37.0,male,white,white,5716,0.7027027027027027
2734,45.0,female,white,white,2734,0.918918918918919
3382,41.0,female,white,white,3382,0.8108108108108109
5811,39.0,male,white,white,5811,0.7567567567567568
18674,27.0,male,hisp,hisp,18674,0.43243243243243246
15211,32.0,male,white,white,15211,0.5675675675675675
564,44.0,male,white,white,564,0.8918918918918919
11216,36.0,male,white,white,11216,0.6756756756756757
2573,37.0,female,white,white,2573,0.7027027027027027
11001,40.0,female,white,white,11001,0.7837837837837838
14286,27.0,male,white,white,14286,0.43243243243243246
7876,35.0,female,white,white,7876,0.6486486486486487
8393,37.0,male,white,white,8393,0.7027027027027027
7586,38.0,female,white,white,7586,0.7297297297297297
20455,44.0,male,white,white,20455,0.8918918918918919
15305,32.0,female,hisp,hisp,15305,0.5675675675675675
