,gender,age_cat,quality,id,z
141,female,middle,0.2842009715718285,141,middle
838,male,old,0.5409197194076384,838,old
712,male,old,0.5134604754355767,712,old
947,male,middle,0.08114060215795724,947,middle
27,female,middle,0.1502679818226919,27,middle
221,female,young,0.16719997557219612,221,young
140,male,middle,0.025106336496775905,140,middle
569,female,middle,0.49213006042733554,569,middle
618,female,young,0.31814869355320036,618,young
438,male,old,0.2642232147241736,438,old
617,male,middle,0.18587465388697988,617,middle
704,female,middle,0.18418485425792994,704,middle
460,male,middle,0.35630643420799146,460,middle
899,male,middle,0.2647374262916201,899,middle
495,male,young,0.2742970080976911,495,young
508,male,middle,0.2404116147911612,508,middle
755,female,middle,0.38355760113929266,755,middle
954,female,middle,0.18203420018459363,954,middle
613,female,young,0.28791110168136325,613,young
567,male,middle,0.532806918356991,567,middle
179,male,old,0.47268241210712475,179,old
688,male,middle,0.4507376819021453,688,middle
461,male,middle,0.09825816537119558,461,middle
6,male,old,0.5383082108900158,6,old
290,male,middle,0.16454565543953048,290,middle
862,female,middle,0.16511668683429517,862,middle
445,female,middle,0.4184363183522062,445,middle
107,male,middle,0.4175034343729421,107,middle
621,male,middle,0.20858999316273324,621,middle
738,male,middle,0.3977974998016815,738,middle
474,male,middle,0.20248933801910657,474,middle
730,male,middle,0.24996930784950966,730,middle
294,male,old,0.7782320565818451,294,old
717,male,middle,0.20805484797469584,717,middle
532,male,middle,0.17368593525120976,532,middle
832,male,middle,0.8506951221201319,832,middle
385,female,middle,0.2237453048879532,385,middle
273,male,middle,0.5588573139237224,273,middle
727,female,middle,0.21612483741030025,727,middle
17,male,middle,0.3200217017113314,17,middle
211,female,middle,0.628366220628399,211,middle
922,female,young,0.05633300259262105,922,young
822,male,middle,0.6043274987817578,822,middle
363,male,young,0.1449895615209204,363,young
46,male,middle,0.5954869002753795,46,middle
447,male,middle,0.16804928246474024,447,middle
665,male,middle,0.22374986936161587,665,middle
57,female,middle,0.4835853657308132,57,middle
231,male,old,0.44547185325185695,231,old
768,male,middle,0.4863953501549403,768,middle
432,male,middle,0.025686969025796515,432,middle
339,male,middle,0.16262920608378234,339,middle
434,male,middle,0.1700727608580959,434,middle
720,male,middle,0.05571223417449762,720,middle
955,female,old,0.5039732956255344,955,old
411,male,middle,0.562796612090252,411,middle
342,male,middle,0.1473586807474908,342,middle
705,female,middle,0.5400981141483574,705,middle
212,male,old,0.2190575904363889,212,old
819,male,middle,0.20462991877125628,819,middle
628,male,middle,0.39966578609050635,628,middle
346,male,young,0.06885665915784515,346,young
953,female,middle,0.3921531346286785,953,middle
498,male,middle,0.4711456010435961,498,middle
372,female,young,0.07875054931079595,372,young
336,female,young,0.09495033852655012,336,young
593,female,young,0.2683461936067149,593,young
75,male,old,0.44163580662748986,75,old
518,male,middle,0.40039562968960324,518,middle
836,female,young,0.16047855201044603,836,young
576,female,middle,0.3501179522952692,576,middle
812,male,young,0.6308198613155506,812,young
889,male,middle,0.30327102774318576,889,middle
317,female,old,0.3033018772893196,317,old
330,male,old,0.23019301742558654,330,old
279,male,middle,0.2508576488616518,279,middle
368,male,middle,0.6200393615025367,368,middle
234,male,middle,0.2746813682592168,234,middle
399,female,middle,0.24261641296587536,399,middle
609,male,middle,0.45396114468185306,609,middle
872,male,middle,0.3856339644688779,872,middle
784,male,old,0.2041622963142977,784,old
433,male,middle,0.2542183606425268,433,middle
816,male,old,0.13582787590171966,816,old
89,male,middle,0.3111165709911015,89,middle
442,male,middle,0.2435570093316729,442,middle
427,male,old,0.20043438049704285,427,old
224,male,middle,0.25836290272823315,224,middle
343,male,middle,0.5383170250460539,343,middle
794,male,middle,0.5431673291973956,794,middle
963,male,middle,0.5289324671956,963,middle
65,male,old,0.605881938157363,65,old
915,female,middle,0.7418502109731208,915,middle
957,male,middle,0.4165097956752714,957,middle
340,female,young,0.23584147488532156,340,young
20,male,old,0.17002994924305287,20,old
422,male,old,0.3079056998628769,422,old
463,male,middle,0.4251105232208941,463,middle
901,male,middle,0.16462309409615236,901,middle
891,male,old,0.46528481686072504,891,old
155,female,young,0.1689552517889589,155,young
496,male,middle,0.37494018965545467,496,middle
764,male,middle,0.4087736423996162,764,middle
744,male,middle,0.7453793360925839,744,middle
156,male,old,0.419378173883152,156,old
327,female,middle,0.388694994944452,327,middle
511,male,middle,0.37912502502590734,511,middle
636,female,middle,0.3855055296237489,636,middle
109,male,middle,0.4505947666578106,109,middle
980,male,old,0.5698863414578866,980,old
662,male,old,0.5084301106680249,662,old
541,male,old,0.5211193474502536,541,old
86,female,middle,0.10630234192125937,86,middle
364,male,middle,0.10720406156310244,364,middle
309,male,young,0.13025795886811128,309,young
77,male,old,0.38380502709093817,77,old
150,male,middle,0.40345666016517734,150,middle
233,male,middle,0.1943765369684592,233,middle
125,male,middle,0.18691472429949493,125,middle
314,male,middle,0.03046786169833677,314,middle
268,male,middle,0.6125939179805007,268,middle
202,male,middle,0.4827477061158911,202,middle
875,female,middle,0.1640904672384116,875,middle
191,male,middle,0.575639467020576,191,middle
595,female,middle,0.029858425766548263,595,middle
43,male,young,0.5228149707181146,43,young
921,male,middle,0.7662581829995078,921,middle
16,male,old,0.5295104239986804,16,old
341,female,middle,0.4159275891898154,341,middle
956,male,old,0.5902084799736079,956,old
913,male,middle,0.4491007672093249,913,middle
218,male,young,0.2748321532857285,218,young
350,female,young,0.053550247614826414,350,young
492,female,middle,0.13366588934204843,492,middle
724,female,young,0.2823411846477549,724,young
946,male,middle,0.1845959716788575,946,middle
458,female,middle,0.017271810943907975,458,middle
347,female,young,0.16903662533666927,347,young
673,male,young,0.15171098508267047,673,young
283,male,old,0.45867042233658245,283,old
859,male,middle,0.20091852949657318,859,middle
462,female,middle,0.1088370413648343,462,middle
25,male,middle,0.13659848497249355,25,middle
288,female,old,0.16488814835987442,288,old
79,male,young,0.22926107782018365,79,young
650,male,old,0.6533853599386535,650,old
589,male,old,0.45704798804296776,589,old
