,lsat,gender,race1,z,id,quality
13228,37.0,female,white,white_female,13228,0.7027027027027027
5183,41.5,male,white,white_male,5183,0.8243243243243243
12968,46.0,male,white,white_male,12968,0.9459459459459459
11942,31.0,male,white,white_male,11942,0.5405405405405406
4081,30.0,female,white,white_female,4081,0.5135135135135135
20027,26.0,male,white,white_male,20027,0.40540540540540543
12957,36.0,male,white,white_male,12957,0.6756756756756757
6832,35.0,female,white,white_female,6832,0.6486486486486487
6014,37.0,male,white,white_male,6014,0.7027027027027027
15418,36.0,male,white,white_male,15418,0.6756756756756757
1539,44.0,female,white,white_female,1539,0.8918918918918919
13058,29.0,female,white,white_female,13058,0.4864864864864865
9462,35.0,male,white,white_male,9462,0.6486486486486487
11145,21.0,male,hisp,hisp_male,11145,0.2702702702702703
21826,40.0,male,white,white_male,21826,0.7837837837837838
4514,41.0,female,white,white_female,4514,0.8108108108108109
21634,36.0,male,white,white_male,21634,0.6756756756756757
4411,44.0,female,white,white_female,4411,0.8918918918918919
13179,42.0,female,white,white_female,13179,0.8378378378378378
18641,43.5,male,white,white_male,18641,0.8783783783783784
21509,29.0,male,white,white_male,21509,0.4864864864864865
20740,39.0,male,white,white_male,20740,0.7567567567567568
14829,39.0,female,white,white_female,14829,0.7567567567567568
182,41.0,female,white,white_female,182,0.8108108108108109
22318,31.0,male,white,white_male,22318,0.5405405405405406
18844,22.5,female,black,black_female,18844,0.3108108108108108
96,29.0,female,white,white_female,96,0.4864864864864865
21137,44.0,female,white,white_female,21137,0.8918918918918919
5222,38.0,female,white,white_female,5222,0.7297297297297297
17281,39.0,male,white,white_male,17281,0.7567567567567568
5132,38.0,male,white,white_male,5132,0.7297297297297297
2237,39.0,female,white,white_female,2237,0.7567567567567568
20789,42.0,male,white,white_male,20789,0.8378378378378378
16412,35.0,male,white,white_male,16412,0.6486486486486487
8911,34.0,male,white,white_male,8911,0.6216216216216216
11973,37.0,male,white,white_male,11973,0.7027027027027027
22083,33.0,female,white,white_female,22083,0.5945945945945946
14919,35.7,male,white,white_male,14919,0.6675675675675676
2179,47.0,female,white,white_female,2179,0.972972972972973
19055,39.0,male,white,white_male,19055,0.7567567567567568
8110,39.0,female,white,white_female,8110,0.7567567567567568
20332,25.0,male,hisp,hisp_male,20332,0.3783783783783784
16097,33.0,female,hisp,hisp_female,16097,0.5945945945945946
5048,37.0,male,white,white_male,5048,0.7027027027027027
15727,31.0,male,black,black_male,15727,0.5405405405405406
7082,40.0,female,white,white_female,7082,0.7837837837837838
5798,30.5,female,white,white_female,5798,0.527027027027027
16541,37.5,male,white,white_male,16541,0.7162162162162162
13602,40.0,female,white,white_female,13602,0.7837837837837838
2648,37.0,female,asian,asian_female,2648,0.7027027027027027
4506,39.0,female,white,white_female,4506,0.7567567567567568
10143,36.0,female,white,white_female,10143,0.6756756756756757
20398,47.0,male,white,white_male,20398,0.972972972972973
21741,30.0,male,black,black_male,21741,0.5135135135135135
8150,39.0,male,white,white_male,8150,0.7567567567567568
7732,28.0,female,black,black_female,7732,0.4594594594594595
13879,40.0,male,white,white_male,13879,0.7837837837837838
21234,44.0,female,white,white_female,21234,0.8918918918918919
5464,33.0,female,asian,asian_female,5464,0.5945945945945946
1787,37.0,female,white,white_female,1787,0.7027027027027027
5509,37.5,male,white,white_male,5509,0.7162162162162162
3596,39.0,male,black,black_male,3596,0.7567567567567568
6720,36.0,male,white,white_male,6720,0.6756756756756757
19904,37.0,male,white,white_male,19904,0.7027027027027027
19989,32.0,male,white,white_male,19989,0.5675675675675675
8512,28.5,male,asian,asian_male,8512,0.47297297297297297
16425,32.5,male,white,white_male,16425,0.581081081081081
19025,43.0,male,white,white_male,19025,0.8648648648648649
14250,31.0,female,hisp,hisp_female,14250,0.5405405405405406
2106,30.5,male,white,white_male,2106,0.527027027027027
19901,39.0,male,white,white_male,19901,0.7567567567567568
10099,33.0,female,white,white_female,10099,0.5945945945945946
11326,45.0,male,white,white_male,11326,0.918918918918919
20457,31.0,female,white,white_female,20457,0.5405405405405406
2672,34.0,male,hisp,hisp_male,2672,0.6216216216216216
8490,38.0,female,white,white_female,8490,0.7297297297297297
1558,32.0,male,white,white_male,1558,0.5675675675675675
16465,40.0,male,white,white_male,16465,0.7837837837837838
15154,35.5,male,white,white_male,15154,0.6621621621621622
3437,35.0,male,white,white_male,3437,0.6486486486486487
20359,29.0,male,black,black_male,20359,0.4864864864864865
6245,26.0,female,black,black_female,6245,0.40540540540540543
2615,42.0,female,white,white_female,2615,0.8378378378378378
13854,30.0,female,white,white_female,13854,0.5135135135135135
2333,40.0,female,white,white_female,2333,0.7837837837837838
3428,39.0,male,white,white_male,3428,0.7567567567567568
1773,35.0,female,white,white_female,1773,0.6486486486486487
920,38.0,female,white,white_female,920,0.7297297297297297
2294,37.0,male,white,white_male,2294,0.7027027027027027
8846,27.0,male,white,white_male,8846,0.43243243243243246
21687,36.0,male,white,white_male,21687,0.6756756756756757
4794,47.0,male,white,white_male,4794,0.972972972972973
22396,42.0,female,white,white_female,22396,0.8378378378378378
15796,43.0,male,white,white_male,15796,0.8648648648648649
13586,36.0,female,white,white_female,13586,0.6756756756756757
5525,40.0,male,white,white_male,5525,0.7837837837837838
20131,31.0,male,black,black_male,20131,0.5405405405405406
8520,31.0,male,white,white_male,8520,0.5405405405405406
8040,38.0,male,white,white_male,8040,0.7297297297297297
1718,37.0,male,white,white_male,1718,0.7027027027027027
7328,35.0,male,white,white_male,7328,0.6486486486486487
13184,29.0,female,white,white_female,13184,0.4864864864864865
1123,46.0,male,white,white_male,1123,0.9459459459459459
2189,40.0,male,white,white_male,2189,0.7837837837837838
19404,40.0,female,white,white_female,19404,0.7837837837837838
17167,38.0,female,white,white_female,17167,0.7297297297297297
18,44.0,female,white,white_female,18,0.8918918918918919
9415,40.0,male,white,white_male,9415,0.7837837837837838
1461,45.0,female,white,white_female,1461,0.918918918918919
7575,33.0,male,white,white_male,7575,0.5945945945945946
3212,38.0,male,white,white_male,3212,0.7297297297297297
1315,47.0,male,white,white_male,1315,0.972972972972973
225,34.0,male,white,white_male,225,0.6216216216216216
15857,38.0,male,white,white_male,15857,0.7297297297297297
20425,33.0,male,white,white_male,20425,0.5945945945945946
7849,42.5,male,white,white_male,7849,0.8513513513513513
19155,38.0,male,white,white_male,19155,0.7297297297297297
21043,42.0,male,white,white_male,21043,0.8378378378378378
14980,29.0,female,white,white_female,14980,0.4864864864864865
2972,37.0,female,white,white_female,2972,0.7027027027027027
1502,36.0,female,white,white_female,1502,0.6756756756756757
2302,46.0,male,white,white_male,2302,0.9459459459459459
7247,40.0,male,white,white_male,7247,0.7837837837837838
6362,37.0,male,white,white_male,6362,0.7027027027027027
3149,41.0,male,white,white_male,3149,0.8108108108108109
3050,44.0,male,white,white_male,3050,0.8918918918918919
11474,38.0,female,white,white_female,11474,0.7297297297297297
19701,27.0,female,black,black_female,19701,0.43243243243243246
13435,35.0,female,white,white_female,13435,0.6486486486486487
7101,40.0,male,white,white_male,7101,0.7837837837837838
5402,39.0,male,black,black_male,5402,0.7567567567567568
2786,47.0,male,white,white_male,2786,0.972972972972973
2627,32.0,female,white,white_female,2627,0.5675675675675675
7299,30.0,female,white,white_female,7299,0.5135135135135135
2782,37.0,female,white,white_female,2782,0.7027027027027027
14100,42.5,male,white,white_male,14100,0.8513513513513513
4236,43.0,female,white,white_female,4236,0.8648648648648649
4842,35.0,male,white,white_male,4842,0.6486486486486487
8242,33.0,male,white,white_male,8242,0.5945945945945946
10138,45.0,female,black,black_female,10138,0.918918918918919
7702,33.5,male,white,white_male,7702,0.6081081081081081
4235,35.0,female,white,white_female,4235,0.6486486486486487
9038,36.0,female,black,black_female,9038,0.6756756756756757
14133,41.0,male,white,white_male,14133,0.8108108108108109
9105,32.0,female,white,white_female,9105,0.5675675675675675
2721,32.0,male,white,white_male,2721,0.5675675675675675
19572,44.0,female,white,white_female,19572,0.8918918918918919
7400,34.0,female,white,white_female,7400,0.6216216216216216
5936,35.0,female,white,white_female,5936,0.6486486486486487
11150,23.0,male,black,black_male,11150,0.32432432432432434
15984,41.0,female,black,black_female,15984,0.8108108108108109
9277,31.0,male,white,white_male,9277,0.5405405405405406
515,34.0,male,white,white_male,515,0.6216216216216216
3478,42.0,male,white,white_male,3478,0.8378378378378378
19256,31.5,female,white,white_female,19256,0.5540540540540541
21140,42.0,female,asian,asian_female,21140,0.8378378378378378
21824,41.0,male,white,white_male,21824,0.8108108108108109
20022,43.0,male,white,white_male,20022,0.8648648648648649
11747,42.0,female,white,white_female,11747,0.8378378378378378
11254,43.0,male,white,white_male,11254,0.8648648648648649
6640,25.0,female,black,black_female,6640,0.3783783783783784
19896,29.0,male,white,white_male,19896,0.4864864864864865
16637,41.0,male,white,white_male,16637,0.8108108108108109
11673,40.0,male,white,white_male,11673,0.7837837837837838
15138,25.0,male,white,white_male,15138,0.3783783783783784
12962,46.0,female,white,white_female,12962,0.9459459459459459
3698,37.0,male,hisp,hisp_male,3698,0.7027027027027027
21292,46.0,male,white,white_male,21292,0.9459459459459459
4534,36.5,female,white,white_female,4534,0.6891891891891891
16308,44.0,male,white,white_male,16308,0.8918918918918919
4007,38.0,female,white,white_female,4007,0.7297297297297297
22371,40.5,male,white,white_male,22371,0.7972972972972973
571,34.0,male,white,white_male,571,0.6216216216216216
12191,41.0,male,white,white_male,12191,0.8108108108108109
4021,38.0,male,white,white_male,4021,0.7297297297297297
5009,33.0,male,white,white_male,5009,0.5945945945945946
6920,37.0,female,white,white_female,6920,0.7027027027027027
12639,42.0,male,white,white_male,12639,0.8378378378378378
9348,41.0,female,white,white_female,9348,0.8108108108108109
9644,45.0,female,white,white_female,9644,0.918918918918919
17768,34.0,male,white,white_male,17768,0.6216216216216216
2637,33.0,male,white,white_male,2637,0.5945945945945946
9507,36.0,female,white,white_female,9507,0.6756756756756757
5796,20.0,male,white,white_male,5796,0.24324324324324326
22353,25.5,male,white,white_male,22353,0.3918918918918919
2663,40.0,male,white,white_male,2663,0.7837837837837838
12444,48.0,male,white,white_male,12444,1.0
14074,47.0,female,white,white_female,14074,0.972972972972973
8886,41.0,female,white,white_female,8886,0.8108108108108109
2428,34.0,male,white,white_male,2428,0.6216216216216216
7657,35.0,female,white,white_female,7657,0.6486486486486487
1754,40.0,female,white,white_female,1754,0.7837837837837838
9145,34.0,male,white,white_male,9145,0.6216216216216216
1351,31.0,female,white,white_female,1351,0.5405405405405406
6265,37.0,male,white,white_male,6265,0.7027027027027027
21801,40.0,male,white,white_male,21801,0.7837837837837838
15114,36.0,female,white,white_female,15114,0.6756756756756757
8341,40.0,male,black,black_male,8341,0.7837837837837838
13170,42.0,male,white,white_male,13170,0.8378378378378378
615,40.0,male,white,white_male,615,0.7837837837837838
1542,42.0,male,white,white_male,1542,0.8378378378378378
17618,39.0,male,white,white_male,17618,0.7567567567567568
21998,36.0,male,white,white_male,21998,0.6756756756756757
4200,35.0,female,white,white_female,4200,0.6486486486486487
11191,32.0,female,white,white_female,11191,0.5675675675675675
12742,47.0,male,white,white_male,12742,0.972972972972973
4345,35.0,female,white,white_female,4345,0.6486486486486487
