,gender,age_cat,quality,id,z
141,male,old,0.5409197194076384,838,old
142,female,middle,0.5400981141483574,705,middle
143,male,old,0.5395283419187411,793,old
144,male,middle,0.5391002257683112,160,middle
145,male,middle,0.5383170250460539,343,middle
146,male,old,0.5383082108900158,6,old
147,female,middle,0.5378158773170213,770,middle
148,male,middle,0.5367027753259035,198,middle
149,male,middle,0.5355640178448885,840,middle
150,male,middle,0.5352774003780014,199,middle
151,male,middle,0.5347762526489688,453,middle
152,male,middle,0.5346951938925454,879,middle
153,female,old,0.5341258938498598,760,old
154,male,old,0.5335133100052004,839,old
155,male,old,0.53314563378189,326,old
156,male,middle,0.532806918356991,567,middle
157,male,old,0.531950686056131,978,old
158,male,middle,0.530563715645253,772,middle
159,male,old,0.5295104239986804,16,old
160,male,middle,0.5289324671956,963,middle
161,male,old,0.5286541916978206,678,old
162,female,middle,0.5281920780883859,826,middle
163,male,middle,0.5281020477802807,742,middle
164,male,middle,0.5269203212885792,652,middle
165,male,old,0.5252078566868595,773,old
166,male,middle,0.5234412479837619,786,middle
167,male,middle,0.5233161184471471,880,middle
168,male,young,0.5228149707181146,43,young
169,male,old,0.5211193474502536,541,old
170,female,middle,0.5206144222257759,537,middle
171,female,young,0.5197279699613563,410,young
172,male,old,0.5196895654243324,237,old
173,male,old,0.5191500131582758,781,old
174,male,middle,0.5190429841206684,169,middle
175,male,middle,0.5178274175656057,571,middle
176,male,old,0.5165473187966915,844,old
177,male,middle,0.5154372073228008,450,middle
178,female,old,0.5151899387667989,83,old
179,male,old,0.5149330690765409,989,old
180,female,middle,0.5139101547891718,753,middle
181,male,old,0.5134604754355767,712,old
182,male,middle,0.5126388701762957,668,middle
183,female,old,0.5119362560235313,261,old
184,male,old,0.5118078211784023,800,old
185,male,middle,0.5090678778156508,100,middle
186,male,old,0.5084301106680249,662,old
187,female,old,0.5070985435236729,702,old
188,male,middle,0.5066918331807645,594,middle
189,male,middle,0.5053520814629484,404,middle
190,male,middle,0.5051853994764391,154,middle
191,female,middle,0.5051720208467383,437,middle
192,male,middle,0.5049793685790448,904,middle
193,female,middle,0.5041149517047208,319,middle
194,female,old,0.5039732956255344,955,old
195,male,old,0.5032883097848465,13,old
196,female,old,0.5025095161406086,967,old
197,female,old,0.5015978805732224,186,old
198,male,middle,0.5003728702795472,776,middle
199,male,old,0.4998575569425959,522,old
