,lsat,gender,race1,z,id,quality
121,48.0,male,white,male,578,1.0
122,48.0,female,white,female,17316,1.0
123,48.0,female,white,female,5090,1.0
124,48.0,female,white,female,21153,1.0
125,48.0,male,white,male,7761,1.0
126,48.0,female,white,female,499,1.0
127,48.0,male,other,male,13370,1.0
128,48.0,female,white,female,13364,1.0
129,48.0,male,white,male,1912,1.0
130,48.0,female,white,female,1952,1.0
131,48.0,male,white,male,14406,1.0
132,48.0,male,white,male,17282,1.0
133,48.0,male,white,male,13892,1.0
134,48.0,female,white,female,13910,1.0
135,48.0,male,white,male,21160,1.0
136,48.0,male,white,male,7681,1.0
137,48.0,female,white,female,7903,1.0
138,48.0,male,white,male,4227,1.0
139,48.0,female,white,female,17152,1.0
140,48.0,female,white,female,7888,1.0
141,48.0,male,white,male,3644,1.0
142,48.0,female,white,female,15283,1.0
143,48.0,male,white,male,6936,1.0
144,48.0,male,white,male,423,1.0
145,48.0,male,white,male,438,1.0
146,48.0,female,white,female,781,1.0
147,48.0,male,white,male,1816,1.0
148,48.0,female,white,female,14585,1.0
149,48.0,male,white,male,4294,1.0
150,48.0,female,white,female,14842,1.0
151,48.0,male,white,male,20449,1.0
152,48.0,male,white,male,3446,1.0
153,48.0,male,white,male,3455,1.0
154,48.0,male,hisp,male,21114,1.0
155,48.0,male,white,male,8037,1.0
156,48.0,male,asian,male,4862,1.0
157,48.0,female,white,female,9332,1.0
158,48.0,female,white,female,14360,1.0
159,48.0,male,white,male,17049,1.0
160,48.0,male,white,male,10073,1.0
161,48.0,female,white,female,9944,1.0
162,48.0,male,white,male,14845,1.0
163,48.0,male,white,male,4973,1.0
164,48.0,male,white,male,3812,1.0
165,48.0,female,white,female,6855,1.0
166,48.0,male,white,male,9976,1.0
167,48.0,female,white,female,6715,1.0
168,48.0,female,asian,female,1854,1.0
169,48.0,female,white,female,15022,1.0
170,48.0,female,asian,female,1403,1.0
171,48.0,male,white,male,14474,1.0
172,48.0,female,white,female,5031,1.0
173,48.0,female,white,female,20410,1.0
174,48.0,female,white,female,14976,1.0
175,48.0,female,white,female,9940,1.0
176,48.0,male,white,male,19845,1.0
177,48.0,male,white,male,13189,1.0
178,48.0,female,white,female,21374,1.0
179,48.0,male,white,male,1981,1.0
180,48.0,male,white,male,21125,1.0
181,48.0,female,white,female,21139,1.0
182,48.0,male,white,male,15002,1.0
183,48.0,male,white,male,5800,1.0
184,48.0,male,white,male,3150,1.0
185,48.0,male,white,male,8651,1.0
186,48.0,male,white,male,21441,1.0
187,48.0,female,white,female,20818,1.0
188,48.0,male,white,male,6069,1.0
189,48.0,female,white,female,10471,1.0
190,48.0,male,asian,male,20841,1.0
191,48.0,male,white,male,2720,1.0
192,48.0,male,hisp,male,6165,1.0
193,48.0,male,white,male,12300,1.0
194,48.0,male,white,male,13496,1.0
195,48.0,female,white,female,20704,1.0
196,48.0,male,white,male,8676,1.0
197,48.0,female,asian,female,13631,1.0
198,48.0,female,white,female,13630,1.0
199,48.0,male,white,male,22260,1.0
200,48.0,female,white,female,2568,1.0
201,48.0,female,white,female,12520,1.0
202,48.0,female,white,female,1154,1.0
203,48.0,female,hisp,female,20723,1.0
204,48.0,female,white,female,6191,1.0
205,48.0,male,white,male,13116,1.0
206,48.0,female,white,female,13080,1.0
207,48.0,male,white,male,2799,1.0
208,48.0,male,white,male,5683,1.0
209,48.0,female,white,female,13040,1.0
210,48.0,female,white,female,5585,1.0
211,48.0,male,white,male,231,1.0
212,48.0,female,white,female,13110,1.0
213,48.0,male,white,male,13582,1.0
214,48.0,female,white,female,2303,1.0
215,48.0,female,white,female,20764,1.0
216,48.0,female,white,female,14193,1.0
217,48.0,female,white,female,14192,1.0
218,48.0,male,white,male,14153,1.0
219,48.0,male,white,male,21406,1.0
220,48.0,male,white,male,21419,1.0
221,48.0,male,white,male,15158,1.0
222,48.0,female,white,female,6181,1.0
223,48.0,male,asian,male,13072,1.0
224,48.0,female,white,female,13120,1.0
225,48.0,male,white,male,4,1.0
226,48.0,male,white,male,8830,1.0
227,48.0,male,white,male,31,1.0
228,48.0,female,asian,female,9780,1.0
229,48.0,male,white,male,12558,1.0
230,48.0,female,white,female,5867,1.0
231,48.0,male,white,male,16343,1.0
232,48.0,male,white,male,4662,1.0
233,48.0,male,white,male,14126,1.0
234,48.0,male,white,male,20919,1.0
235,48.0,male,white,male,12389,1.0
236,48.0,male,white,male,20959,1.0
237,48.0,female,white,female,14124,1.0
238,48.0,female,white,female,5810,1.0
239,48.0,male,white,male,10625,1.0
240,48.0,male,white,male,4406,1.0
241,48.0,female,white,female,18709,1.0
242,48.0,female,white,female,10552,1.0
243,48.0,male,white,male,10500,1.0
244,48.0,female,white,female,13277,1.0
245,48.0,male,white,male,12394,1.0
246,48.0,male,white,male,2450,1.0
247,48.0,male,white,male,12555,1.0
248,48.0,male,white,male,13588,1.0
249,48.0,male,white,male,21255,1.0
250,48.0,female,white,female,40,1.0
251,48.0,female,white,female,4665,1.0
252,48.0,female,white,female,8701,1.0
253,48.0,male,white,male,1615,1.0
254,48.0,male,hisp,male,8756,1.0
255,48.0,female,asian,female,20897,1.0
256,48.0,male,white,male,14005,1.0
257,48.0,male,white,male,14003,1.0
258,48.0,male,white,male,12444,1.0
259,48.0,male,white,male,2632,1.0
260,48.0,male,white,male,20887,1.0
261,48.0,male,white,male,9778,1.0
262,48.0,male,white,male,20952,1.0
263,48.0,female,white,female,196,1.0
264,48.0,male,white,male,136,1.0
265,48.0,male,white,male,20900,1.0
266,48.0,male,white,male,2649,1.0
267,48.0,male,white,male,3166,1.0
268,48.0,male,white,male,7290,1.0
269,48.0,male,white,male,247,1.0
270,48.0,male,white,male,278,1.0
271,48.0,male,white,male,9091,1.0
272,48.0,male,white,male,2970,1.0
273,48.0,male,white,male,13545,1.0
274,48.0,male,white,male,9698,1.0
275,48.0,male,white,male,8198,1.0
276,48.0,female,white,female,20663,1.0
277,48.0,female,white,female,21244,1.0
278,48.0,female,white,female,21046,1.0
279,48.0,female,white,female,2190,1.0
280,48.0,female,white,female,21028,1.0
281,48.0,male,white,male,14225,1.0
282,48.0,male,white,male,9124,1.0
283,48.0,female,white,female,328,1.0
284,48.0,male,white,male,20653,1.0
285,48.0,male,white,male,12272,1.0
286,48.0,male,white,male,692,1.0
287,48.0,female,white,female,13702,1.0
288,48.0,male,white,male,5539,1.0
289,48.0,female,white,female,5553,1.0
290,48.0,male,white,male,15567,1.0
291,48.0,female,white,female,685,1.0
292,48.0,male,white,male,1003,1.0
293,48.0,male,white,male,3196,1.0
294,48.0,female,white,female,3205,1.0
295,48.0,female,white,female,20543,1.0
296,48.0,male,white,male,5548,1.0
297,48.0,male,white,male,5547,1.0
298,48.0,female,white,female,10822,1.0
299,48.0,female,white,female,14618,1.0
300,48.0,female,asian,female,21431,1.0
301,48.0,female,white,female,20570,1.0
302,48.0,male,white,male,652,1.0
303,48.0,male,white,male,18937,1.0
304,48.0,female,white,female,8951,1.0
305,48.0,male,white,male,21252,1.0
306,48.0,female,white,female,2177,1.0
307,48.0,male,white,male,2749,1.0
308,48.0,female,white,female,13499,1.0
309,48.0,male,white,male,9126,1.0
310,48.0,female,white,female,13647,1.0
311,48.0,female,white,female,9672,1.0
312,48.0,female,hisp,female,19690,1.0
313,48.0,female,white,female,21241,1.0
314,48.0,male,white,male,2776,1.0
315,47.0,female,white,female,7183,0.972972972972973
316,47.0,female,white,female,880,0.972972972972973
317,47.0,male,asian,male,717,0.972972972972973
318,47.0,male,white,male,14532,0.972972972972973
319,47.0,female,white,female,13876,0.972972972972973
320,47.0,male,white,male,11671,0.972972972972973
321,47.0,male,white,male,232,0.972972972972973
322,47.0,male,white,male,11707,0.972972972972973
323,47.0,male,white,male,666,0.972972972972973
324,47.0,male,white,male,4280,0.972972972972973
325,47.0,male,white,male,11654,0.972972972972973
326,47.0,male,white,male,17462,0.972972972972973
327,47.0,male,white,male,600,0.972972972972973
328,47.0,male,black,male,21740,0.972972972972973
329,47.0,male,white,male,17900,0.972972972972973
330,47.0,male,white,male,7360,0.972972972972973
331,47.0,male,white,male,7279,0.972972972972973
332,47.0,female,white,female,19630,0.972972972972973
333,47.0,female,white,female,1618,0.972972972972973
334,47.0,female,white,female,14705,0.972972972972973
335,47.0,male,white,male,21746,0.972972972972973
336,47.0,male,white,male,596,0.972972972972973
337,47.0,male,white,male,9003,0.972972972972973
338,47.0,male,white,male,17756,0.972972972972973
339,47.0,male,white,male,18013,0.972972972972973
340,47.0,female,white,female,10020,0.972972972972973
341,47.0,female,white,female,7198,0.972972972972973
342,47.0,male,white,male,19292,0.972972972972973
343,47.0,female,white,female,16628,0.972972972972973
344,47.0,female,hisp,female,4881,0.972972972972973
345,47.0,male,hisp,male,15893,0.972972972972973
346,47.0,female,asian,female,9756,0.972972972972973
347,47.0,male,white,male,13208,0.972972972972973
348,47.0,male,white,male,10014,0.972972972972973
349,47.0,male,white,male,4901,0.972972972972973
350,47.0,female,white,female,3971,0.972972972972973
351,47.0,male,white,male,8970,0.972972972972973
352,47.0,female,asian,female,5099,0.972972972972973
353,47.0,female,asian,female,14057,0.972972972972973
354,47.0,female,white,female,14941,0.972972972972973
355,47.0,female,white,female,14932,0.972972972972973
356,47.0,female,white,female,4436,0.972972972972973
357,47.0,female,white,female,21337,0.972972972972973
358,47.0,male,white,male,859,0.972972972972973
359,47.0,male,white,male,17646,0.972972972972973
360,47.0,male,white,male,8949,0.972972972972973
361,47.0,female,white,female,227,0.972972972972973
362,47.0,male,white,male,9714,0.972972972972973
363,47.0,male,white,male,4794,0.972972972972973
364,47.0,female,white,female,14678,0.972972972972973
365,47.0,female,white,female,877,0.972972972972973
366,47.0,female,white,female,3960,0.972972972972973
367,47.0,male,white,male,19779,0.972972972972973
368,47.0,male,white,male,8795,0.972972972972973
369,47.0,male,white,male,8810,0.972972972972973
370,47.0,female,white,female,12806,0.972972972972973
371,47.0,male,white,male,13695,0.972972972972973
372,47.0,male,white,male,14640,0.972972972972973
373,47.0,female,white,female,13863,0.972972972972973
374,47.0,male,white,male,21223,0.972972972972973
375,47.0,male,white,male,1148,0.972972972972973
376,47.0,male,other,male,13865,0.972972972972973
377,47.0,female,white,female,13245,0.972972972972973
378,47.0,female,white,female,14113,0.972972972972973
379,47.0,female,white,female,9849,0.972972972972973
380,47.0,male,hisp,male,13543,0.972972972972973
381,47.0,female,white,female,17947,0.972972972972973
382,47.0,female,white,female,13494,0.972972972972973
383,47.0,male,white,male,13250,0.972972972972973
384,47.0,male,white,male,2730,0.972972972972973
385,47.0,male,white,male,823,0.972972972972973
386,47.0,male,white,male,14756,0.972972972972973
387,47.0,female,white,female,802,0.972972972972973
388,47.0,female,white,female,14786,0.972972972972973
389,47.0,male,white,male,21301,0.972972972972973
390,47.0,male,white,male,14591,0.972972972972973
391,47.0,male,white,male,2797,0.972972972972973
392,47.0,male,white,male,1498,0.972972972972973
393,47.0,male,white,male,14846,0.972972972972973
394,47.0,male,white,male,4725,0.972972972972973
395,47.0,female,white,female,13584,0.972972972972973
396,47.0,male,white,male,9908,0.972972972972973
397,47.0,male,white,male,1600,0.972972972972973
398,47.0,male,white,male,4486,0.972972972972973
399,47.0,male,white,male,4827,0.972972972972973
400,47.0,male,white,male,120,0.972972972972973
401,47.0,male,white,male,14713,0.972972972972973
402,47.0,male,white,male,14620,0.972972972972973
403,47.0,male,white,male,6892,0.972972972972973
404,47.0,female,white,female,12875,0.972972972972973
405,47.0,male,white,male,2786,0.972972972972973
406,47.0,male,white,male,13822,0.972972972972973
407,47.0,female,white,female,7126,0.972972972972973
408,47.0,male,white,male,9986,0.972972972972973
409,47.0,female,white,female,4604,0.972972972972973
410,47.0,female,white,female,11565,0.972972972972973
411,47.0,male,white,male,1766,0.972972972972973
412,47.0,female,white,female,9782,0.972972972972973
413,47.0,female,white,female,14484,0.972972972972973
414,47.0,female,hisp,female,21461,0.972972972972973
415,47.0,male,white,male,8938,0.972972972972973
416,47.0,male,white,male,14635,0.972972972972973
417,47.0,male,white,male,4992,0.972972972972973
418,47.0,male,white,male,4993,0.972972972972973
419,47.0,male,asian,male,9733,0.972972972972973
420,47.0,male,hisp,male,12514,0.972972972972973
421,47.0,male,white,male,17542,0.972972972972973
422,47.0,male,white,male,13725,0.972972972972973
423,47.0,female,asian,female,9697,0.972972972972973
424,47.0,female,white,female,4778,0.972972972972973
425,47.0,male,other,male,1700,0.972972972972973
426,47.0,female,white,female,13211,0.972972972972973
427,47.0,male,white,male,20642,0.972972972972973
428,47.0,male,white,male,9048,0.972972972972973
429,47.0,male,white,male,13978,0.972972972972973
430,47.0,female,white,female,3126,0.972972972972973
431,47.0,male,white,male,3093,0.972972972972973
432,47.0,female,white,female,3104,0.972972972972973
433,47.0,male,white,male,16764,0.972972972972973
434,47.0,female,white,female,20667,0.972972972972973
435,47.0,male,white,male,21008,0.972972972972973
436,47.0,male,white,male,20587,0.972972972972973
437,47.0,male,white,male,13466,0.972972972972973
438,47.0,female,white,female,13461,0.972972972972973
439,47.0,male,white,male,14378,0.972972972972973
440,47.0,male,white,male,13648,0.972972972972973
441,47.0,female,white,female,2179,0.972972972972973
442,47.0,female,white,female,5658,0.972972972972973
443,47.0,male,white,male,8471,0.972972972972973
444,47.0,male,white,male,16690,0.972972972972973
445,47.0,female,white,female,13521,0.972972972972973
446,47.0,male,white,male,16724,0.972972972972973
447,47.0,male,white,male,9008,0.972972972972973
448,47.0,female,white,female,13134,0.972972972972973
449,47.0,female,white,female,13077,0.972972972972973
450,47.0,female,white,female,18887,0.972972972972973
451,47.0,male,white,male,21417,0.972972972972973
452,47.0,female,white,female,13472,0.972972972972973
453,47.0,male,white,male,12195,0.972972972972973
454,47.0,male,white,male,20567,0.972972972972973
455,47.0,male,white,male,9221,0.972972972972973
456,47.0,male,white,male,9219,0.972972972972973
457,47.0,female,white,female,388,0.972972972972973
458,47.0,male,white,male,16913,0.972972972972973
459,47.0,female,white,female,13395,0.972972972972973
460,47.0,male,white,male,8165,0.972972972972973
461,47.0,male,white,male,13444,0.972972972972973
462,47.0,female,white,female,13485,0.972972972972973
463,47.0,male,white,male,3233,0.972972972972973
464,47.0,male,white,male,20531,0.972972972972973
465,47.0,male,white,male,9102,0.972972972972973
466,47.0,male,white,male,21021,0.972972972972973
467,47.0,female,white,female,6229,0.972972972972973
468,47.0,male,white,male,18330,0.972972972972973
469,47.0,female,white,female,10306,0.972972972972973
470,47.0,male,white,male,21547,0.972972972972973
471,47.0,male,white,male,15093,0.972972972972973
472,47.0,male,white,male,21435,0.972972972972973
473,47.0,female,white,female,20554,0.972972972972973
474,47.0,male,white,male,20564,0.972972972972973
475,47.0,female,white,female,20527,0.972972972972973
476,47.0,female,asian,female,20551,0.972972972972973
477,47.0,male,white,male,20539,0.972972972972973
478,47.0,male,white,male,6339,0.972972972972973
479,47.0,male,white,male,20914,0.972972972972973
480,47.0,female,white,female,8832,0.972972972972973
481,47.0,male,white,male,26,0.972972972972973
482,47.0,male,white,male,14014,0.972972972972973
483,47.0,male,white,male,12543,0.972972972972973
484,47.0,male,white,male,2604,0.972972972972973
485,47.0,female,white,female,13617,0.972972972972973
486,47.0,male,white,male,13575,0.972972972972973
487,47.0,female,white,female,21475,0.972972972972973
488,47.0,male,white,male,1172,0.972972972972973
489,47.0,male,white,male,8682,0.972972972972973
490,47.0,female,white,female,20878,0.972972972972973
491,47.0,male,white,male,13042,0.972972972972973
492,47.0,male,white,male,1150,0.972972972972973
493,47.0,female,white,female,14074,0.972972972972973
494,47.0,female,white,female,8818,0.972972972972973
495,47.0,male,white,male,12445,0.972972972972973
496,47.0,male,white,male,8916,0.972972972972973
497,47.0,male,white,male,14129,0.972972972972973
498,47.0,female,white,female,1207,0.972972972972973
499,47.0,female,white,female,10630,0.972972972972973
500,47.0,male,white,male,15320,0.972972972972973
501,47.0,female,asian,female,13091,0.972972972972973
502,47.0,male,white,male,18666,0.972972972972973
503,47.0,male,white,male,13097,0.972972972972973
504,47.0,male,white,male,2583,0.972972972972973
505,47.0,male,white,male,13125,0.972972972972973
506,47.0,male,white,male,10409,0.972972972972973
507,47.0,male,white,male,13977,0.972972972972973
508,47.0,female,white,female,3080,0.972972972972973
509,47.0,male,white,male,15481,0.972972972972973
510,47.0,female,white,female,5597,0.972972972972973
511,47.0,male,white,male,10684,0.972972972972973
512,47.0,female,white,female,5802,0.972972972972973
513,47.0,male,white,male,1198,0.972972972972973
514,47.0,male,white,male,5786,0.972972972972973
515,47.0,female,white,female,15128,0.972972972972973
516,47.0,male,white,male,18858,0.972972972972973
517,47.0,male,white,male,20910,0.972972972972973
518,47.0,female,white,female,13098,0.972972972972973
519,47.0,female,white,female,6035,0.972972972972973
520,47.0,male,white,male,2809,0.972972972972973
521,47.0,male,white,male,2855,0.972972972972973
522,47.0,female,white,female,12296,0.972972972972973
523,47.0,male,white,male,14167,0.972972972972973
524,47.0,male,white,male,1238,0.972972972972973
525,47.0,female,white,female,9021,0.972972972972973
526,47.0,female,white,female,13999,0.972972972972973
527,47.0,male,white,male,14010,0.972972972972973
528,47.0,male,white,male,12368,0.972972972972973
529,47.0,male,white,male,12334,0.972972972972973
530,47.0,male,white,male,20769,0.972972972972973
531,47.0,male,asian,male,5657,0.972972972972973
532,47.0,male,asian,male,2024,0.972972972972973
533,47.0,male,black,male,1997,0.972972972972973
534,47.0,male,white,male,5221,0.972972972972973
535,47.0,male,white,male,5186,0.972972972972973
536,47.0,male,white,male,5212,0.972972972972973
537,47.0,female,white,female,6723,0.972972972972973
538,47.0,male,white,male,919,0.972972972972973
539,47.0,male,white,male,916,0.972972972972973
540,47.0,female,white,female,10088,0.972972972972973
541,47.0,male,white,male,5216,0.972972972972973
542,47.0,female,white,female,14962,0.972972972972973
543,47.0,male,white,male,14419,0.972972972972973
544,47.0,male,white,male,12647,0.972972972972973
545,47.0,male,white,male,6687,0.972972972972973
546,47.0,male,white,male,6716,0.972972972972973
547,47.0,male,hisp,male,10068,0.972972972972973
548,47.0,male,white,male,10064,0.972972972972973
549,47.0,male,white,male,5371,0.972972972972973
550,47.0,female,white,female,19110,0.972972972972973
551,47.0,female,white,female,5340,0.972972972972973
552,47.0,male,white,male,20403,0.972972972972973
553,47.0,female,white,female,3470,0.972972972972973
554,47.0,male,white,male,5341,0.972972972972973
555,47.0,female,white,female,18088,0.972972972972973
556,47.0,male,white,male,6661,0.972972972972973
557,47.0,female,white,female,1930,0.972972972972973
558,47.0,male,white,male,13339,0.972972972972973
559,47.0,female,white,female,14518,0.972972972972973
560,47.0,male,white,male,12757,0.972972972972973
561,47.0,female,white,female,13883,0.972972972972973
562,47.0,male,white,male,3948,0.972972972972973
563,47.0,male,white,male,13347,0.972972972972973
564,47.0,male,white,male,13357,0.972972972972973
565,47.0,female,white,female,7637,0.972972972972973
566,47.0,female,white,female,14416,0.972972972972973
567,47.0,male,white,male,11919,0.972972972972973
568,47.0,male,other,male,21956,0.972972972972973
569,47.0,female,white,female,1927,0.972972972972973
570,47.0,male,white,male,14369,0.972972972972973
571,47.0,male,white,male,1914,0.972972972972973
572,47.0,female,white,female,11883,0.972972972972973
573,47.0,male,white,male,7767,0.972972972972973
574,47.0,male,asian,male,11850,0.972972972972973
575,47.0,male,hisp,male,11852,0.972972972972973
576,47.0,male,white,male,12742,0.972972972972973
577,47.0,male,white,male,586,0.972972972972973
578,47.0,female,other,female,9506,0.972972972972973
579,47.0,female,white,female,3768,0.972972972972973
580,47.0,male,white,male,7713,0.972972972972973
581,47.0,female,white,female,7781,0.972972972972973
582,47.0,male,white,male,9448,0.972972972972973
583,47.0,male,white,male,1925,0.972972972972973
584,47.0,male,white,male,13157,0.972972972972973
585,47.0,male,white,male,12998,0.972972972972973
586,47.0,male,white,male,19070,0.972972972972973
587,47.0,male,white,male,5366,0.972972972972973
588,47.0,female,other,female,5377,0.972972972972973
589,47.0,male,white,male,449,0.972972972972973
590,47.0,female,white,female,8039,0.972972972972973
591,47.0,female,white,female,1970,0.972972972972973
592,47.0,male,white,male,1969,0.972972972972973
593,47.0,female,white,female,5496,0.972972972972973
594,47.0,female,white,female,5510,0.972972972972973
595,47.0,male,white,male,15071,0.972972972972973
596,47.0,male,asian,male,10109,0.972972972972973
597,47.0,male,white,male,10281,0.972972972972973
598,47.0,male,white,male,13797,0.972972972972973
599,47.0,male,white,male,6415,0.972972972972973
600,47.0,male,white,male,13169,0.972972972972973
601,47.0,female,white,female,20465,0.972972972972973
602,47.0,male,white,male,10852,0.972972972972973
603,47.0,male,white,male,6388,0.972972972972973
604,47.0,male,white,male,20473,0.972972972972973
605,47.0,male,white,male,20439,0.972972972972973
606,47.0,male,white,male,16894,0.972972972972973
607,47.0,male,white,male,2140,0.972972972972973
608,47.0,male,white,male,13956,0.972972972972973
609,47.0,male,white,male,15575,0.972972972972973
610,47.0,male,white,male,10107,0.972972972972973
611,47.0,male,white,male,3708,0.972972972972973
612,47.0,female,white,female,13743,0.972972972972973
613,47.0,female,white,female,10140,0.972972972972973
614,47.0,male,white,male,14990,0.972972972972973
615,47.0,female,white,female,507,0.972972972972973
616,47.0,female,white,female,17235,0.972972972972973
617,47.0,male,white,male,3657,0.972972972972973
618,47.0,male,white,male,439,0.972972972972973
619,47.0,female,white,female,9302,0.972972972972973
620,47.0,male,white,male,20398,0.972972972972973
621,47.0,female,white,female,17059,0.972972972972973
622,47.0,male,white,male,6448,0.972972972972973
623,47.0,male,white,male,20365,0.972972972972973
624,47.0,male,white,male,9313,0.972972972972973
625,47.0,female,white,female,9327,0.972972972972973
626,47.0,female,white,female,7994,0.972972972972973
627,47.0,male,white,male,13664,0.972972972972973
628,47.0,male,white,male,22020,0.972972972972973
629,47.0,male,white,male,14367,0.972972972972973
630,47.0,male,white,male,3548,0.972972972972973
631,47.0,male,white,male,13408,0.972972972972973
632,47.0,male,white,male,13418,0.972972972972973
633,47.0,male,white,male,1315,0.972972972972973
634,47.0,female,white,female,15050,0.972972972972973
635,47.0,male,white,male,20482,0.972972972972973
636,47.0,male,white,male,17058,0.972972972972973
637,46.0,female,white,female,13618,0.9459459459459459
638,46.0,female,white,female,2384,0.9459459459459459
639,46.0,male,white,male,14086,0.9459459459459459
640,46.0,female,white,female,8688,0.9459459459459459
641,46.0,male,white,male,16427,0.9459459459459459
642,46.0,male,white,male,8704,0.9459459459459459
643,46.0,female,white,female,8740,0.9459459459459459
644,46.0,male,white,male,16505,0.9459459459459459
645,46.0,male,white,male,2598,0.9459459459459459
646,46.0,male,white,male,2590,0.9459459459459459
647,46.0,male,white,male,20970,0.9459459459459459
648,46.0,female,white,female,20858,0.9459459459459459
649,46.0,male,black,male,16373,0.9459459459459459
650,46.0,male,white,male,8581,0.9459459459459459
651,46.0,female,asian,female,201,0.9459459459459459
652,46.0,female,white,female,20790,0.9459459459459459
653,46.0,male,white,male,2750,0.9459459459459459
654,46.0,male,white,male,20777,0.9459459459459459
655,46.0,female,white,female,2308,0.9459459459459459
656,46.0,male,white,male,2773,0.9459459459459459
657,46.0,female,white,female,18793,0.9459459459459459
658,46.0,male,white,male,5755,0.9459459459459459
659,46.0,male,asian,male,1208,0.9459459459459459
