,gender,age_cat,quality,id,z
71,male,middle,0.6124234584985463,968,middle_male
72,male,middle,0.6121347948882931,616,middle_male
73,male,old,0.6087060881894087,615,old_male
74,male,middle,0.6075383699099823,687,middle_male
75,male,old,0.605881938157363,65,old_male
76,male,middle,0.6050552962374887,315,middle_male
77,male,young,0.6045395107136068,677,young_male
78,male,middle,0.6043274987817578,822,middle_male
79,male,old,0.6040756657520931,796,old_male
80,male,middle,0.5963003209611963,98,middle_male
81,male,middle,0.5958465493208693,286,middle_male
82,female,young,0.5955629223712094,333,young_female
83,male,middle,0.595504528587456,520,middle_male
84,male,middle,0.5954869002753795,46,middle_male
85,male,old,0.5939028705187888,54,old_male
86,male,old,0.5902084799736079,956,old_male
87,female,old,0.5894806825178771,482,old_female
88,female,middle,0.5890571308411098,870,middle_female
89,male,middle,0.5885942302534574,74,middle_male
90,male,old,0.5880804908729415,62,old_male
91,male,middle,0.5878626553022815,676,middle_male
92,female,middle,0.586479619782492,73,middle_female
93,female,middle,0.5864498720058626,833,middle_female
94,male,middle,0.5863415838031069,719,middle_male
95,male,middle,0.5837809140783478,78,middle_male
96,male,middle,0.5815353504319566,106,middle_male
97,male,middle,0.5794589871023715,659,middle_male
98,male,middle,0.5785292510359782,568,middle_male
99,male,middle,0.5778145174186612,716,middle_male
100,male,old,0.5775017722749463,814,old_male
101,male,old,0.57732722050626,227,old_male
102,male,old,0.5765301689673713,669,old_male
103,female,middle,0.5759736179718122,912,middle_female
104,male,middle,0.575639467020576,191,middle_male
105,male,middle,0.5749100956084097,255,middle_male
106,male,middle,0.5732298971136157,371,middle_male
107,male,old,0.5698863414578866,980,old_male
108,male,middle,0.5696886525296,145,middle_male
109,male,middle,0.5659342942442303,239,middle_male
110,male,middle,0.5657328278204984,164,middle_male
111,male,young,0.5656006154799245,334,young_male
112,male,middle,0.5655275839013217,703,middle_male
113,male,middle,0.5642462259672592,304,middle_male
114,male,middle,0.562796612090252,411,middle_male
115,male,middle,0.5618885966226672,40,middle_male
116,female,middle,0.5604204100597223,121,middle_female
117,male,middle,0.5592229440036668,426,middle_male
118,male,middle,0.5588573139237224,273,middle_male
119,male,middle,0.5586349138793997,882,middle_male
120,female,old,0.558044365424836,487,old_female
121,male,middle,0.5567902369371059,262,middle_male
122,male,middle,0.5558375211067558,685,middle_male
123,male,middle,0.5551331756019124,949,middle_male
124,male,young,0.5550475523718265,93,young_male
125,male,old,0.5527911284260311,213,old_male
126,male,middle,0.5525728206684405,639,middle_male
127,male,old,0.5519134903176496,928,old_male
128,male,middle,0.5510446663653066,19,middle_male
129,male,middle,0.550721533109118,938,middle_male
130,male,middle,0.5492251727259793,919,middle_male
131,male,old,0.5487874554412933,87,old_male
132,male,middle,0.5476154874794914,671,middle_male
133,male,middle,0.5474612397488218,780,middle_male
134,male,middle,0.5470587790882889,890,middle_male
135,male,middle,0.5468705338986146,408,middle_male
136,female,young,0.5461842888927783,802,young_female
137,male,middle,0.5440139603639995,563,middle_male
138,male,middle,0.5433171698500461,959,middle_male
139,male,middle,0.5431673291973956,794,middle_male
140,male,old,0.5410695600602888,560,old_male
141,male,old,0.5409197194076384,838,old_male
142,female,middle,0.5400981141483574,705,middle_female
143,male,old,0.5395283419187411,793,old_male
144,male,middle,0.5391002257683112,160,middle_male
145,male,middle,0.5383170250460539,343,middle_male
146,male,old,0.5383082108900158,6,old_male
147,female,middle,0.5378158773170213,770,middle_female
148,male,middle,0.5367027753259035,198,middle_male
149,male,middle,0.5355640178448885,840,middle_male
150,male,middle,0.5352774003780014,199,middle_male
151,male,middle,0.5347762526489688,453,middle_male
152,male,middle,0.5346951938925454,879,middle_male
153,female,old,0.5341258938498598,760,old_female
154,male,old,0.5335133100052004,839,old_male
155,male,old,0.53314563378189,326,old_male
156,male,middle,0.532806918356991,567,middle_male
157,male,old,0.531950686056131,978,old_male
158,male,middle,0.530563715645253,772,middle_male
159,male,old,0.5295104239986804,16,old_male
160,male,middle,0.5289324671956,963,middle_male
161,male,old,0.5286541916978206,678,old_male
162,female,middle,0.5281920780883859,826,middle_female
163,male,middle,0.5281020477802807,742,middle_male
164,male,middle,0.5269203212885792,652,middle_male
165,male,old,0.5252078566868595,773,old_male
166,male,middle,0.5234412479837619,786,middle_male
167,male,middle,0.5233161184471471,880,middle_male
168,male,young,0.5228149707181146,43,young_male
169,male,old,0.5211193474502536,541,old_male
170,female,middle,0.5206144222257759,537,middle_female
171,female,young,0.5197279699613563,410,young_female
172,male,old,0.5196895654243324,237,old_male
173,male,old,0.5191500131582758,781,old_male
174,male,middle,0.5190429841206684,169,middle_male
175,male,middle,0.5178274175656057,571,middle_male
176,male,old,0.5165473187966915,844,old_male
177,male,middle,0.5154372073228008,450,middle_male
178,female,old,0.5151899387667989,83,old_female
179,male,old,0.5149330690765409,989,old_male
180,female,middle,0.5139101547891718,753,middle_female
181,male,old,0.5134604754355767,712,old_male
182,male,middle,0.5126388701762957,668,middle_male
183,female,old,0.5119362560235313,261,old_female
184,male,old,0.5118078211784023,800,old_male
185,male,middle,0.5090678778156508,100,middle_male
186,male,old,0.5084301106680249,662,old_male
187,female,old,0.5070985435236729,702,old_female
188,male,middle,0.5066918331807645,594,middle_male
189,male,middle,0.5053520814629484,404,middle_male
190,male,middle,0.5051853994764391,154,middle_male
191,female,middle,0.5051720208467383,437,middle_female
192,male,middle,0.5049793685790448,904,middle_male
193,female,middle,0.5041149517047208,319,middle_female
194,female,old,0.5039732956255344,955,old_female
195,male,old,0.5032883097848465,13,old_male
196,female,old,0.5025095161406086,967,old_female
197,female,old,0.5015978805732224,186,old_female
198,male,middle,0.5003728702795472,776,middle_male
199,male,old,0.4998575569425959,522,old_male
