,lsat,gender,race1,z,id,quality
115,48.0,male,white,white,5414,1.0
116,48.0,male,white,white,8676,1.0
117,48.0,female,white,white,5461,1.0
118,48.0,male,white,white,278,1.0
119,48.0,female,white,white,9940,1.0
120,48.0,male,white,white,3600,1.0
121,48.0,male,white,white,13316,1.0
122,48.0,male,white,white,14579,1.0
123,48.0,male,white,white,904,1.0
124,48.0,male,asian,asian,13335,1.0
125,48.0,male,white,white,6069,1.0
126,48.0,male,white,white,4823,1.0
127,48.0,female,white,white,17152,1.0
128,48.0,female,white,white,12906,1.0
129,48.0,female,white,white,10049,1.0
130,48.0,male,white,white,7922,1.0
131,48.0,male,white,white,4227,1.0
132,48.0,female,white,white,1371,1.0
133,48.0,male,white,white,6936,1.0
134,48.0,male,white,white,1912,1.0
135,48.0,female,white,white,12911,1.0
136,48.0,female,white,white,20663,1.0
137,48.0,male,white,white,2970,1.0
138,48.0,male,hisp,hisp,21114,1.0
139,48.0,male,asian,asian,4862,1.0
140,48.0,female,white,white,328,1.0
141,48.0,female,white,white,13630,1.0
142,48.0,male,white,white,13582,1.0
143,48.0,male,white,white,4973,1.0
144,48.0,female,white,white,14537,1.0
145,48.0,female,white,white,14618,1.0
146,48.0,female,white,white,21139,1.0
147,48.0,female,white,white,14529,1.0
148,48.0,male,white,white,9375,1.0
149,48.0,male,white,white,14531,1.0
150,48.0,male,white,white,14525,1.0
151,48.0,male,white,white,14593,1.0
152,48.0,female,white,white,14585,1.0
153,48.0,female,white,white,14554,1.0
154,48.0,male,white,white,21125,1.0
155,48.0,female,white,white,20570,1.0
156,48.0,male,white,white,8198,1.0
157,48.0,male,white,white,9698,1.0
158,48.0,male,white,white,8181,1.0
159,48.0,female,asian,asian,1403,1.0
160,48.0,female,white,white,781,1.0
161,48.0,male,white,white,6417,1.0
162,48.0,male,white,white,13341,1.0
163,48.0,male,white,white,13342,1.0
164,48.0,female,white,white,21244,1.0
165,48.0,female,white,white,9332,1.0
166,48.0,female,white,white,13364,1.0
167,48.0,male,white,white,14474,1.0
168,48.0,male,white,white,21160,1.0
169,48.0,female,white,white,21153,1.0
170,48.0,male,white,white,7290,1.0
171,48.0,male,white,white,10213,1.0
172,48.0,male,white,white,19372,1.0
173,48.0,female,white,white,2177,1.0
174,48.0,female,white,white,21202,1.0
175,48.0,female,white,white,21241,1.0
176,48.0,male,white,white,10232,1.0
177,48.0,male,white,white,1892,1.0
178,48.0,male,white,white,12394,1.0
179,48.0,male,white,white,1538,1.0
180,48.0,male,white,white,3812,1.0
181,48.0,male,white,white,356,1.0
182,48.0,male,white,white,12389,1.0
183,48.0,male,white,white,8651,1.0
184,48.0,male,white,white,14153,1.0
185,48.0,male,white,white,13588,1.0
186,48.0,female,white,white,5867,1.0
187,48.0,male,white,white,21625,1.0
188,48.0,male,white,white,6932,1.0
189,48.0,male,white,white,19845,1.0
190,48.0,male,white,white,21252,1.0
191,48.0,female,white,white,20543,1.0
192,48.0,male,white,white,17049,1.0
193,48.0,female,white,white,4988,1.0
194,48.0,male,white,white,9290,1.0
195,48.0,male,white,white,21255,1.0
196,48.0,female,white,white,2190,1.0
197,48.0,male,white,white,10252,1.0
198,48.0,male,white,white,5062,1.0
199,48.0,female,white,white,5054,1.0
200,48.0,male,white,white,4106,1.0
201,48.0,female,white,white,5031,1.0
202,48.0,male,white,white,2649,1.0
203,48.0,female,white,white,10822,1.0
204,48.0,male,white,white,10804,1.0
205,48.0,male,white,white,13545,1.0
206,48.0,male,white,white,397,1.0
207,48.0,male,white,white,3543,1.0
208,48.0,female,white,white,3569,1.0
209,48.0,male,white,white,12444,1.0
210,48.0,male,white,white,16876,1.0
211,48.0,female,white,white,12103,1.0
212,48.0,female,white,white,6855,1.0
213,48.0,male,white,white,21283,1.0
214,48.0,male,white,white,15958,1.0
215,48.0,male,white,white,21304,1.0
216,48.0,female,white,white,14360,1.0
217,48.0,female,white,white,5090,1.0
218,48.0,male,white,white,13411,1.0
219,48.0,female,white,white,685,1.0
220,48.0,male,white,white,692,1.0
221,48.0,male,white,white,21311,1.0
222,48.0,male,white,white,14406,1.0
223,48.0,male,white,white,652,1.0
224,48.0,male,white,white,640,1.0
225,48.0,male,white,white,18211,1.0
226,48.0,female,white,white,11028,1.0
227,48.0,female,white,white,10239,1.0
228,48.0,male,white,white,7761,1.0
229,48.0,female,white,white,10249,1.0
230,48.0,male,white,white,10260,1.0
231,48.0,male,white,white,9261,1.0
232,48.0,male,white,white,9239,1.0
233,48.0,female,white,white,9226,1.0
234,48.0,male,white,white,21419,1.0
235,48.0,male,white,white,21403,1.0
236,48.0,female,white,white,14274,1.0
237,48.0,male,white,white,13496,1.0
238,48.0,female,white,white,13499,1.0
239,48.0,male,white,white,16343,1.0
240,48.0,male,white,white,20449,1.0
241,48.0,male,white,white,1816,1.0
242,48.0,male,white,white,9976,1.0
243,48.0,female,white,white,14124,1.0
244,48.0,male,white,white,14126,1.0
245,48.0,male,white,white,20409,1.0
246,48.0,female,white,white,20410,1.0
247,48.0,male,white,white,438,1.0
248,48.0,male,white,white,423,1.0
249,48.0,male,white,white,9091,1.0
250,48.0,male,white,white,9124,1.0
251,48.0,male,white,white,21613,1.0
252,48.0,male,white,white,2632,1.0
253,48.0,male,white,white,578,1.0
254,48.0,male,white,white,21371,1.0
255,48.0,female,white,white,21374,1.0
256,48.0,male,white,white,570,1.0
257,48.0,male,white,white,575,1.0
258,48.0,male,white,white,14326,1.0
259,48.0,male,white,white,2776,1.0
260,48.0,male,white,white,2799,1.0
261,48.0,male,white,white,21406,1.0
262,48.0,female,white,white,3481,1.0
263,48.0,male,white,white,17009,1.0
264,48.0,male,white,white,3455,1.0
265,48.0,male,white,white,3446,1.0
266,48.0,female,white,white,17016,1.0
267,48.0,female,white,white,17018,1.0
268,48.0,female,asian,asian,1854,1.0
269,48.0,male,white,white,10890,1.0
270,48.0,male,white,white,14225,1.0
271,48.0,male,asian,asian,14263,1.0
272,48.0,female,white,white,2303,1.0
273,48.0,male,white,white,9126,1.0
274,48.0,female,white,white,14192,1.0
275,48.0,female,white,white,14193,1.0
276,48.0,male,white,white,2720,1.0
277,48.0,male,white,white,12041,1.0
278,48.0,male,white,white,12034,1.0
279,48.0,female,white,white,3506,1.0
280,48.0,female,white,white,1800,1.0
281,48.0,male,white,white,12555,1.0
282,48.0,male,white,white,20498,1.0
283,48.0,male,white,white,12014,1.0
284,48.0,male,white,white,7737,1.0
285,48.0,male,white,white,2749,1.0
286,48.0,male,white,white,12558,1.0
287,48.0,female,white,white,20483,1.0
288,48.0,male,white,white,520,1.0
289,48.0,female,asian,asian,9780,1.0
290,48.0,female,white,white,20490,1.0
291,48.0,female,white,white,12520,1.0
292,48.0,male,white,white,9778,1.0
293,48.0,male,hisp,hisp,16237,1.0
294,48.0,female,white,white,499,1.0
295,48.0,male,white,white,21441,1.0
296,48.0,female,asian,asian,21431,1.0
297,48.0,male,white,white,14272,1.0
298,48.0,male,white,white,8830,1.0
299,48.0,male,white,white,10500,1.0
300,48.0,male,white,white,22260,1.0
301,48.0,male,white,white,5683,1.0
302,48.0,male,white,white,136,1.0
303,48.0,female,white,white,7888,1.0
304,48.0,male,white,white,10073,1.0
305,48.0,male,white,white,13892,1.0
306,48.0,female,white,white,13702,1.0
307,48.0,female,white,white,8951,1.0
308,48.0,male,asian,asian,1669,1.0
309,48.0,male,white,white,1673,1.0
310,48.0,male,white,white,3644,1.0
311,47.0,male,white,white,5786,0.972972972972973
312,47.0,male,white,white,8795,0.972972972972973
313,47.0,male,white,white,13664,0.972972972972973
314,47.0,male,white,white,11671,0.972972972972973
315,47.0,male,white,white,1969,0.972972972972973
316,47.0,female,white,white,1970,0.972972972972973
317,47.0,female,white,white,7637,0.972972972972973
318,47.0,male,white,white,11707,0.972972972972973
319,47.0,male,white,white,10064,0.972972972972973
320,47.0,male,hisp,hisp,10068,0.972972972972973
321,47.0,male,white,white,3657,0.972972972972973
322,47.0,male,white,white,8810,0.972972972972973
323,47.0,male,asian,asian,10109,0.972972972972973
324,47.0,female,white,white,7126,0.972972972972973
325,47.0,male,white,white,18858,0.972972972972973
326,47.0,female,white,white,8818,0.972972972972973
327,47.0,female,white,white,8832,0.972972972972973
328,47.0,male,white,white,26,0.972972972972973
329,47.0,male,white,white,8916,0.972972972972973
330,47.0,male,white,white,21435,0.972972972972973
331,47.0,male,white,white,5216,0.972972972972973
332,47.0,female,white,white,13521,0.972972972972973
333,47.0,female,white,white,18887,0.972972972972973
334,47.0,female,white,white,5658,0.972972972972973
335,47.0,male,white,white,13822,0.972972972972973
336,47.0,male,white,white,1498,0.972972972972973
337,47.0,male,white,white,12647,0.972972972972973
338,47.0,female,white,white,507,0.972972972972973
339,47.0,female,white,white,9782,0.972972972972973
340,47.0,male,hisp,hisp,12514,0.972972972972973
341,47.0,male,white,white,17542,0.972972972972973
342,47.0,female,white,white,6229,0.972972972972973
343,47.0,male,white,white,14990,0.972972972972973
344,47.0,female,white,white,20878,0.972972972972973
345,47.0,male,white,white,13125,0.972972972972973
346,47.0,female,white,white,15050,0.972972972972973
347,47.0,male,white,white,15093,0.972972972972973
348,47.0,female,white,white,10140,0.972972972972973
349,47.0,female,white,white,19630,0.972972972972973
350,47.0,male,black,black,1997,0.972972972972973
351,47.0,male,white,white,3708,0.972972972972973
352,47.0,female,asian,asian,13091,0.972972972972973
353,47.0,male,white,white,13097,0.972972972972973
354,47.0,female,white,white,13098,0.972972972972973
355,47.0,male,white,white,4486,0.972972972972973
356,47.0,male,white,white,5212,0.972972972972973
357,47.0,male,white,white,12543,0.972972972972973
358,47.0,male,white,white,20482,0.972972972972973
359,47.0,male,white,white,2730,0.972972972972973
360,47.0,female,white,white,3971,0.972972972972973
361,47.0,female,white,white,13485,0.972972972972973
362,47.0,male,white,white,10281,0.972972972972973
363,47.0,female,white,white,21475,0.972972972972973
364,47.0,female,white,white,3960,0.972972972972973
365,47.0,male,white,white,3948,0.972972972972973
366,47.0,female,white,white,20527,0.972972972972973
367,47.0,male,white,white,12334,0.972972972972973
368,47.0,male,white,white,6716,0.972972972972973
369,47.0,female,white,white,8039,0.972972972972973
370,47.0,male,white,white,1148,0.972972972972973
371,47.0,female,white,white,15128,0.972972972972973
372,47.0,female,white,white,16628,0.972972972972973
373,47.0,male,white,white,16690,0.972972972972973
374,47.0,male,white,white,20365,0.972972972972973
375,47.0,female,white,white,14962,0.972972972972973
376,47.0,female,white,white,13134,0.972972972972973
377,47.0,female,white,white,6723,0.972972972972973
378,47.0,male,white,white,20769,0.972972972972973
379,47.0,male,white,white,13157,0.972972972972973
380,47.0,male,white,white,13169,0.972972972972973
381,47.0,female,white,white,13077,0.972972972972973
382,47.0,female,white,white,4436,0.972972972972973
383,47.0,female,white,white,14941,0.972972972972973
384,47.0,male,white,white,5221,0.972972972972973
385,47.0,female,hisp,hisp,21461,0.972972972972973
386,47.0,female,white,white,3470,0.972972972972973
387,47.0,male,white,white,10852,0.972972972972973
388,47.0,male,white,white,18330,0.972972972972973
389,47.0,male,white,white,586,0.972972972972973
390,47.0,female,white,white,13461,0.972972972972973
391,47.0,male,white,white,6892,0.972972972972973
392,47.0,male,white,white,20473,0.972972972972973
393,47.0,female,white,white,20465,0.972972972972973
394,47.0,male,white,white,5186,0.972972972972973
395,47.0,male,white,white,13042,0.972972972972973
396,47.0,male,white,white,10107,0.972972972972973
397,47.0,female,white,white,4604,0.972972972972973
398,47.0,female,white,white,14932,0.972972972972973
399,47.0,male,white,white,20910,0.972972972972973
400,47.0,male,white,white,20914,0.972972972972973
401,47.0,female,white,white,1207,0.972972972972973
402,47.0,male,white,white,13208,0.972972972972973
403,47.0,female,white,white,13211,0.972972972972973
404,47.0,male,white,white,10684,0.972972972972973
405,47.0,female,white,white,10630,0.972972972972973
406,47.0,male,white,white,1198,0.972972972972973
407,47.0,male,white,white,6339,0.972972972972973
408,47.0,female,white,white,5510,0.972972972972973
409,47.0,male,white,white,13977,0.972972972972973
410,47.0,male,white,white,13978,0.972972972972973
411,47.0,male,white,white,10409,0.972972972972973
412,47.0,male,white,white,20403,0.972972972972973
413,47.0,male,hisp,hisp,13543,0.972972972972973
414,47.0,male,white,white,13466,0.972972972972973
415,47.0,male,white,white,439,0.972972972972973
416,47.0,female,white,white,14113,0.972972972972973
417,47.0,female,white,white,5340,0.972972972972973
418,47.0,male,white,white,6661,0.972972972972973
419,47.0,male,white,white,14378,0.972972972972973
420,47.0,male,white,white,12445,0.972972972972973
421,47.0,female,white,white,7994,0.972972972972973
422,47.0,male,white,white,21417,0.972972972972973
423,47.0,female,white,white,13494,0.972972972972973
424,47.0,male,white,white,21547,0.972972972972973
425,47.0,male,white,white,9219,0.972972972972973
426,47.0,male,white,white,9221,0.972972972972973
427,47.0,male,white,white,1238,0.972972972972973
428,47.0,female,white,white,7183,0.972972972972973
429,47.0,male,white,white,17756,0.972972972972973
430,47.0,male,white,white,12998,0.972972972972973
431,47.0,male,white,white,15320,0.972972972972973
432,47.0,male,white,white,17646,0.972972972972973
433,47.0,male,white,white,14846,0.972972972972973
434,47.0,male,white,white,14014,0.972972972972973
435,47.0,male,white,white,13648,0.972972972972973
436,47.0,female,white,white,3126,0.972972972972973
437,47.0,female,white,white,12296,0.972972972972973
438,47.0,male,white,white,9003,0.972972972972973
439,47.0,female,white,white,5496,0.972972972972973
440,47.0,female,white,white,13999,0.972972972972973
441,47.0,female,white,white,1927,0.972972972972973
442,47.0,female,white,white,14786,0.972972972972973
443,47.0,female,white,white,5802,0.972972972972973
444,47.0,female,white,white,1618,0.972972972972973
445,47.0,male,white,white,3093,0.972972972972973
446,47.0,male,white,white,16724,0.972972972972973
447,47.0,male,white,white,9908,0.972972972972973
448,47.0,male,white,white,1925,0.972972972972973
449,47.0,female,white,white,14705,0.972972972972973
450,47.0,male,white,white,14756,0.972972972972973
451,47.0,female,white,white,3104,0.972972972972973
452,47.0,female,white,white,3080,0.972972972972973
453,47.0,female,white,white,21337,0.972972972972973
454,47.0,male,white,white,7767,0.972972972972973
455,47.0,male,white,white,2809,0.972972972972973
456,47.0,male,white,white,2797,0.972972972972973
457,47.0,male,white,white,2786,0.972972972972973
458,47.0,male,white,white,14369,0.972972972972973
459,47.0,male,white,white,596,0.972972972972973
460,47.0,male,white,white,600,0.972972972972973
461,47.0,male,white,white,9102,0.972972972972973
462,47.0,male,white,white,449,0.972972972972973
463,47.0,female,white,white,13472,0.972972972972973
464,47.0,male,white,white,13444,0.972972972972973
465,47.0,male,white,white,13418,0.972972972972973
466,47.0,male,white,white,13408,0.972972972972973
467,47.0,male,white,white,13250,0.972972972972973
468,47.0,male,white,white,20642,0.972972972972973
469,47.0,male,white,white,1315,0.972972972972973
470,47.0,male,white,white,14713,0.972972972972973
471,47.0,female,white,white,13245,0.972972972972973
472,47.0,female,white,white,4778,0.972972972972973
473,47.0,male,white,white,4725,0.972972972972973
474,47.0,male,white,white,21021,0.972972972972973
475,47.0,female,white,white,1930,0.972972972972973
476,47.0,male,white,white,19779,0.972972972972973
477,47.0,male,white,white,9008,0.972972972972973
478,47.0,male,white,white,21008,0.972972972972973
479,47.0,male,white,white,2604,0.972972972972973
480,47.0,female,white,white,20667,0.972972972972973
481,47.0,male,asian,asian,9733,0.972972972972973
482,47.0,female,asian,asian,9756,0.972972972972973
483,47.0,male,white,white,666,0.972972972972973
484,47.0,male,white,white,20531,0.972972972972973
485,47.0,male,white,white,20564,0.972972972972973
486,47.0,male,white,white,5341,0.972972972972973
487,47.0,male,white,white,12742,0.972972972972973
488,47.0,male,white,white,8165,0.972972972972973
489,47.0,female,asian,asian,20551,0.972972972972973
490,47.0,male,white,white,20539,0.972972972972973
491,47.0,male,white,white,7360,0.972972972972973
492,47.0,female,asian,asian,5099,0.972972972972973
493,47.0,male,white,white,14367,0.972972972972973
494,47.0,male,white,white,3548,0.972972972972973
495,47.0,male,white,white,16894,0.972972972972973
496,47.0,male,white,white,16913,0.972972972972973
497,47.0,male,white,white,19070,0.972972972972973
498,47.0,male,white,white,2583,0.972972972972973
499,47.0,male,white,white,18666,0.972972972972973
